season,week,scenario_id,scenario_label,game_id,home_team,away_team,scenario_applies,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc
2025,22,v2_baseline,Baseline,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,22,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,1.1045004399999998,0.5299906854296026,0.0,0.0,0.37709148722255037,0.16369715375237703,0.5407886409749239,-0.006500000000000006,-0.0010000000000000009,-0.0010000000000000009
2025,22,v2_cold_minus15,Temp -15F,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,0.0,0.0,0.0,-0.062222247055114366,0.1338975685089423,0.07167532145382438,-0.019500000000000017,-0.010999999999999954,0.0
2025,22,v2_elo_minus100,Home Elo -100 (diff),2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,-0.08000000000000007,0.0,0.0,0.0,0.11622411603265093,0.07071786533998647,0.18694198137264095,0.0015000000000000013,0.004500000000000004,-0.009499999999999953
2025,22,v2_elo_plus100,Home Elo +100 (diff),2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.08000000000000007,0.0,0.0,0.0,0.24735141390472037,0.054324203049084474,0.3016756169538013,-0.007500000000000007,-0.012999999999999956,0.003500000000000003
2025,22,v2_inj_away_plus1,Away starters out +1,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,-0.3999999999999986,0.0,0.0,-0.023668150679487354,-0.3304965453350839,-0.35416469601457123,0.0020000000000000018,0.0,-0.02799999999999997
2025,22,v2_inj_away_plus2,Away starters out +2,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,-0.7999999999999972,0.0,0.0,-0.43114704730005116,0.08548903774359928,-0.345658009556459,-0.0025000000000000022,-0.011999999999999955,-0.024999999999999967
2025,22,v2_inj_home_plus1,Home starters out +1,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,-0.3999999999999986,0.0,0.0,0.5941045518661383,-0.892301787889636,-0.2981972360234977,0.020000000000000018,0.027000000000000024,-0.034999999999999976
2025,22,v2_inj_home_plus2,Home starters out +2,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,-0.7999999999999972,0.0,0.0,-0.4072506404436744,-0.1751003571868992,-0.5823509976305701,0.0,-0.003500000000000003,-0.026499999999999968
2025,22,v2_neutral_site,Neutral site,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,0.0,0.0,0.0,0.17685706363154807,-0.13630490728144906,0.04055215635009546,0.013500000000000012,-0.0005000000000000004,-0.013499999999999956
2025,22,v2_precip_plus25,Precip +25%,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,0.0,0.0,0.0,-0.2352123194018283,0.0326678594767138,-0.2025444599251216,-0.009500000000000008,-0.009999999999999953,-0.008499999999999952
2025,22,v2_precip_plus50,Precip +50%,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,0.0,0.0,0.0,-0.12064493934617815,0.22867742686712944,0.10803248752095129,-0.0010000000000000009,-0.005500000000000005,-0.014499999999999957
2025,22,v2_pressure_plus005,Home/away pressure +0.05,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,0.0,0.0,0.0,-0.49063819402767095,0.3750825553978423,-0.11555563862982865,-0.008000000000000007,-0.008000000000000007,-0.00599999999999995
2025,22,v2_rest_minus7,Home rest -7 days (diff),2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,-0.15000000000000036,0.0,0.0,0.0,0.10520157051601231,0.051545172282594365,0.15674674279859602,-0.014000000000000012,-0.010999999999999954,-0.006999999999999951
2025,22,v2_rest_plus7,Home rest +7 days (diff),2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.15000000000000036,0.0,0.0,0.0,0.4574932498515132,-0.3133359057216687,0.1441573441298445,0.007500000000000007,0.0025000000000000022,-0.01649999999999996
2025,22,v2_sigma_high,High volatility,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,0.0,0.0,0.0,0.2979698359425349,-0.18129687227754232,0.11667296366498192,-0.02250000000000002,-0.035999999999999976,0.006000000000000005
2025,22,v2_sigma_low,Low volatility,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,1,0.0,0.0,0.0,0.0,-0.11329316489319652,-0.03556853619229727,-0.1488617010855009,-0.1425,-0.184,-0.08299999999999996
