scenario_id,scenario_label,season,week,game_id,team,player,position,player_id,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,is_active_pid,is_active_nm,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,points_scale,vol_scale,yds_scale,td_scale
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Sam Darnold,QB,00-0034869,1.0,39.46869152254926,287.4659394914538,2.0379546948621203,0.8867104554466005,5.995371829440083,22.415679159502194,0.18250340551004063,0.0,0.0,0.0,0.0,0.16681819348550875,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,George Holani,RB,00-0039299,1.0,0.0,0.0,0.0,0.0,7.9098603127906975,35.138091655435865,0.18250340551004063,3.2042491458183977,2.1663948627388536,20.80013471557411,0.18250340551004063,0.30580807729324877,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Kenneth Walker III,RB,00-0038134,1.0,0.0,0.0,0.0,0.0,14.247824818198787,56.846970120719526,0.5272320603623396,5.148966394695601,3.667756883892757,25.242881936376342,0.30417234251673436,0.5645626727324808,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,AJ Barner,TE,00-0039793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42620006436528,4.695534911796771,39.883753459474626,0.42584127952342815,0.34677998671509547,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Elijah Arroyo,TE,00-0040739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.839053221876759,1.974946014403792,23.728309020193763,0.22305971784560522,0.19993293041381766,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Eric Saubert,TE,00-0033576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Nick Kallerup,TE,00-0040058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Cooper Kupp,WR,00-0033908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.325437512609984,4.866831249780773,42.71095623634877,0.41570220143953696,0.3401232484262541,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Dareke Young,WR,00-0037093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Jake Bobo,WR,00-0038752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Jaxon Smith-Njigba,WR,00-0038543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.723586244386018,6.791395988306918,59.371258314357156,0.5373711384462307,0.4157177677228556,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_elo_plus100,Home Elo +100 (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Rashid Shaheed,WR,00-0037545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.886983760131832,3.1135628492386314,28.77688540746903,0.2636160301811698,0.23173152506290595,1.0,1.0,72.54903726381278,41.55447634388387,28.15305696042957,316.0408818434318,139.5426513442884,2.4819967217555594,0.8475110757214104,1.030997014925373,1.0139078083891147,1.0076255175529552,1.0097152774550537,1.0139078083891147
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Drake Maye,QB,00-0039851,1.0,32.535691626498114,184.5072141923564,1.2239269749384187,0.6751379403728629,8.320082265183222,23.28635624876679,0.1875371977728222,0.0,0.0,0.0,0.0,0.17100171928285468,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Rhamondre Stevenson,RB,00-0036875,1.0,0.0,0.0,0.0,0.0,18.754934843593205,54.89634622049702,0.5033893203375754,3.971399649252134,2.6509092658757996,14.269086382223053,0.17766681894267367,0.49391778329159175,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,TreVeyon Henderson,RB,00-0040734,1.0,0.0,0.0,0.0,0.0,10.424924079286852,31.312717338767257,0.17766681894267367,2.472196281659454,1.747415845670939,9.909087765432677,0.10857416713163391,0.24891840606893656,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Austin Hooper,TE,00-0032392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9189787422003186,1.7374873465478087,10.206360398395656,0.11844454596178244,0.11169892582728413,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,CJ Dippre,TE,00-0040566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Cole Fotheringham,TE,00-0037506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Hunter Henry,TE,00-0033090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.649316001061162,3.1969767176479684,20.412720796791312,0.22701871309341637,0.20309413042337288,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Brandon Smith,WR,00-0036775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,DeMario Douglas,WR,00-0038621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Efton Chism III,WR,00-0040563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Kayshon Boutte,WR,00-0038608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.609602004568639,3.345904204494923,25.268173801853322,0.22701871309341637,0.20309413042337288,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Kyle Williams,WR,00-0040131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Mack Hollins,WR,00-0033555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7430441694201364,2.3431257930587592,15.259995158766321,0.14805568245222805,0.13761690600033794,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Stefon Diggs,WR,00-0031588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4463743423477515,5.1727480431509045,31.609989971730236,0.2961113649044561,0.25629539918357014,1.0,1.0,71.48519368653841,31.810911190509593,37.49994118806328,178.06630714482517,136.84450204062526,1.3969030730815055,0.8299901548282687,0.8009704918032785,0.9870378830148537,0.9928499123130335,0.9909087765432676,0.9870378830148537
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Sam Darnold,QB,00-0034869,1.0,39.141695308576054,284.4381908223084,2.007359964219418,0.8793641019031637,5.945700461731619,22.179584953478212,0.17976357888532105,0.0,0.0,0.0,0.0,0.16453228972875766,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,George Holani,RB,00-0039299,1.0,0.0,0.0,0.0,0.0,7.844327499931631,34.76799803518206,0.17976357888532105,3.1777020955137054,2.148446385331593,20.581056308182486,0.17976357888532105,0.3019937050941274,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Kenneth Walker III,RB,00-0038134,1.0,0.0,0.0,0.0,0.0,14.1297822737622,56.248226706343395,0.5193170056687053,5.106307455369508,3.637369694235814,24.977010082745736,0.2996059648088684,0.5590937320590251,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,AJ Barner,TE,00-0039793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.364674353438996,4.656632630532663,39.46367593073826,0.4194483507324158,0.34259062079440705,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Elijah Arroyo,TE,00-0040739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8072468502852885,1.958583681511592,23.47838947778099,0.21971104085983686,0.19724927338835985,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Eric Saubert,TE,00-0033576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Nick Kallerup,TE,00-0040058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Cooper Kupp,WR,00-0033908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264746614586364,4.826509786582137,42.26110106000578,0.40946148523878684,0.3359922681617519,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Dareke Young,WR,00-0037093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Jake Bobo,WR,00-0038752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Jaxon Smith-Njigba,WR,00-0038543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.643026799279012,6.735129598667413,58.74592771461796,0.5293038711623342,0.41098514277754095,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus1,Away starters out +1,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Rashid Shaheed,WR,00-0037545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.846495334352664,3.0877671305463363,28.473791494330136,0.25965850283435266,0.2286850573000565,1.0,1.0,71.94797197389522,41.21019950282554,27.919810235425448,312.7121662359766,138.07291173741842,2.44473582417544,0.8347878424013697,1.030997014925373,0.9986865493628948,0.9992773885263224,0.9990804033098294,0.9986865493628948
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Drake Maye,QB,00-0039851,1.0,32.83153159413512,186.64509005201867,1.244236567740425,0.6812768228261179,8.395734963651277,23.556174093568416,0.19064915150861353,0.0,0.0,0.0,0.0,0.17357751362436447,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Rhamondre Stevenson,RB,00-0036875,1.0,0.0,0.0,0.0,0.0,18.925469387037303,55.532427437603836,0.5117424593125942,4.007510722506575,2.675013407273139,14.434421572229157,0.18061498563973913,0.499604976234558,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,TreVeyon Henderson,RB,00-0040734,1.0,0.0,0.0,0.0,0.0,10.51971564657976,31.67553622794732,0.18061498563973913,2.4946754247603433,1.7633047179028931,10.023903869603581,0.11037582455761837,0.25247745242879094,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Austin Hooper,TE,00-0032392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945520381042333,1.7532859410966268,10.32462098569169,0.12040999042649275,0.11344311763896198,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,CJ Dippre,TE,00-0040566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Cole Fotheringham,TE,00-0037506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Hunter Henry,TE,00-0033090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.700684002765604,3.2260461316177933,20.64924197138338,0.23078581498411113,0.2060905086568262,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Brandon Smith,WR,00-0036775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,DeMario Douglas,WR,00-0038621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Efton Chism III,WR,00-0040563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Kayshon Boutte,WR,00-0038608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6606088955405385,3.37632778371179,25.56095486748913,0.23078581498411113,0.2060905086568262,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Kyle Williams,WR,00-0040131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Mack Hollins,WR,00-0033555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.777078855962447,2.364431326278879,15.436811959189516,0.15051248803311593,0.1397330131022878,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Stefon Diggs,WR,00-0031588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.514082604699829,5.219782716064814,31.97625334403542,0.30102497606623185,0.2599407112539315,1.0,1.0,72.13519300511835,32.10016088727767,37.840919997268344,180.12955253677634,138.43011243922544,1.420082995723201,0.8437628409602045,0.8009704918032785,1.0034165868874396,1.0018776806266438,1.002390386960358,1.0034165868874396
v2_inj_away_plus2,Away starters out +2,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Sam Darnold,QB,00-0034869,1.0,38.64647776267176,279.86596769151316,1.9614228648134822,0.8682384587988549,5.870475943014985,21.823057543911457,0.17564980878926706,0.0,0.0,0.0,0.0,0.16108828858850555,1.0,1.0,71.03769208354268,40.68881141007361,27.566571066863645,307.68545095694986,135.85344831389926,2.3887896687383554,0.81568427713017,1.030997014925373,0.9758322710514837,0.986634612271426,0.9830206100861018,0.9758322710514837
