scenario_id,scenario_label,season,week,game_id,home_team,away_team,pred_margin,pred_total,spread_ref,total_ref,home_points_mean,away_points_mean,total_points_mean,prob_home_win_mc,prob_home_cover_mc,prob_over_total_mc,scenario_wind_open_add_mph,scenario_wx_precip_add_pct,scenario_wx_temp_add_f,scenario_home_inj_starters_add,scenario_away_inj_starters_add,scenario_neutral_site_flag,scenario_sim_market_blend_margin,scenario_sim_market_blend_total
v2_precip_plus25,Precip +25%,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,42.04721483561826,-4.5,45.5,17.382187369764594,24.43272237551547,41.81490974528006,0.3595,0.28,0.401,0.0,25.0,0.0,0,0,,,
v2_precip_plus50,Precip +50%,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,42.04721483561826,-4.5,45.5,17.496754749820244,24.628731942905887,42.125486692726135,0.368,0.2845,0.395,0.0,50.0,0.0,0,0,,,
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,42.04721483561826,-4.5,45.5,17.12676149513875,24.7751370714366,41.901898566575355,0.361,0.282,0.4035,0.0,0.0,0.0,0,0,,,
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.7771626056724825,42.04721483561826,-4.5,45.5,17.722601259682435,24.451599688321352,42.17420094800378,0.355,0.279,0.4025,0.0,0.0,0.0,0,0,,,
v2_rest_plus7,Home rest +7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.477162605672482,42.04721483561826,-4.5,45.5,18.074892939017936,24.08671861031709,42.16161154933503,0.3765,0.2925,0.393,0.0,0.0,0.0,0,0,,,
v2_sigma_high,High volatility,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,42.04721483561826,-4.5,45.5,17.915369525108957,24.218757643761215,42.134127168870165,0.3465,0.254,0.4155,0.0,0.0,0.0,0,0,,,
v2_sigma_low,Low volatility,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,42.04721483561826,-4.5,45.5,17.504106524273226,24.36448597984646,41.86859250411968,0.2265,0.106,0.3265,0.0,0.0,0.0,0,0,,,
v2_spread_home_minus3,Spread home -3.0,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,42.04721483561826,-7.5,45.5,17.825450774009504,24.308834374665313,42.13428514867482,0.377,0.239,0.4045,0.0,0.0,0.0,0,0,,,
v2_spread_home_plus3,Spread home +3.0,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,42.04721483561826,-1.5,45.5,17.359111877852225,24.77473094031068,42.1338428181629,0.348,0.3215,0.413,0.0,0.0,0.0,0,0,,,
v2_total_minus3,Total -3.0,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,42.04721483561826,-4.5,42.5,17.59839058106888,24.482140453148407,42.08053103421728,0.3695,0.288,0.4985,0.0,0.0,0.0,0,0,,,
v2_total_plus3,Total +3.0,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,42.04721483561826,-4.5,48.5,17.38359152634907,24.34199221707109,41.72558374342015,0.3635,0.297,0.309,0.0,0.0,0.0,0,0,,,
v2_wind_plus10,Wind +10mph (open),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,41.54721483561826,-4.5,45.5,17.383431377695675,23.744264948969946,41.12769632666562,0.3675,0.287,0.3715,10.0,0.0,0.0,0,0,,,
v2_wind_plus20,Wind +20mph (open),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,New England Patriots,-6.627162605672482,41.04721483561826,-4.5,45.5,17.71848517543642,23.56653837525245,41.28502355068887,0.387,0.302,0.3825,20.0,0.0,0.0,0,0,,,
