season,week,game_id,home_team,away_team,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,home_points_mean,away_points_mean
2025,14,2025_14_CHI_GB,Green Bay Packers,Chicago Bears,6.642666666666667,8.126666666666667,6.634666666666667,6.457333333333334,3.3393333333333333,4.942666666666667,4.0986666666666665,5.166666666666667,27.861333333333334,17.547333333333334
2025,14,2025_14_CIN_BUF,Buffalo Bills,Cincinnati Bengals,5.771333333333334,7.1433333333333335,5.948,6.584,4.892666666666667,6.478666666666666,5.156,6.29,25.446666666666665,22.817333333333334
2025,14,2025_14_DAL_DET,Detroit Lions,Dallas Cowboys,8.233333333333333,10.15,7.809333333333333,8.274,3.8673333333333333,5.408,4.6546666666666665,6.221333333333333,34.46666666666667,20.151333333333334
2025,14,2025_14_DEN_LV,Las Vegas Raiders,Denver Broncos,4.341333333333333,5.854666666666667,4.804,5.826,6.092666666666666,7.852,6.068,6.419333333333333,20.826,26.432
2025,14,2025_14_HOU_KC,Kansas City Chiefs,Houston Texans,5.995333333333333,7.798,6.437333333333333,6.11,2.68,3.8193333333333332,3.1206666666666667,4.212666666666666,26.340666666666667,13.832666666666666
2025,14,2025_14_IND_JAX,Jacksonville Jaguars,Indianapolis Colts,3.1066666666666665,4.053333333333334,3.43,4.628,6.036666666666667,7.538,5.933333333333334,6.064,15.218,25.572
2025,14,2025_14_LA_ARI,Arizona Cardinals,Los Angeles Rams,3.3306666666666667,4.646,3.886,4.942,5.449333333333334,6.626,5.336666666666667,5.85,16.804666666666666,23.262
2025,14,2025_14_MIA_NYJ,New York Jets,Miami Dolphins,2.8833333333333333,4.121333333333333,3.1386666666666665,4.028666666666667,4.36,5.672666666666666,4.714666666666667,4.906,14.172,19.653333333333332
2025,14,2025_14_NO_TB,Tampa Bay Buccaneers,New Orleans Saints,5.671333333333333,7.132666666666666,5.565333333333333,5.784666666666666,3.4073333333333333,4.402,3.791333333333333,4.874,24.154,16.474666666666668
2025,14,2025_14_PHI_LAC,Los Angeles Chargers,Philadelphia Eagles,4.415333333333334,5.488,4.324666666666666,4.807333333333333,3.256666666666667,4.494666666666666,3.7453333333333334,4.478666666666666,19.035333333333334,15.975333333333333
2025,14,2025_14_PIT_BAL,Baltimore Ravens,Pittsburgh Steelers,6.892,8.443333333333333,6.780666666666667,6.911333333333333,3.74,5.273333333333333,4.652666666666667,5.888,29.027333333333335,19.554
2025,14,2025_14_SEA_ATL,Atlanta Falcons,Seattle Seahawks,5.656666666666666,7.3533333333333335,5.928,6.427333333333333,5.199333333333334,6.846,5.516666666666667,6.856,25.365333333333332,24.418
2025,14,2025_14_TEN_CLE,Cleveland Browns,Tennessee Titans,7.251333333333333,9.296666666666667,6.876666666666667,7.062666666666667,3.300666666666667,4.578,3.7466666666666666,5.268,30.487333333333332,16.893333333333334
2025,14,2025_14_WAS_MIN,Minnesota Vikings,Washington Commanders,4.156666666666666,5.664,4.532666666666667,5.521333333333334,5.068,6.3966666666666665,5.036666666666667,5.913333333333333,19.874666666666666,22.414666666666665
