scenario_id,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc,n_games_applies,n_games,scenario_label
v2_baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,Baseline
v2_blend_10_20,1.1102230246251565e-16,0.09956676983659563,0.0,0.0,0.10051367290423052,0.10219215996582687,0.20270583287005772,0.0005000000000000282,-0.005156249999999991,0.005343749999999994,16,16,Market blend m=0.10 t=0.20
v2_cold_minus15,0.0,0.0,0.0,0.0,0.0407924159519667,0.06006928016663349,0.10086169611860063,-0.000312499999999976,-0.003218749999999996,0.0013124999999999942,16,16,Temp -15F
v2_elo_minus100,-0.08000000000000007,0.0,0.0,0.0,0.014502173504777338,0.08877080563254425,0.1032729791373237,-0.001656249999999991,-0.009249999999999998,-0.001156250000000001,16,16,Home Elo -100 (diff)
v2_elo_plus100,0.07999999999999999,0.0,0.0,0.0,0.106172867647083,0.05640206702955608,0.1625749346766412,0.0024062500000000125,-0.001124999999999994,0.0009687499999999939,16,16,Home Elo +100 (diff)
v2_inj_away_plus1,0.0,-0.40000000000000036,0.0,0.0,-0.21543104729669105,-0.12807200049840772,-0.34350304779509866,6.25000000000174e-05,-0.00753125,-0.0113125,16,16,Away starters out +1
v2_inj_away_plus2,0.0,-0.800000000000002,0.0,0.0,-0.3705468360412365,-0.28662748869665067,-0.657174324737889,0.001156250000000008,-0.006843749999999985,-0.02168750000000001,16,16,Away starters out +2
v2_inj_home_plus1,0.0,-0.40000000000000036,0.0,0.0,-0.1535791159387827,-0.10779099032977657,-0.26137010626856005,0.0005625000000000144,-0.0017500000000000085,-0.008187500000000007,16,16,Home starters out +1
v2_inj_home_plus2,0.0,-0.800000000000002,0.0,0.0,-0.4201313318827311,-0.34486396955796916,-0.7649953014406994,0.0007812500000000215,-0.010250000000000009,-0.026031250000000002,16,16,Home starters out +2
v2_neutral_site,0.0,0.0,0.0,0.0,0.061094848741882535,0.1037138467025861,0.16480869544446852,-0.0017187499999999842,-0.0049374999999999974,0.0036562499999999963,16,16,Neutral site
v2_precip_plus25,0.0,0.0,0.0,0.0,0.09777231777986728,0.03941339111389541,0.13718570889376247,0.002093750000000019,-0.00031249999999999334,0.002937499999999992,16,16,Precip +25%
v2_precip_plus50,0.0,0.0,0.0,0.0,0.10283139109372141,0.07911176383094065,0.1819431549246615,0.006187500000000021,-0.0002500000000000002,0.004656249999999994,16,16,Precip +50%
v2_pressure_plus005,0.0,-0.8000000000000016,0.0,0.0,-0.32168540051517036,-0.32862048883255124,-0.6503058893477212,0.0003125000000000176,0.0019687500000000052,-0.021374999999999998,16,16,Home/away pressure +0.05
v2_rest_minus7,-0.1499999999999999,0.0,0.0,0.0,-0.034382922411324235,0.1273755137742224,0.09299259136289884,-0.005999999999999981,-0.009906250000000005,-0.0002187500000000002,16,16,Home rest -7 days (diff)
v2_rest_plus7,0.15000000000000005,0.0,0.0,0.0,0.09957859765880728,-0.0263761702724854,0.0732024273863221,0.002093750000000019,0.0018750000000000086,-0.00037500000000000033,16,16,Home rest +7 days (diff)
v2_sigma_high,0.0,0.0,0.0,0.0,0.03505594791741784,0.04686129634582603,0.0819172442632441,-0.06596874999999998,-0.017124999999999994,0.0026874999999999954,16,16,High volatility
v2_sigma_low,0.0,0.0,0.0,0.0,0.012561781919704917,-0.018544509435413747,-0.005982727515709385,0.005000000000000018,0.0011875000000000045,-0.02596875,16,16,Low volatility
v2_spread_home_minus3,3.0,0.0,-3.0,0.0,1.5189157968944569,-1.44042237486248,0.0784934220319764,0.08378125000000002,-0.0028437500000000025,-0.0003750000000000038,16,16,Spread home -3.0
v2_spread_home_plus3,-3.0000000000000004,0.0,3.0,0.0,-1.4812414892284864,1.5712341455160281,0.08999265628754083,-0.09521874999999999,-0.005875000000000002,0.0007499999999999972,16,16,Spread home +3.0
v2_total_minus3,0.0,-2.62300633219254,0.0,-3.0,-1.1998059397886465,-1.3218248633535916,-2.521630803142237,0.0035625000000000205,0.0026249999999999954,0.01128124999999999,16,16,Total -3.0
v2_total_plus3,0.0,2.62300633219254,0.0,3.0,1.3091130253127368,1.3621504216691922,2.6712634469819276,-3.124999999998268e-05,-0.006156249999999992,-0.0108125,16,16,Total +3.0
v2_wind_plus10,0.0,-0.5,0.0,0.0,-0.19652854687195542,-0.2221205829698304,-0.41864912984178737,1.3877787807814457e-17,-0.0007187499999999937,-0.012031249999999997,16,16,Wind +10mph (open)
v2_wind_plus20,0.0,-1.0,0.0,0.0,-0.5062803103024677,-0.40601778387814924,-0.9122980941806147,-0.002156249999999974,-0.009250000000000005,-0.030187500000000003,16,16,Wind +20mph (open)
