season,week,game_id,game_date,home_team,away_team,margin_pred,total_pred,market_spread_home,market_total,close_spread_home,close_total,margin_actual,total_actual,resid_margin,resid_total,pred_home_cover,act_home_cover,pred_over,act_over,home_score,away_score,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,elo_home_pre,elo_away_pre,home_off_epa,home_def_epa,off_epa_1h_h,off_epa_2h_h,def_epa_1h_h,def_epa_2h_h,home_pace_secs_play,home_pass_rate,home_rush_rate,home_off_sack_rate,home_def_sack_rate,home_off_rz_pass_rate,home_def_rz_pass_rate,home_def_wr_share_mult,home_def_te_share_mult,home_def_rb_share_mult,home_def_wr_ypt_mult,home_def_te_ypt_mult,home_def_rb_ypt_mult,home_qb_adj,home_sos,away_off_epa,away_def_epa,off_epa_1h_a,off_epa_2h_a,def_epa_1h_a,def_epa_2h_a,away_pace_secs_play,away_pass_rate,away_rush_rate,away_off_sack_rate,away_def_sack_rate,away_off_rz_pass_rate,away_def_rz_pass_rate,away_def_wr_share_mult,away_def_te_share_mult,away_def_rb_share_mult,away_def_wr_ypt_mult,away_def_te_ypt_mult,away_def_rb_ypt_mult,away_qb_adj,away_sos,home_margin,total_points,elo_diff,off_epa_diff,def_epa_diff,pace_secs_play_diff,pass_rate_diff,rush_rate_diff,off_sack_rate_diff,def_sack_rate_diff,off_rz_pass_rate_diff,def_rz_pass_rate_diff,def_wr_share_mult_diff,def_te_share_mult_diff,def_rb_share_mult_diff,def_wr_ypt_mult_diff,def_te_ypt_mult_diff,def_rb_ypt_mult_diff,qb_adj_diff,sos_diff,def_pressure_avg,home_first_half,home_second_half,away_first_half,away_second_half,home_inj_qb_out,home_inj_wr1_out,home_inj_te1_out,home_inj_rb1_out,home_inj_wr_top2_out,home_inj_starters_out,away_inj_qb_out,away_inj_wr1_out,away_inj_te1_out,away_inj_rb1_out,away_inj_wr_top2_out,away_inj_starters_out,inj_qb_out_diff,inj_wr1_out_diff,inj_te1_out_diff,inj_rb1_out_diff,inj_wr_top2_out_diff,inj_starters_out_diff,is_postseason,neutral_site_flag,home_rest_days,away_rest_days,rest_days_diff,home_off_ppg,home_def_ppg,home_net_margin,home_rating_games,away_off_ppg,away_def_ppg,away_net_margin,away_rating_games,off_ppg_diff,def_ppg_diff,net_margin_diff,home_ppd,home_td_per_drive,home_fg_per_drive,home_avg_start_fp,home_yards_per_drive,home_seconds_per_drive,home_drives,away_ppd,away_td_per_drive,away_fg_per_drive,away_avg_start_fp,away_yards_per_drive,away_seconds_per_drive,away_drives,ppd_diff,td_per_drive_diff,fg_per_drive_diff,avg_start_fp_diff,yards_per_drive_diff,seconds_per_drive_diff,drives_diff,home_rzd_off_eff,home_rzd_def_eff,home_rzd_off_td_rate,home_rzd_def_td_rate,away_rzd_off_eff,away_rzd_def_eff,away_rzd_off_td_rate,away_rzd_def_td_rate,rzd_off_eff_diff,rzd_def_eff_diff,rzd_off_td_rate_diff,rzd_def_td_rate_diff,home_explosive_pass_rate,home_explosive_run_rate,away_explosive_pass_rate,away_explosive_run_rate,explosive_pass_rate_diff,explosive_run_rate_diff,home_penalty_rate,home_turnover_adj_rate,away_penalty_rate,away_turnover_adj_rate,penalty_rate_diff,turnover_adj_rate_diff,home_fg_acc,home_punt_epa,home_kick_return_epa,home_touchback_rate,away_fg_acc,away_punt_epa,away_kick_return_epa,away_touchback_rate,fg_acc_diff,punt_epa_diff,kick_return_epa_diff,touchback_rate_diff,phase_a_total_delta,prob_home_win,pred_home_score,pred_away_score,pred_home_points,pred_away_points,pred_home_q1,pred_home_q2,pred_home_q3,pred_home_q4,pred_home_1h,pred_home_2h,pred_away_q1,pred_away_q2,pred_away_q3,pred_away_q4,pred_away_1h,pred_away_2h,prob_over_total,home_win_actual,home_win_pred
2025,5,2025_05_NYG_NO,2025-10-05,New Orleans Saints,New York Giants,-10.24559211730957,45.18052291870117,,,2.5,43.5,12.0,40.0,22.24559211730957,-5.180522918701172,False,True,True,False,26.0,14.0,3.0,13.0,3.0,7.0,7.0,7.0,0.0,0.0,1244.3692109069364,1233.016234981114,-0.027740166,0.124079086,0.008069308,-0.061802834,0.048863336,0.19543763,46.072727,0.5223880597014925,0.4776119402985075,,,,,,,,,,,,0.0596331407951081,-0.026105594,-0.06663151,0.083358556,-0.13091168,-0.02217516,-0.13053752,40.409092,0.4473684210526316,0.5526315789473684,,,,,,,,,,,,-0.0382173050199812,12.0,40.0,11.35297592582242,-0.0016345720000000008,0.190710596,5.663634999999999,0.07501963864886091,-0.07501963864886085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0978504458150893,0.0,16.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,17.368000000000002,32.936,-15.568,4,18.696,21.264,-2.5680000000000005,4,-1.3279999999999994,11.672,-13.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.17418334,17.4674654006958,27.71305751800537,17.4674654006958,27.71305751800537,4.104854369163513,4.628878331184388,4.279529023170471,4.454203677177429,8.7337327003479,8.7337327003479,6.512568516731262,7.343960242271423,6.789699091911316,7.06682966709137,13.856528759002686,13.856528759002686,,1,0
2025,5,2025_05_SF_LA,2025-10-02,Los Angeles Rams,San Francisco 49ers,11.7645263671875,41.22459030151367,,,-8.5,43.5,-3.0,49.0,-14.7645263671875,7.775409698486328,True,False,False,True,23.0,26.0,0.0,7.0,7.0,9.0,7.0,10.0,3.0,3.0,1503.1063505537952,1434.725589338413,0.00062225776,-0.06389131,0.10826402,-0.114529386,0.039622903,-0.14623214,40.71795,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,-0.0174001722608232,-0.112518385,-0.029039778,-0.09113679,-0.13678938,0.2093639,-0.29014856,66.1875,0.6515151515151515,0.3484848484848485,,,,,,,,,,,,-0.0085282981112148,-3.0,49.0,68.38076121538211,0.11314064276,-0.034851532000000005,-25.469549999999998,0.015151515151515138,-0.015151515151515194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008871874149608399,0.0,7.0,16.0,17.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,-1.0,-1.0,1.0,0.0,-2.0,-1.0,0,0,4.0,4.0,0.0,26.504,22.32,4.184,4,20.024,22.048000000000002,-2.024,4,6.48,0.27199999999999847,6.208,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5053514,26.494558334350586,14.730031967163086,26.494558334350586,14.730031967163086,6.7561123752593994,7.021057958602905,6.4911667919158935,6.2262212085723885,13.777170333862305,12.717388000488281,3.756158151626587,3.903458471298218,3.608857831954956,3.4615575122833255,7.659616622924805,7.070415344238281,,0,1
2025,5,2025_05_TB_SEA,2025-10-05,Seattle Seahawks,Tampa Bay Buccaneers,-1.1613157987594604,50.06083679199219,,,-2.5,44.5,-3.0,73.0,-1.8386842012405396,22.939163208007812,False,False,True,True,35.0,38.0,0.0,7.0,14.0,14.0,3.0,10.0,15.0,10.0,1491.9385045207105,1488.1149054861066,0.060625177,-0.0059085665,0.106656395,0.024600739,-0.23257942,0.24982266,45.47222,0.4848484848484848,0.5151515151515151,,,,,,,,,,,,-0.0226450600159055,-0.14787646,-0.051268544,-0.24614285,-0.049610075,0.3545744,-0.3816058,38.714287,0.647887323943662,0.352112676056338,,,,,,,,,,,,-0.0890791693510696,-3.0,73.0,3.8235990346038307,0.208501637,0.045359977499999996,6.757933000000001,-0.1630388390951772,0.16303883909517713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06643410933516411,0.0,7.0,28.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,-1.0,0.0,-1.0,-1.0,-2.0,0,0,10.0,7.0,3.0,28.168,17.84,10.328,4,25.352000000000004,28.183999999999997,-2.8319999999999994,4,2.8159999999999954,-10.343999999999998,13.159999999999998,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.15390909,24.449760496616364,25.611076295375824,24.449760496616364,25.611076295375824,5.745693716704845,6.479186531603337,5.990191321671009,6.234688926637173,12.224880248308182,12.224880248308182,6.018602929413318,6.786935218274594,6.274713692367077,6.530824455320835,12.805538147687912,12.805538147687912,,0,0
2025,5,2025_05_TEN_ARI,2025-10-05,Arizona Cardinals,Tennessee Titans,9.531561851501465,56.95270919799805,,,-7.5,41.5,-1.0,43.0,-10.531561851501465,-13.952709197998047,True,False,True,True,21.0,22.0,14.0,7.0,0.0,0.0,3.0,3.0,0.0,16.0,1345.483117631904,1144.4421410903183,-0.0059085665,0.060625177,-0.23257942,0.24982266,0.106656395,0.024600739,47.0,0.8059701492537313,0.1940298507462686,,,,,,,,,,,,-0.0290226362052185,-0.40415928,0.069475286,-0.31691018,-0.5132206,-0.051751014,0.17942472,65.97561,0.673469387755102,0.326530612244898,,,,,,,,,,,,0.090392390798602,-1.0,43.0,201.04097654158568,0.3982507135,-0.008850108999999995,-18.975610000000003,0.13250076149862933,-0.13250076149862938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11941502700382049,0.0,21.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,7.0,3.0,19.472,20.584,-1.1119999999999997,4,7.392,29.887999999999998,-22.496000000000002,4,12.080000000000002,-9.303999999999998,21.384000000000004,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.34524897,33.242135524749756,23.71057367324829,33.242135524749756,23.71057367324829,8.476744558811188,8.809165914058685,8.14432320356369,7.811901848316193,17.285910472869872,15.956225051879883,6.046196286678314,6.283302023410798,5.809090549945831,5.571984813213349,12.329498310089111,11.38107536315918,,0,1
2025,5,2025_05_WAS_LAC,2025-10-05,Los Angeles Chargers,Washington Commanders,-1.2748866081237793,46.06632995605469,,,-2.5,48.5,-17.0,37.0,-15.72511339187622,-9.066329956054688,False,False,False,False,10.0,27.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,7.0,1471.3028606015398,1451.2986695083123,-0.06663151,-0.026105594,-0.02217516,-0.13053752,0.083358556,-0.13091168,50.375,0.7619047619047619,0.2380952380952381,,,,,,,,,,,,0.0688413660552555,0.1680928,0.2091765,0.15945484,0.17398232,0.23293523,0.17659308,44.785713,0.625,0.375,,,,,,,,,,,,0.0784123428086733,-17.0,37.0,20.00419109322752,-0.23472431,-0.235282094,5.589286999999999,0.13690476190476186,-0.1369047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00957097675341781,0.0,10.0,0.0,10.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0,0,7.0,7.0,0.0,19.968,19.608,0.3600000000000003,4,29.112000000000002,29.136,-0.02400000000000002,4,-9.144000000000002,-9.527999999999999,0.38400000000000034,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.6436195,22.395721673965454,23.670608282089233,22.395721673965454,23.670608282089233,5.262994593381881,5.934866243600846,5.486951810121536,5.710909026861191,11.197860836982727,11.197860836982727,5.56259294629097,6.272711194753647,5.799299029111862,6.036005111932755,11.835304141044617,11.835304141044617,,0,0
2025,6,2025_06_ARI_IND,2025-10-12,Indianapolis Colts,Arizona Cardinals,-0.16686245799064636,38.51789093017578,,,-3.5,47.5,4.0,58.0,4.166862457990646,19.48210906982422,False,True,False,True,31.0,27.0,7.0,7.0,3.0,14.0,7.0,3.0,14.0,3.0,1390.928201007097,1334.2035615875088,0.24241038,-0.22581755,0.24424417,0.2396597,-0.15414523,-0.28608742,55.964287,0.5757575757575758,0.4242424242424242,,,,,,,,,,,,0.0002140423976346,-0.06345323,-0.025630914,0.09485889,-0.26759252,-0.23440714,0.18314531,45.95238,0.5882352941176471,0.4117647058823529,,,,,,,,,,,,0.0343899162217196,4.0,58.0,56.72463941958813,0.30586361,-0.200186636,10.011907,-0.012477718360071277,0.012477718360071277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034175873824085,0.0,14.0,17.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0,0,7.0,7.0,0.0,34.6944,13.28,21.4144,5,20.3888,21.4336,-1.0448,5,14.305600000000002,-8.153599999999999,22.4592,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.3189032,19.175514236092567,19.342376694083214,19.175514236092567,19.342376694083214,4.506245845481753,5.081511272564531,4.698000987842679,4.889756130203605,9.587757118046284,9.587757118046284,4.545458523109555,5.125729823932052,4.7388822900503875,4.932306056991219,9.671188347041607,9.671188347041607,,1,0
2025,6,2025_06_BUF_ATL,2025-10-13,Atlanta Falcons,Buffalo Bills,2.717390298843384,43.3641471862793,,,5.5,50.5,10.0,38.0,7.282609701156616,-5.364147186279297,True,True,False,False,24.0,14.0,14.0,7.0,0.0,3.0,7.0,0.0,7.0,0.0,1320.3590774167978,1669.918100078768,,,,,,,,,,,,,,,,,,,,,,0.01964284,0.06881056,-0.30535996,0.27399284,-0.20274661,0.3946792,43.694443,0.6323529411764706,0.3676470588235294,,,,,,,,,,,,-0.1438932634582151,10.0,38.0,-349.5590226619702,-0.01964284,-0.06881056,-43.694443,-0.6323529411764706,-0.3676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438932634582151,0.0,21.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,15.0,8.0,7.0,23.791999999999998,25.448,-1.6560000000000006,4,24.6176,21.784,2.8336000000000006,5,-0.8256000000000014,3.6640000000000015,-4.489600000000001,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.78703576,23.04076874256134,20.323378443717957,23.04076874256134,20.323378443717957,5.8753960293531415,6.105803716778755,5.644988341927529,5.414580654501916,11.981199746131896,11.059568996429444,5.182461503148079,5.385695287585259,4.9792277187108995,4.77599393427372,10.568156790733337,9.75522165298462,,1,1
2025,6,2025_06_CHI_WAS,2025-10-13,Washington Commanders,Chicago Bears,8.921652793884277,51.014793395996094,,,-5.5,50.5,-1.0,49.0,-9.921652793884277,-2.0147933959960938,True,False,True,False,24.0,25.0,0.0,7.0,10.0,7.0,6.0,7.0,3.0,9.0,1481.8647309558694,1303.3468854427404,0.18510167,-0.0826575,0.09780532,0.2516132,0.07049524,-0.2730636,46.479168,0.5862068965517241,0.4137931034482759,,,,,,,,,,,,0.0384199205162329,,,,,,,,,,,,,,,,,,,,,,-1.0,49.0,178.51784551312903,0.18510167,-0.0826575,46.479168,0.5862068965517241,0.4137931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384199205162329,0.0,7.0,17.0,13.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,8.0,15.0,-7.0,27.8448,17.654400000000003,10.190399999999999,5,25.991999999999997,24.48,1.512,4,1.852800000000002,-6.825599999999998,8.678399999999998,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.9105189,29.968223094940186,21.046570301055908,29.968223094940186,21.046570301055908,7.0425324273109435,7.941579120159149,7.342214658260345,7.641896889209748,14.984111547470093,14.984111547470093,4.945944020748138,5.577341129779816,5.156409723758697,5.366875426769257,10.523285150527954,10.523285150527954,,0,1
2025,6,2025_06_CIN_GB,2025-10-12,Green Bay Packers,Cincinnati Bengals,21.747920989990234,48.930599212646484,,,-13.5,44.5,9.0,45.0,-12.747920989990234,-3.9305992126464844,True,False,True,True,27.0,18.0,0.0,10.0,0.0,17.0,0.0,0.0,7.0,11.0,1563.6495039838917,1425.3294942852583,,,,,,,,,,,,,,,,,,,,,,-0.019111942,0.18806264,-0.23316376,0.2059169,0.08953592,0.2841262,54.266666,0.7903225806451613,0.2096774193548387,,,,,,,,,,,,0.0108206684868459,9.0,45.0,138.32000969863338,0.019111942,-0.18806264,-54.266666,-0.7903225806451613,-0.2096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0108206684868459,0.0,10.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.0,7.0,7.0,30.72,29.68,1.0400000000000003,4,17.705599999999997,34.9744,-17.2688,5,13.014400000000002,-5.294400000000003,18.308799999999998,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.9837367,35.33926010131836,13.591339111328125,35.33926010131836,13.591339111328125,9.011511325836182,9.364903926849365,8.658118724822998,8.304726123809814,18.376415252685547,16.962844848632812,3.465791473388672,3.6017048645019534,3.3298780822753904,3.1939646911621096,7.067496337890626,6.5238427734375,,1,1
2025,6,2025_06_CLE_PIT,2025-10-12,Pittsburgh Steelers,Cleveland Browns,11.031766891479492,50.91801071166992,,,-5.5,38.5,14.0,32.0,2.968233108520508,-18.918010711669922,True,True,True,False,23.0,9.0,3.0,6.0,7.0,7.0,0.0,3.0,3.0,3.0,1462.1718554735437,1251.0358544184087,,,,,,,,,,,,,,,,,,,,,,-0.008132147,0.043526992,0.05468362,-0.08508146,0.011314318,0.07190483,41.88889,0.5072463768115942,0.4927536231884057,,,,,,,,,,,,0.1117496314595289,14.0,32.0,211.136001055135,0.008132147,-0.043526992,-41.88889,-0.5072463768115942,-0.4927536231884057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1117496314595289,0.0,9.0,14.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,14.0,7.0,7.0,23.247999999999998,20.984,2.264,4,14.9104,23.729599999999998,-8.8192,5,8.337599999999998,-2.745599999999996,11.0832,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.83592886,30.974888801574707,19.943121910095215,30.974888801574707,19.943121910095215,7.89859664440155,8.208345532417297,7.588847756385803,7.279098868370057,16.106942176818848,14.86794662475586,5.08549608707428,5.284927306175232,4.886064867973327,4.686633648872376,10.370423393249514,9.572698516845703,,1,1
2025,6,2025_06_DAL_CAR,2025-10-12,Carolina Panthers,Dallas Cowboys,-8.89469051361084,46.482269287109375,,,3.5,47.5,3.0,57.0,11.89469051361084,10.517730712890625,False,True,False,True,30.0,27.0,3.0,10.0,7.0,10.0,3.0,14.0,7.0,3.0,1195.4002488509095,1381.1420357793784,0.11509171,0.12118798,0.027344232,0.18353476,0.25876173,-0.05077923,41.724136,0.5671641791044776,0.4328358208955224,,,,,,,,,,,,0.0490870393751581,0.26112837,0.025449656,0.46602663,0.040468734,-0.10686056,0.1473826,35.162163,0.5789473684210527,0.4210526315789473,,,,,,,,,,,,-0.0713715952590625,3.0,57.0,-185.74178692846885,-0.14603665999999998,0.095738324,6.561973000000002,-0.011783189316575071,0.011783189316575127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204586346342206,0.0,13.0,17.0,17.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0,0,7.0,7.0,0.0,23.3008,26.1824,-2.881599999999999,5,35.192,27.8112,7.3808,5,-11.891200000000001,-1.6287999999999982,-10.2624,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.28246385,18.793789386749268,27.688479900360107,18.793789386749268,27.688479900360107,4.416540505886077,4.980354187488556,4.60447839975357,4.792416293621064,9.396894693374634,9.396894693374634,6.506792776584625,7.337447173595429,6.783677575588226,7.060562374591828,13.844239950180054,13.844239950180054,,1,0
2025,6,2025_06_DEN_NYJ,2025-10-12,New York Jets,Denver Broncos,13.717215538024902,47.237003326416016,,,6.5,43.5,-2.0,24.0,-15.717215538024902,-23.237003326416016,True,True,True,False,11.0,13.0,6.0,0.0,5.0,0.0,10.0,0.0,0.0,3.0,1257.7372441785292,1521.69604899069,0.025449656,0.26112837,-0.10686056,0.1473826,0.46602663,0.040468734,43.575,0.759493670886076,0.240506329113924,,,,,,,,,,,,-0.0929311050778519,0.06264112,-0.0046091503,-0.10015085,0.2091539,0.10034196,-0.11784586,42.735847,0.6216216216216216,0.3783783783783784,,,,,,,,,,,,0.0795802806946026,-2.0,24.0,-263.9588048121609,-0.037191463999999994,0.2657375203,0.8391530000000031,0.1378720492644544,-0.1378720492644544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1725113857724545,0.0,6.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,22.0352,33.4864,-11.4512,5,22.8272,14.5488,8.2784,5,-0.7920000000000016,18.937600000000003,-19.729599999999998,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.71395475,30.47710943222046,16.759893894195557,30.47710943222046,16.759893894195557,7.162120716571807,8.076433999538422,7.466891810894012,7.771662905216218,15.23855471611023,15.23855471611023,3.9385750651359555,4.441371881961823,4.1061740040779116,4.273772943019867,8.379946947097778,8.379946947097778,,0,1
2025,6,2025_06_DET_KC,2025-10-12,Kansas City Chiefs,Detroit Lions,1.3227266073226929,41.31000518798828,,,-1.5,48.5,13.0,47.0,11.677273392677307,5.689994812011719,False,True,False,False,30.0,17.0,6.0,7.0,7.0,10.0,3.0,7.0,0.0,7.0,1631.4199287210042,1659.291980164871,0.12916404,0.16188829,0.43449816,-0.041118465,0.051553674,0.3032545,41.446156,0.71875,0.28125,,,,,,,,,,,,0.0216637445243754,0.18806264,-0.019111942,0.08953592,0.2841262,-0.23316376,0.2059169,36.689655,0.4666666666666667,0.5333333333333333,,,,,,,,,,,,0.0205795220961785,13.0,47.0,-27.872051443866667,-0.058898599999999995,0.18100023199999998,4.756501,0.2520833333333333,-0.2520833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842224281969008,0.0,13.0,17.0,10.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,6.0,7.0,-1.0,28.982400000000002,25.7232,3.2592000000000008,5,36.3376,21.177599999999998,15.16,5,-7.3552,4.5456,-11.9008,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.4091964,21.316365897655487,19.993639290332794,21.316365897655487,19.993639290332794,5.0093459859490395,5.648836962878704,5.222509644925594,5.435673303902149,10.658182948827744,10.658182948827744,4.6985052332282065,5.298314411938191,4.898441626131534,5.098378019034863,9.996819645166397,9.996819645166397,,1,1
2025,6,2025_06_LAC_MIA,2025-10-12,Miami Dolphins,Los Angeles Chargers,-1.8914949893951416,45.546363830566406,,,5.5,45.5,-2.0,56.0,-0.1085050106048584,10.453636169433594,True,True,True,True,27.0,29.0,7.0,6.0,0.0,14.0,6.0,3.0,14.0,6.0,1334.2180476153856,1436.2545836337406,0.12118798,0.11509171,0.25876173,-0.05077923,0.027344232,0.18353476,44.78125,0.7636363636363637,0.2363636363636363,,,,,,,,,,,,-0.0399322303901787,-0.0826575,0.18510167,0.07049524,-0.2730636,0.09780532,0.2516132,42.28767,0.6307692307692307,0.3692307692307692,,,,,,,,,,,,0.009701170008001,-2.0,56.0,-102.03653601835504,0.20384548,-0.07000996,2.4935800000000015,0.13286713286713292,-0.1328671328671329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0496334003981797,0.0,13.0,14.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,7.0,7.0,0.0,24.1376,26.328,-2.1904000000000003,5,13.987200000000001,24.0432,-10.056,5,10.150399999999998,2.2848000000000006,7.865599999999999,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.31722724,21.827434420585632,23.718929409980774,21.827434420585632,23.718929409980774,5.129447088837623,5.784270121455193,5.34772143304348,5.565995777249336,10.913717210292816,10.913717210292816,5.573948411345482,6.285516293644905,5.811137705445289,6.048326999545098,11.859464704990387,11.859464704990387,,0,0
