scenario_id,position,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,QB,Baseline,32,7.948076923076924,70.36538461538463,1.090769230769231,0.5557692307692308,3.4707692307692306,12.265384615384615,0.22499999999999998,0.0,0.0,0.0,0.0,0.10077152129408407,0.09375,8.720104895104896
v2_blend_10_20,QB,Market blend m=0.10 t=0.20,32,7.954527611175025,70.65856995970535,1.0930305374711164,0.5561680136615015,3.4854030793097723,12.32855855062998,0.225987947522752,0.0,0.0,0.0,0.0,0.10108424018268335,0.09375,8.754749609043229
v2_cold_minus15,QB,Temp -15F,32,7.9441929897587436,70.55536813653225,1.085732600856426,0.5563504369338945,3.472881359220546,12.277965781724744,0.22528969132483645,0.0,0.0,0.0,0.0,0.10103753093300086,0.09375,8.737980090577405
v2_elo_minus100,QB,Home Elo -100 (diff),32,7.946200029938715,70.53437816542608,1.088260968548336,0.5556182211170339,3.48110342856382,12.308250570558922,0.22574968251187835,0.0,0.0,0.0,0.0,0.10095578188638518,0.09375,8.739960096969524
v2_elo_plus100,QB,Home Elo +100 (diff),32,7.981964563062414,70.8040977504427,1.0917488195515286,0.5567014013425823,3.4786172104362745,12.29903250112213,0.2256203461816437,0.0,0.0,0.0,0.0,0.10105760269217035,0.09375,8.767071144739932
v2_inj_away_plus1,QB,Away starters out +1,32,7.8848856528443525,69.56200507783183,1.0780646539491459,0.5521682542755602,3.4573327757858907,12.211111735488783,0.22478321115842273,0.0,0.0,0.0,0.0,0.10102828225305077,0.09375,8.633668305575815
v2_inj_away_plus2,QB,Away starters out +2,32,7.877157335844607,69.25050547667,1.072901641800916,0.5522481902446957,3.447182473700062,12.163381528842168,0.22410303490648695,0.0,0.0,0.0,0.0,0.10062893717865996,0.09375,8.59886178927354
v2_inj_home_plus1,QB,Home starters out +1,32,7.923399370460005,69.84284052863259,1.08337168957852,0.554845208959892,3.4608613899648755,12.222550826765119,0.2248579950788268,0.0,0.0,0.0,0.0,0.10106840349623164,0.09375,8.664793364494528
v2_inj_home_plus2,QB,Home starters out +2,32,7.799470632678235,69.00614081742609,1.0716103376068162,0.5508493230536886,3.4381025707085304,12.128103719157354,0.22366885746490045,0.0,0.0,0.0,0.0,0.10058551402353094,0.09375,8.565267841645055
v2_neutral_site,QB,Neutral site,32,7.891485175255427,70.87477629994376,1.0862407293289171,0.555643824768018,3.4818413881410937,12.315395123285539,0.2259016898744353,0.0,0.0,0.0,0.0,0.10112506516423436,0.09375,8.766480384599744
v2_precip_plus25,QB,Precip +25%,32,7.907986867042101,69.97874973226905,1.0846979268554542,0.5548142315865316,3.4815854571356346,12.319257302007241,0.22614830718332016,0.0,0.0,0.0,0.0,0.10134617302846174,0.09375,8.686658165825394
v2_precip_plus50,QB,Precip +50%,32,7.9423663221216225,70.70498400541172,1.0925542380243836,0.5559414500752043,3.4854246713456827,12.332266509393069,0.22630180156104523,0.0,0.0,0.0,0.0,0.10132398109886306,0.09375,8.758167181630249
v2_pressure_plus005,QB,Home/away pressure +0.05,32,7.8215411290156975,68.7165605886899,1.0688204576539273,0.5521272741528755,3.444631099024962,12.151608611015176,0.22391669498276043,0.0,0.0,0.0,0.0,0.10075793226691315,0.09375,8.543564168594118
v2_rest_minus7,QB,Home rest -7 days (diff),32,7.968458494000507,70.1849725373254,1.08641076533274,0.5558991334117203,3.4771914868603897,12.297240461749327,0.2256683578232333,0.0,0.0,0.0,0.0,0.1011005722780326,0.09375,8.70871283968212
v2_rest_plus7,QB,Home rest +7 days (diff),32,7.903401047448393,70.39736841186496,1.086112566949864,0.5557170250029544,3.4787897317482512,12.301869552566691,0.22559174943308086,0.0,0.0,0.0,0.0,0.10094702590697438,0.09375,8.72262273500129
v2_sigma_high,QB,High volatility,32,7.8819256396379656,70.64709450919517,1.0781034638675224,0.5549253410951004,3.474306341237158,12.281994250685205,0.2256336154483041,0.0,0.0,0.0,0.0,0.10115657848899415,0.09375,8.740362105560584
v2_sigma_low,QB,Low volatility,32,7.926141840806187,70.51171513892915,1.0884060795849118,0.5562462102366298,3.4707033311841613,12.267456102238953,0.2251439166283955,0.0,0.0,0.0,0.0,0.10092216545885226,0.09375,8.731437510873489
v2_spread_home_minus3,QB,Spread home -3.0,32,7.796098329339772,70.49002640954139,1.0618339255528897,0.5665079229023064,3.5006085401415863,12.41204619556841,0.22576142919332576,0.0,0.0,0.0,0.0,0.10128248394698065,0.09375,8.732080250203607
v2_spread_home_plus3,QB,Spread home +3.0,32,8.012725186605568,70.20773587600264,1.117643772080631,0.551392134931921,3.445745855451247,12.133076448443976,0.22515723044626726,0.0,0.0,0.0,0.0,0.10111123213446149,0.09375,8.699406954905658
v2_total_minus3,QB,Total -3.0,32,7.650004620604545,66.00139632476582,1.0278680055203693,0.548060938753377,3.3671354001855325,11.818457555279887,0.21992243336513587,0.0,0.0,0.0,0.0,0.09977446550553842,0.09375,8.239349570770427
v2_total_plus3,QB,Total +3.0,32,8.167307991735912,74.44308141042539,1.1435805506919132,0.5703918263005303,3.5796877080254887,12.734023623571442,0.23105244438276487,0.0,0.0,0.0,0.0,0.10248790297280094,0.09375,9.169920505012131
v2_wind_plus10,QB,Wind +10mph (open),32,7.863793432086023,70.01357617603225,1.0790798272371331,0.5522234375033087,3.455501072480305,12.20264623719308,0.22433258657814545,0.0,0.0,0.0,0.0,0.10072282820042117,0.09375,8.671922979010022
v2_wind_plus20,QB,Wind +20mph (open),32,7.874272782497633,68.80189747518293,1.0700482984994506,0.5525121913848027,3.4294217459157914,12.087309840761518,0.22321616854434498,0.0,0.0,0.0,0.0,0.10060664333396985,0.09375,8.548970772980587
v2_baseline,RB,Baseline,108,0.024691358024691357,0.0,0.0,0.0,4.955925925925927,24.04320987654321,0.3362962962962963,1.726172839506173,1.296172839506173,10.196296296296296,0.2019753086419753,0.15725069045209472,0.1388888888888889,3.8891582491582493
v2_blend_10_20,RB,Market blend m=0.10 t=0.20,108,0.024691358024691357,0.0,0.0,0.0,4.968792685131099,24.090845557077238,0.3374376060756301,1.7280277405824842,1.2948499600670063,10.197396689850168,0.2025627747679602,0.15778748634926712,0.1388888888888889,3.894964033779661
v2_cold_minus15,RB,Temp -15F,108,0.024691358024691357,0.0,0.0,0.0,4.951651886460415,24.045744076465937,0.33563561905627937,1.7284160950224727,1.2968133209080643,10.212485219882792,0.20209315166413697,0.15687364725627265,0.1388888888888889,3.8906846115895264
v2_elo_minus100,RB,Home Elo -100 (diff),108,0.024691358024691357,0.0,0.0,0.0,4.962799813941935,24.058628827570125,0.336233246181776,1.7246714733289248,1.2943202216356084,10.196641626779787,0.20207855746955825,0.15715508934737724,0.1388888888888889,3.890915011357491
v2_elo_plus100,RB,Home Elo +100 (diff),108,0.024691358024691357,0.0,0.0,0.0,4.958067708306728,24.057886054196,0.3365448547758837,1.7265836267552175,1.2953744190444372,10.206552971291222,0.20230595613222568,0.15742998859229312,0.1388888888888889,3.891636995320583
v2_inj_away_plus1,RB,Away starters out +1,108,0.024691358024691357,0.0,0.0,0.0,4.9501123375708795,24.015095595211008,0.3344531049975687,1.7207864207311983,1.2915142699649296,10.1768170751646,0.20076529692824235,0.15639756709638986,0.1388888888888889,3.883112314417556
v2_inj_away_plus2,RB,Away starters out +2,108,0.024691358024691357,0.0,0.0,0.0,4.935621771482443,24.00065073147017,0.3337688084885902,1.7142268830216116,1.289801994376949,10.155342856419072,0.2000493570198703,0.15572393064346327,0.1388888888888889,3.8776503418457633
v2_inj_home_plus1,RB,Home starters out +1,108,0.024691358024691357,0.0,0.0,0.0,4.948506251916703,24.038413197313147,0.33473866905747446,1.7235752386240886,1.2931407150584786,10.185696950434721,0.2012452528616361,0.1564625079490965,0.1388888888888889,3.8863643302991773
v2_inj_home_plus2,RB,Home starters out +2,108,0.024691358024691357,0.0,0.0,0.0,4.929999690445835,23.97121759346535,0.3330167455303956,1.7135810439900019,1.2882722654542036,10.154252190122106,0.19937989790761249,0.15549247502933314,0.1388888888888889,3.8740373440854725
v2_neutral_site,RB,Neutral site,108,0.024691358024691357,0.0,0.0,0.0,4.957747128326296,24.069693677527685,0.33679382392644985,1.7272626447868211,1.2954746156457508,10.206915730745706,0.20205670524650204,0.157197127293999,0.1388888888888889,3.892785062202719
v2_precip_plus25,RB,Precip +25%,108,0.024691358024691357,0.0,0.0,0.0,4.950621341359082,23.979150422732953,0.3363698760077579,1.7257354683603718,1.2943952608803253,10.193773070680392,0.20206531762007388,0.1571983425165608,0.1388888888888889,3.882436555969605
v2_precip_plus50,RB,Precip +50%,108,0.024691358024691357,0.0,0.0,0.0,4.964919448279796,24.06987026902632,0.33683129608727563,1.7270957837459722,1.293837545206907,10.199870842322797,0.20233234897379557,0.15732232780391953,0.1388888888888889,3.892677171969778
v2_pressure_plus005,RB,Home/away pressure +0.05,108,0.024691358024691357,0.0,0.0,0.0,4.928085835637457,23.922028624509267,0.3328487452696493,1.7132637086435778,1.2883660543392774,10.146291693985939,0.19979978295154402,0.155298261873906,0.1388888888888889,3.8686705275783093
v2_rest_minus7,RB,Home rest -7 days (diff),108,0.024691358024691357,0.0,0.0,0.0,4.965344760626973,24.044585058995995,0.3364605912777764,1.727864709470058,1.2947599529872917,10.19615080627019,0.20213325018217676,0.1571563859357754,0.1388888888888889,3.8901809534395593
v2_rest_plus7,RB,Home rest +7 days (diff),108,0.024691358024691357,0.0,0.0,0.0,4.962228651557391,24.04413808804863,0.3363237882861273,1.7263145688576778,1.2950854674262522,10.19472126656544,0.20199054917868012,0.15699555188768208,0.1388888888888889,3.889590339813172
