scenario_id,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc,n_games_applies,n_games,scenario_label
v2_baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,Baseline
v2_blend_10_20,0.0,0.12312887407456286,0.0,0.0,0.09055268119112347,0.057159805544933384,0.14771248673605752,0.0015312500000000083,0.0055624999999999945,0.0033749999999999995,16,16,Market blend m=0.10 t=0.20
v2_cold_minus15,0.0,0.0,0.0,0.0,0.09533147752459192,-0.0510876213811029,0.04424385614348969,0.002968749999999999,0.007187499999999996,-0.0037812499999999964,16,16,Temp -15F
v2_elo_minus100,-0.07999999999999997,0.0,0.0,0.0,-0.000344858317468999,-0.008662913823466956,-0.009007772140932513,-0.0020937499999999984,0.0030937499999999993,-0.0021562499999999984,16,16,Home Elo -100 (diff)
v2_elo_plus100,0.08000000000000007,0.0,0.0,0.0,-0.07169529794478846,-0.10634737268386896,-0.17804267062865575,-0.0030937500000000027,0.005593749999999991,-0.006406249999999988,16,16,Home Elo +100 (diff)
v2_inj_away_plus1,0.0,-0.3999999999999999,0.0,0.0,-0.1699612754529467,-0.27511154550236705,-0.445072820955311,-0.0005624999999999936,0.00859374999999998,-0.014749999999999992,16,16,Away starters out +1
v2_inj_away_plus2,0.0,-0.8000000000000025,0.0,0.0,-0.42207116742434847,-0.38641068164069914,-0.8084818490650472,-0.002687500000000006,0.0008749999999999834,-0.026937499999999996,16,16,Away starters out +2
v2_inj_home_plus1,0.0,-0.3999999999999999,0.0,0.0,-0.21780460469957164,-0.25371635216969,-0.47152095686926243,-0.0005937499999999901,0.004937499999999994,-0.01621874999999999,16,16,Home starters out +1
v2_inj_home_plus2,0.0,-0.8000000000000025,0.0,0.0,-0.37957584667495126,-0.4698773593776169,-0.8494532060525679,0.0010000000000000044,0.004281249999999997,-0.026499999999999996,16,16,Home starters out +2
v2_neutral_site,0.0,0.0,0.0,0.0,0.03414409756186543,-0.032566241974686494,0.0015778555871808209,0.0020625000000000122,0.006031249999999995,-0.002031249999999995,16,16,Neutral site
v2_precip_plus25,0.0,0.0,0.0,0.0,0.05435209073932801,-0.05256228714206379,0.001789803597264772,0.0030624999999999993,0.006999999999999989,0.0016875000000000015,16,16,Precip +25%
v2_precip_plus50,0.0,0.0,0.0,0.0,0.03573179678625382,-0.001642066616304616,0.03408973016995054,-0.004812500000000008,0.004093750000000004,-0.0017499999999999946,16,16,Precip +50%
v2_pressure_plus005,0.0,-0.8000000000000003,0.0,0.0,-0.38491993736566577,-0.4479931751790953,-0.8329131125447611,-0.0018437499999999878,0.00415624999999999,-0.027093749999999993,16,16,Home/away pressure +0.05
v2_rest_minus7,-0.15000000000000002,0.0,0.0,0.0,-0.12885107868960666,-0.0432546177871701,-0.17210569647677865,-0.007031249999999996,0.0015937499999999945,-0.006187500000000002,16,16,Home rest -7 days (diff)
v2_rest_plus7,0.15000000000000008,0.0,0.0,0.0,0.17153303336701398,-0.07464869563661847,0.09688433773039673,0.003781250000000007,0.013999999999999985,0.003218749999999996,16,16,Home rest +7 days (diff)
v2_sigma_high,0.0,0.0,0.0,0.0,0.11817037085912108,-0.05404990856314751,0.06412046229597212,-0.06121874999999999,-0.002562500000000016,0.0020312499999999983,16,16,High volatility
v2_sigma_low,0.0,0.0,0.0,0.0,0.01088245149448408,-0.0120070882489417,-0.0011246367544566205,-0.000562499999999997,0.005687500000000005,-0.02184375,16,16,Low volatility
v2_spread_home_minus3,3.0,0.0,-3.0,0.0,1.5379906523702591,-1.4673855818882433,0.07060507048201536,0.09487500000000001,0.001687499999999998,-0.004875000000000001,16,16,Spread home -3.0
v2_spread_home_plus3,-3.0000000000000004,0.0,3.0,0.0,-1.3853715621373397,1.4632630098307686,0.07789144769343004,-0.10374999999999998,0.00881249999999998,-0.000999999999999994,16,16,Spread home +3.0
v2_total_minus3,0.0,-2.62300633219254,0.0,-3.0,-1.207643887137762,-1.32585851131528,-2.5335023984530416,0.0020312500000000053,0.007874999999999997,0.009906249999999998,16,16,Total -3.0
v2_total_plus3,0.0,2.6230063321925394,0.0,3.0,1.3068724868606387,1.2905001730876955,2.597372659948334,-0.00040625000000000036,0.0038125000000000034,-0.013312499999999998,16,16,Total +3.0
v2_wind_plus10,0.0,-0.5,0.0,0.0,-0.24288996010764596,-0.21783511137766431,-0.46072507148530883,-0.005468750000000001,0.0018437499999999982,-0.011187499999999993,16,16,Wind +10mph (open)
v2_wind_plus20,0.0,-1.0,0.0,0.0,-0.461496986110314,-0.5950186775361471,-1.0565156636464605,-0.0025312499999999953,0.007781249999999986,-0.02856249999999999,16,16,Wind +20mph (open)
