scenario_id,scenario_label,season,week,game_id,home_team,away_team,pred_margin,pred_total,spread_ref,total_ref,home_points_mean,away_points_mean,total_points_mean,prob_home_win_mc,prob_home_cover_mc,prob_over_total_mc,scenario_wind_open_add_mph,scenario_wx_precip_add_pct,scenario_wx_temp_add_f,scenario_home_inj_starters_add,scenario_away_inj_starters_add,scenario_neutral_site_flag,scenario_sim_market_blend_margin,scenario_sim_market_blend_total
v2_baseline,Baseline,2025,4,2025_04_BAL_KC,Kansas City Chiefs,Baltimore Ravens,-2.062770924412038,47.87900807611501,2.5,48.5,22.782282226573464,25.018352012715418,47.80063423928888,0.4015,0.508,0.4905,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,4,2025_04_CAR_NE,New England Patriots,Carolina Panthers,4.065874100646937,42.37568548686607,-5.5,43.5,23.010217675380904,19.093066382948727,42.103284058329635,0.6595,0.435,0.4565,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,4,2025_04_CHI_LV,Las Vegas Raiders,Chicago Bears,-2.6499231338330262,47.070105004199824,1.5,47.5,22.10645440611842,24.87012596914876,46.976580375267176,0.3595,0.426,0.475,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,4,2025_04_CIN_DEN,Denver Broncos,Cincinnati Bengals,9.168755197199454,44.0075964275205,-7.5,44.5,26.848835029689525,17.561508272024113,44.41034330171363,0.8525,0.589,0.491,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,4,2025_04_CLE_DET,Detroit Lions,Cleveland Browns,10.90872265987808,43.50881965773733,-9.5,44.5,27.533517445118267,16.427405814179615,43.96092325929788,0.9125,0.575,0.477,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,4,2025_04_GB_DAL,Dallas Cowboys,Green Bay Packers,-8.186380901204561,46.289711264208336,7.0,47.5,19.086482966895314,27.410676448974556,46.497159415869874,0.149,0.441,0.478,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,4,2025_04_IND_LA,Los Angeles Rams,Indianapolis Colts,1.7333422173464026,48.105682481920496,-3.0,49.5,24.97525516509361,23.175776127595096,48.151031292688714,0.5915,0.4435,0.4495,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,4,2025_04_JAX_SF,San Francisco 49ers,Jacksonville Jaguars,2.8445682624186195,46.33597241738192,-3.0,47.5,24.473036182840158,21.802876840170313,46.27591302301048,0.609,0.478,0.4565,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,4,2025_04_LAC_NYG,New York Giants,Los Angeles Chargers,-7.532262865910098,41.95347532850217,6.0,43.5,17.16021209200418,24.80901553149481,41.969227623498995,0.195,0.4195,0.456,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,4,2025_04_MIN_PIT,Pittsburgh Steelers,Minnesota Vikings,-4.0087415975647085,39.688826159274974,2.5,41.5,17.91930190372463,21.769521686494343,39.68882359021896,0.319,0.4415,0.455,0.0,0.0,0.0,0,0,,,
