scenario_id,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,Baseline,441,0.8176567656765676,6.871947194719473,0.06854785478547855,0.08033003300330033,1.6412541254125412,7.934653465346534,0.12184818481848185,1.9277887788778882,1.302112211221122,15.717491749174917,0.3024092409240924,0.11734818382293846,0.15873015873015872,3.3441854185418545
v2_blend_10_20,Market blend m=0.10 t=0.20,441,0.8232500253306733,6.9228424785844656,0.06858245890752165,0.08040082838715408,1.639397413798959,7.926417969016128,0.12178338558787703,1.9322087750335253,1.304751011841332,15.74583293752891,0.3025111606588737,0.11737092409750442,0.15873015873015872,3.351634404061402
v2_cold_minus15,Temp -15F,441,0.8151952007383114,6.8967802285124105,0.06846464821842267,0.08037630350055505,1.6399541737301204,7.927356830067202,0.12162579411770076,1.924392289331348,1.3006363762519413,15.723321395951823,0.3020410501183273,0.11732831574713515,0.15873015873015872,3.345467662776197
v2_elo_minus100,Home Elo -100 (diff),441,0.8187031702301676,6.925608808119666,0.06859869120204375,0.08032571392766913,1.6388109049539397,7.929086124057653,0.12177022250239668,1.9267831636083625,1.3028953689395346,15.754331912981812,0.30215405092017955,0.1173426913207579,0.15873015873015872,3.351733466494857
v2_elo_plus100,Home Elo +100 (diff),441,0.8188944906453839,6.889998266196058,0.06826799873533601,0.08035833385611173,1.6397923865552968,7.919946146326759,0.12165682788220618,1.925698781508582,1.3004858820862062,15.728243540292565,0.30178453193649696,0.11718635394710246,0.15873015873015872,3.345011562365546
v2_inj_away_plus1,Away starters out +1,441,0.8163828480935269,6.841906735518969,0.06788902390401677,0.08040269298574698,1.633729498323756,7.91401920214071,0.12127165409481157,1.9158336472873498,1.2964409558749612,15.71802408674521,0.30098081080364714,0.11709702928126221,0.15873015873015872,3.3369891959793363
v2_inj_away_plus2,Away starters out +2,441,0.8078828245957996,6.82747437003074,0.06806558278388818,0.08029217619708985,1.6305449598412025,7.900105481931474,0.12084078468484881,1.9023041313345228,1.2891403124452818,15.679496949893153,0.3000017538709824,0.11700369581060147,0.15873015873015872,3.327831757055362
v2_inj_home_plus1,Home starters out +1,441,0.8168408897735442,6.866376070491692,0.06754141064572862,0.08034768216215375,1.633580777547394,7.912493333883553,0.12110133254289243,1.9141232733468667,1.294964893344962,15.705625145195407,0.3006974254246252,0.1169714497214463,0.15873015873015872,3.3376083849417104
v2_inj_home_plus2,Home starters out +2,441,0.8092292334140516,6.854593074883512,0.06750277422546144,0.08019754013775938,1.6292451050697416,7.9031989063544525,0.12096158682251593,1.901901511756641,1.2884675224535516,15.692569504737225,0.2997310639749455,0.11688648063722648,0.15873015873015872,3.3315998021663504
v2_neutral_site,Neutral site,441,0.8126419761832344,6.862188101298734,0.06813613972495257,0.0803159094488789,1.6421379277658177,7.938401946961339,0.12174315089122184,1.9230558041578043,1.299612350450348,15.715558229520074,0.3019548879970637,0.1172176432149681,0.15873015873015872,3.342340584036316
