scenario_id,scenario_label,season,week,game_id,team,pass_attempts,rush_attempts,targets,receptions,pass_yards,rush_yards,rec_yards,pass_tds,rush_tds,rec_tds
v2_baseline,Baseline,2025,4,2025_04_BAL_KC,Baltimore Ravens,40.47,21.599999999999998,45.82,29.36,271.8,84.5,251.5,1.91,0.55,2.11
v2_baseline,Baseline,2025,4,2025_04_BAL_KC,Kansas City Chiefs,43.11,24.0,45.77,29.22,223.7,72.4,185.2,2.03,0.65,2.35
v2_baseline,Baseline,2025,4,2025_04_CAR_NE,Carolina Panthers,33.94,35.370000000000005,34.05,21.77,200.4,136.3,204.7,1.37,0.98,1.71
v2_baseline,Baseline,2025,4,2025_04_CAR_NE,New England Patriots,39.65,23.16,45.379999999999995,29.93,251.9,96.8,251.3,1.66,0.5700000000000001,2.06
v2_baseline,Baseline,2025,4,2025_04_CHI_LV,Chicago Bears,34.78,29.759999999999998,33.17,20.46,192.3,104.2,159.5,1.68,1.04,2.11
v2_baseline,Baseline,2025,4,2025_04_CHI_LV,Las Vegas Raiders,36.42,32.73,36.53,22.96,209.0,115.1,222.5,1.84,1.04,2.26
v2_baseline,Baseline,2025,4,2025_04_CIN_DEN,Cincinnati Bengals,36.45,28.29,40.12,26.47,194.2,87.3,163.7,1.79,0.84,2.21
v2_baseline,Baseline,2025,4,2025_04_CIN_DEN,Denver Broncos,41.1,21.57,44.89,28.84,210.3,64.7,190.39999999999998,1.98,0.6599999999999999,2.36
v2_baseline,Baseline,2025,4,2025_04_CLE_DET,Cleveland Browns,0.0,18.7,44.44,25.939999999999998,0.0,59.1,198.0,0.0,0.55,2.45
v2_baseline,Baseline,2025,4,2025_04_CLE_DET,Detroit Lions,32.11,39.6,29.69,20.3,213.5,165.9,158.7,2.49,2.41,3.12
v2_baseline,Baseline,2025,4,2025_04_GB_DAL,Dallas Cowboys,43.81,22.38,46.69,29.09,283.3,91.2,250.4,2.11,0.5700000000000001,2.33
v2_baseline,Baseline,2025,4,2025_04_GB_DAL,Green Bay Packers,35.44,32.63,36.74,23.7,190.4,101.6,170.1,2.17,1.27,2.66
v2_baseline,Baseline,2025,4,2025_04_IND_LA,Indianapolis Colts,35.88,33.33,35.99,22.490000000000002,223.9,138.8,261.8,1.58,0.97,2.12
v2_baseline,Baseline,2025,4,2025_04_IND_LA,Los Angeles Rams,35.84,33.82,35.93,23.060000000000002,206.0,116.1,163.5,1.81,1.06,2.21
v2_baseline,Baseline,2025,4,2025_04_JAX_SF,Jacksonville Jaguars,41.25,25.04,44.0,27.529999999999998,214.5,91.0,198.0,1.56,0.47000000000000003,1.92
