season,week,game_id,game_date,home_team,away_team,margin_pred,total_pred,market_spread_home,market_total,margin_actual,total_actual,resid_margin,resid_total,home_score,away_score,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,elo_home_pre,elo_away_pre,home_off_epa,home_def_epa,off_epa_1h_h,off_epa_2h_h,def_epa_1h_h,def_epa_2h_h,home_pace_secs_play,home_pass_rate,home_rush_rate,home_qb_adj,home_sos,away_off_epa,away_def_epa,off_epa_1h_a,off_epa_2h_a,def_epa_1h_a,def_epa_2h_a,away_pace_secs_play,away_pass_rate,away_rush_rate,away_qb_adj,away_sos,close_spread_home,close_total,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site,home_margin,total_points,elo_diff,off_epa_diff,def_epa_diff,pace_secs_play_diff,pass_rate_diff,rush_rate_diff,qb_adj_diff,sos_diff,home_first_half,home_second_half,away_first_half,away_second_half,home_inj_qb_out,home_inj_wr1_out,home_inj_te1_out,home_inj_rb1_out,home_inj_wr_top2_out,home_inj_starters_out,away_inj_qb_out,away_inj_wr1_out,away_inj_te1_out,away_inj_rb1_out,away_inj_wr_top2_out,away_inj_starters_out,inj_qb_out_diff,inj_wr1_out_diff,inj_te1_out_diff,inj_rb1_out_diff,inj_wr_top2_out_diff,inj_starters_out_diff,home_off_ppg,home_def_ppg,home_net_margin,home_rating_games,away_off_ppg,away_def_ppg,away_net_margin,away_rating_games,off_ppg_diff,def_ppg_diff,net_margin_diff,prob_home_win,pred_home_score,pred_away_score,pred_home_q1,pred_home_q2,pred_home_q3,pred_home_q4,pred_home_1h,pred_home_2h,pred_away_q1,pred_away_q2,pred_away_q3,pred_away_q4,pred_away_1h,pred_away_2h,home_win_actual,home_win_pred
2025,1,2025_01_MIN_CHI,2025-09-08,Chicago Bears,Minnesota Vikings,-3.326005465998457,43.70081255168201,,,-3.0,51.0,0.32600546599845703,7.299187448317987,24.0,27.0,7.0,3.0,7.0,7.0,0.0,6.0,0.0,21.0,1243.3769686821647,1483.6507451924647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,grass,,-3.0,51.0,-240.27377651029997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.32076377368508224,20.18740354284178,23.513409008840235,4.744039832567817,5.349661938853072,4.945913867996236,5.147787903424653,10.09370177142089,10.09370177142089,5.525651117077455,6.231053387342662,5.760785207165857,5.99591929725426,11.756704504420117,11.756704504420117,0,0
2025,1,2025_01_NYG_WAS,2025-09-07,Washington Commanders,New York Giants,8.802157916087435,45.163901174854274,,,15.0,27.0,6.197842083912565,-18.163901174854274,21.0,6.0,7.0,7.0,0.0,7.0,0.0,3.0,3.0,0.0,1449.3989333730108,1201.8805497404405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,grass,,15.0,27.0,247.51838363257025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.755707140950192,26.983029545470856,18.180871629383418,6.34101194318565,7.150502829549778,6.61084223864036,6.880672534095068,13.491514772735428,13.491514772735428,4.272504832905103,4.817930981786606,4.454313549198937,4.636122265492772,9.090435814691709,9.090435814691709,1,1
2025,1,2025_01_PIT_NYJ,2025-09-07,New York Jets,Pittsburgh Steelers,-4.928905458681046,43.90699022534552,,,-2.0,66.0,2.9289054586810463,22.093009774654483,32.0,34.0,9.0,10.0,7.0,6.0,7.0,10.0,0.0,17.0,1289.8753917305412,1440.95793159478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,artificial,,-2.0,66.0,-151.0825398642387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.39972902889787204,19.489042383332237,24.41794784201328,4.579924960083075,5.164596231583043,4.774815383916398,4.969705807749721,9.744521191666118,9.744521191666118,5.738217742873121,6.470756178133519,5.982397221293254,6.2265766997133865,12.20897392100664,12.20897392100664,0,0
2025,1,2025_01_SF_SEA,2025-09-07,Seattle Seahawks,San Francisco 49ers,-1.3207119160248693,43.96511531339574,,,-4.0,30.0,-2.6792880839751305,-13.965115313395742,13.0,17.0,0.0,10.0,0.0,3.0,7.0,0.0,0.0,10.0,1437.4872287091343,1414.7418502482365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,artificial,,-4.0,30.0,22.745378460897882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5654217009378201,21.322201698685436,22.642913614710306,5.010717399191077,5.650383450151641,5.223939416177932,5.437161433164786,10.661100849342718,10.661100849342718,5.321084699456922,6.000372107898231,5.547513835604025,5.773942971751128,11.321456807355153,11.321456807355153,0,0
2025,1,2025_01_TB_ATL,2025-09-07,Atlanta Falcons,Tampa Bay Buccaneers,-4.940280812217811,43.97344451590394,,,-3.0,43.0,1.9402808122178108,-0.9734445159039424,20.0,23.0,7.0,3.0,3.0,7.0,0.0,10.0,7.0,6.0,1272.3917033954724,1457.358169922493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retractable,artificial,,-3.0,43.0,-184.96646652702066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3688496274409191,19.516581851843064,24.45686266406088,4.586396735183119,5.171894190738413,4.7815625537015505,4.9767283722199815,9.758290925921532,9.758290925921532,5.747362726054306,6.481068605976133,5.991931352694915,6.236499979335524,12.22843133203044,12.22843133203044,0,0
2025,1,2025_01_TEN_DEN,2025-09-07,Denver Broncos,Tennessee Titans,9.756515331736905,45.903780752920845,,,8.0,32.0,-1.7565153317369049,-13.903780752920845,20.0,12.0,3.0,7.0,3.0,7.0,3.0,6.0,3.0,0.0,1457.5839886812048,1165.4681171969394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,grass,,8.0,32.0,292.1158714842654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.7860248043156345,27.830148042328876,18.07363271059197,6.540084789947286,7.374989231217152,6.818386270370574,7.096687750793864,13.915074021164438,13.915074021164438,4.247303686989112,4.789512668306872,4.428040014095032,4.608776341200953,9.036816355295985,9.036816355295985,1,1
2025,2,2025_02_ATL_MIN,2025-09-14,Minnesota Vikings,Atlanta Falcons,11.479751411821919,48.23626686280524,,,-16.0,28.0,-27.47975141182192,-20.236266862805238,6.0,22.0,0.0,6.0,0.0,0.0,6.0,3.0,3.0,10.0,1489.2099866745575,1263.4854506188929,-0.06429665,-0.11061523,-0.1651091,0.012512844,-0.017111927,-0.1888527,50.723404,0.5357142857142857,0.4642857142857143,,,0.010881628,0.07608795,-0.0048203175,0.023757225,0.06024092,0.092815384,45.79452,0.68,0.3199999999999999,,,,,,,,,,fixed,artificial,,-16.0,28.0,225.72453605566466,-0.075178278,-0.18670318,4.928884000000004,-0.14428571428571435,0.1442857142857144,0.0,0.0,6.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,3.0,1,20.0,23.0,-3.0,1,7.0,1.0,6.0,0.747343311575741,29.85800913731358,18.378257725491657,7.016632147268691,7.912372421388099,7.315212238641827,7.613792330014963,14.92900456865679,14.92900456865679,4.318890565490539,4.870238297255289,4.502673142745456,4.686455720000373,9.189128862745829,9.189128862745829,0,1
2025,2,2025_02_BUF_NYJ,2025-09-14,New York Jets,Buffalo Bills,-5.779300832372466,51.77973449847908,,,-20.0,40.0,-14.220699167627533,-11.77973449847908,10.0,30.0,0.0,3.0,0.0,7.0,10.0,10.0,3.0,7.0,1281.8523027799574,1669.138512604049,0.15785076,0.20862925,0.31989947,-0.021255717,0.34847778,0.08924635,46.069443,0.40625,0.59375,,,0.20376052,0.3402929,0.15463758,0.23235448,0.4559804,0.2143977,47.55102,0.7037037037037037,0.2962962962962963,,,,,,,,,,open,artificial,,-20.0,40.0,-387.28620982409166,-0.045909759999999994,-0.13166365000000002,-1.4815770000000015,-0.2974537037037037,0.2974537037037037,0.0,0.0,3.0,7.0,20.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,34.0,-2.0,1,41.0,40.0,1.0,1,-9.0,-6.0,-3.0,0.19443914830261863,23.000216833053308,28.77951766542577,5.865055292428593,6.095057460759127,5.635053124098061,5.4050509557675275,11.960112753187719,11.04010407986559,7.338777004683572,7.6265721813378295,7.050981828029314,6.763186651375057,14.965349186021403,13.81416847940437,0,0
2025,2,2025_02_CAR_ARI,2025-09-14,Arizona Cardinals,Carolina Panthers,10.812863712329033,47.53749964734078,,,5.0,49.0,-5.812863712329033,1.4625003526592195,27.0,22.0,10.0,10.0,7.0,0.0,3.0,0.0,6.0,13.0,1331.9995281212152,1136.1571152234076,0.016025031,-0.090947315,0.2429334,-0.26761043,0.09391606,-0.19878429,49.555557,0.6212121212121212,0.3787878787878788,,,-0.108387545,0.11752987,-0.12710728,-0.091539815,0.29322517,-0.0812832,47.62963,0.6825396825396826,0.3174603174603174,,,,,,,,,,retractable,grass,,5.0,49.0,195.84241289780766,0.124412576,-0.208477185,1.9259270000000015,-0.06132756132756134,0.0613275613275614,0.0,0.0,20.0,7.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0,1,10.0,26.0,-16.0,1,10.0,-13.0,23.0,0.7537850261971211,29.175181679834907,18.362317967505874,6.8561676947612025,7.731423145156251,7.147919511559552,7.4396713283579015,14.587590839917453,14.587590839917453,4.31514472236388,4.866014261389057,4.498767902038939,4.682391081713998,9.181158983752937,9.181158983752937,1,1
2025,2,2025_02_CHI_DET,2025-09-14,Detroit Lions,Chicago Bears,9.783843219762984,45.039130916540536,,,31.0,73.0,21.216156780237014,27.960869083459464,52.0,21.0,14.0,14.0,10.0,14.0,7.0,7.0,0.0,7.0,1578.9788958048882,1236.2773353716238,-0.053930346,0.18478708,-0.078411594,-0.031157097,0.3987273,-0.015350542,38.08,0.6666666666666666,0.3333333333333333,,,-0.11061523,-0.06429665,-0.017111927,-0.1888527,-0.1651091,0.012512844,42.66102,0.6865671641791045,0.3134328358208955,,,,,,,,,,fixed,artificial,,31.0,73.0,342.7015604332644,0.056684884,0.24908373,-4.581020000000002,-0.01990049751243783,0.01990049751243783,0.0,0.0,28.0,24.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,-14.0,1,24.0,27.0,-3.0,1,-11.0,0.0,-11.0,0.80805632689736,27.41148706815176,17.627643848388775,6.989929202378699,7.264044073060217,6.715814331697182,6.441699461015665,14.253973275438916,13.157513792712846,4.495049181339137,4.671325619823025,4.31877274285525,4.142496304371362,9.166374801162164,8.461269047226612,1,1
2025,2,2025_02_CLE_BAL,2025-09-14,Baltimore Ravens,Cleveland Browns,12.673880234409477,48.24097668509415,,,24.0,58.0,11.326119765590523,9.759023314905853,41.0,17.0,3.0,7.0,10.0,21.0,0.0,3.0,7.0,7.0,1642.1206765771612,1221.3102098435907,0.3402929,0.20376052,0.4559804,0.2143977,0.15463758,0.23235448,42.916668,0.4509803921568627,0.5490196078431373,,,-0.088101394,-0.06649989,0.11948902,-0.246847,0.24728474,-0.44101703,36.0125,0.6973684210526315,0.3026315789473685,,,,,,,,,,open,grass,,24.0,58.0,420.8104667335706,0.428394294,0.27026041,6.9041679999999985,-0.24638802889576883,0.24638802889576883,0.0,0.0,10.0,31.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,41.0,-1.0,1,16.0,17.0,-1.0,1,24.0,24.0,0.0,0.8840970194829457,30.45742845975181,17.783548225342336,7.157495688041675,8.07121854183423,7.462069972639194,7.766644257236711,15.228714229875905,15.228714229875905,4.179133832955449,4.712640279715719,4.356969315208873,4.534804797462296,8.891774112671168,8.891774112671168,1,1
2025,2,2025_02_DEN_IND,2025-09-14,Indianapolis Colts,Denver Broncos,-0.10074384138977625,43.34764851578853,,,1.0,57.0,1.1007438413897763,13.652351484211472,29.0,28.0,6.0,14.0,3.0,6.0,7.0,14.0,7.0,0.0,1333.3651632011633,1462.8307979371136,0.25138664,-0.15893364,0.27882415,0.21219018,-0.41365767,-0.02812941,35.642857,0.4657534246575342,0.5342465753424658,,,-0.1095381,-0.2187039,-0.0774521,-0.14025874,-0.10465232,-0.3420029,38.960526,0.6486486486486487,0.3513513513513513,,,,,,,,,,retractable,artificial,,1.0,57.0,-129.4656347359503,0.36092473999999997,0.05977026000000002,-3.317669000000002,-0.18289522399111446,0.18289522399111446,0.0,0.0,20.0,9.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,25.0,1,20.0,12.0,8.0,1,13.0,-4.0,17.0,0.47608798968251315,21.623452337199375,21.724196178589153,5.513980345985841,5.730214869357835,5.297745822613846,5.081511299241853,11.244195215343677,10.3792571218557,5.539670025540234,5.756911987326126,5.322428063754343,5.105186101968451,11.29658201286636,10.427614165722794,1,0
2025,2,2025_02_JAX_CIN,2025-09-14,Cincinnati Bengals,Jacksonville Jaguars,10.090483417960968,44.118565011662106,,,4.0,58.0,-6.090483417960968,13.881434988337894,31.0,27.0,7.0,3.0,14.0,7.0,7.0,10.0,7.0,3.0,1491.1860596775723,1264.8017883082907,-0.06649989,-0.088101394,0.24728474,-0.44101703,0.11948902,-0.246847,60.666668,0.5576923076923077,0.4423076923076923,,,0.11752987,-0.108387545,0.29322517,-0.0812832,-0.12710728,-0.091539815,50.909092,0.5238095238095238,0.4761904761904761,,,,,,,,,,open,artificial,,4.0,58.0,226.38427136928158,-0.18402976,0.020286151000000002,9.757576,0.03388278388278387,-0.03388278388278382,0.0,0.0,10.0,21.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,1.0,1,26.0,10.0,16.0,1,-9.0,6.0,-15.0,0.7175451453889314,27.104524214811537,17.01404079685057,6.369563190480711,7.182698916925058,6.640608432628826,6.911653674776942,13.552262107405769,13.552262107405769,3.9982995872598837,4.508720811165401,4.16843999522839,4.338580403196895,8.507020398425285,8.507020398425285,1,1
