season,week,game_id,home_team,away_team,pred_margin,pred_total,spread_ref,total_ref,home_points_mean,away_points_mean,total_points_mean,prob_home_win_mc,prob_home_cover_mc,prob_over_total_mc
2025,6,2025_06_ARI_IND,Indianapolis Colts,Arizona Cardinals,2.2510736101524613,41.56866492792632,-3.5,47.5,21.707845761759703,19.655943989361525,41.363789751121224,0.596,0.436,0.3606666666666667
2025,6,2025_06_BUF_ATL,Atlanta Falcons,Buffalo Bills,0.9800390899987805,48.04545363375263,5.5,50.5,24.52184346768507,23.543687666934662,48.065531134619725,0.5406666666666666,0.7946666666666666,0.44333333333333336
2025,6,2025_06_CHI_WAS,Washington Commanders,Chicago Bears,10.690372638104838,51.66198024165527,-5.5,50.5,31.09912918775509,20.613652524786705,51.712781712541805,0.864,0.6986666666666667,0.5286666666666666
2025,6,2025_06_CIN_GB,Green Bay Packers,Cincinnati Bengals,20.0,47.93734135799245,-13.5,44.5,33.88048773114716,14.261425887576697,48.141913618723855,0.9793333333333333,0.7546666666666667,0.5886666666666667
2025,6,2025_06_CLE_PIT,Pittsburgh Steelers,Cleveland Browns,10.064502064332878,52.682609456391326,-5.5,38.5,31.62295643499318,21.532739166993775,53.155695601986956,0.858,0.6986666666666667,0.7753333333333333
2025,6,2025_06_DAL_CAR,Carolina Panthers,Dallas Cowboys,-9.141186725013966,42.431677176636114,3.5,47.5,16.467871523883755,25.78703412776459,42.25490565164834,0.162,0.26666666666666666,0.38066666666666665
2025,6,2025_06_DEN_NYJ,New York Jets,Denver Broncos,8.120852949009159,51.807481596739684,6.5,43.5,29.618278147851797,21.75130230312825,51.36958045098004,0.8053333333333333,0.94,0.6726666666666666
2025,6,2025_06_DET_KC,Kansas City Chiefs,Detroit Lions,2.9039841003893576,39.73486332362271,-1.5,48.5,21.740624377172587,18.471677197962375,40.212301575134966,0.6433333333333333,0.5846666666666667,0.32133333333333336
2025,6,2025_06_LAC_MIA,Miami Dolphins,Los Angeles Chargers,-1.6410590165954457,44.419255320408496,5.5,45.5,21.528591242510895,23.32917351127638,44.85776475378727,0.424,0.67,0.486
2025,6,2025_06_LA_BAL,Baltimore Ravens,Los Angeles Rams,8.679373898344764,36.50669215308294,5.5,44.5,22.702891191871117,14.282756167545203,36.985647359416326,0.828,0.934,0.33666666666666667
2025,6,2025_06_NE_NO,New Orleans Saints,New England Patriots,-10.07508822237345,40.606024566726376,3.5,44.5,15.550246765928167,25.31650111829081,40.86674788421898,0.12066666666666667,0.23533333333333334,0.41
2025,6,2025_06_PHI_NYG,New York Giants,Philadelphia Eagles,-12.374994402943233,31.919938950900892,7.0,42.5,9.683209710108287,22.332046365091703,32.01525607519999,0.078,0.27,0.2866666666666667
2025,6,2025_06_SEA_JAX,Jacksonville Jaguars,Seattle Seahawks,-11.753626424254676,37.83196353619169,-1.5,45.5,12.743897381495787,24.531711601490983,37.27560898298677,0.09933333333333333,0.074,0.31266666666666665
2025,6,2025_06_SF_TB,Tampa Bay Buccaneers,San Francisco 49ers,6.9266434276311015,40.73596217091423,-2.5,46.5,23.712437829531435,17.004456331034813,40.71689416056625,0.7646666666666667,0.678,0.382
2025,6,2025_06_TEN_LV,Las Vegas Raiders,Tennessee Titans,10.084245044723268,40.822493914929886,-6.5,41.5,25.457707516806206,15.518718444687268,40.976425961493476,0.8866666666666667,0.6526666666666666,0.48933333333333334
