season,week,game_id,home_team,away_team,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,home_points_mean,away_points_mean
2025,6,2025_06_ARI_IND,Indianapolis Colts,Arizona Cardinals,4.765333333333333,6.229333333333333,5.0553333333333335,5.628,4.092666666666666,5.604666666666667,4.565333333333333,5.431333333333333,21.678,19.694
2025,6,2025_06_BUF_ATL,Atlanta Falcons,Buffalo Bills,5.52,7.304666666666667,5.416,6.292666666666666,5.091333333333333,6.926,5.344,6.173333333333333,24.533333333333335,23.534666666666666
2025,6,2025_06_CHI_WAS,Washington Commanders,Chicago Bears,7.274,9.091333333333333,7.097333333333333,7.509333333333333,4.036666666666667,5.838,4.744,6.014666666666667,30.972,20.633333333333333
2025,6,2025_06_CIN_GB,Green Bay Packers,Cincinnati Bengals,7.929333333333333,10.257333333333333,7.518,7.79,2.764,4.158666666666667,3.1613333333333333,4.507333333333333,33.49466666666667,14.591333333333333
2025,6,2025_06_CLE_PIT,Pittsburgh Steelers,Cleveland Browns,7.449333333333334,9.375333333333334,7.144666666666667,7.521333333333334,4.204,5.912,5.069333333333334,6.339333333333333,31.490666666666666,21.52466666666667
2025,6,2025_06_DAL_CAR,Carolina Panthers,Dallas Cowboys,3.338,4.545333333333334,3.9713333333333334,4.895333333333333,6.1466666666666665,7.666666666666667,5.717333333333333,6.014666666666667,16.75,25.545333333333332
2025,6,2025_06_DEN_NYJ,New York Jets,Denver Broncos,6.584666666666666,8.929333333333334,6.930666666666666,7.043333333333333,4.287333333333334,6.166,4.919333333333333,6.338,29.488,21.71066666666667
2025,6,2025_06_DET_KC,Kansas City Chiefs,Detroit Lions,5.11,6.263333333333334,4.884,5.446666666666666,3.9386666666666668,5.344666666666667,4.3293333333333335,4.977333333333333,21.704,18.59
2025,6,2025_06_LAC_MIA,Miami Dolphins,Los Angeles Chargers,4.801333333333333,6.232,4.74,5.788666666666667,5.1226666666666665,6.803333333333334,5.359333333333334,5.997333333333334,21.562,23.282666666666668
2025,6,2025_06_LA_BAL,Baltimore Ravens,Los Angeles Rams,5.1193333333333335,6.682666666666667,5.233333333333333,5.4046666666666665,2.9086666666666665,4.056666666666667,3.502666666666667,4.179333333333333,22.44,14.647333333333334
2025,6,2025_06_NE_NO,New Orleans Saints,New England Patriots,3.1366666666666667,4.298,3.728,4.616666666666666,5.754,7.552666666666667,5.673333333333333,6.1306666666666665,15.779333333333334,25.110666666666667
2025,6,2025_06_PHI_NYG,New York Giants,Philadelphia Eagles,2.064,2.8686666666666665,2.376,3.259333333333333,5.207333333333334,6.308,4.992,5.192,10.568,21.699333333333332
2025,6,2025_06_SEA_JAX,Jacksonville Jaguars,Seattle Seahawks,2.604,3.7813333333333334,2.944,3.8633333333333333,5.867333333333334,7.0793333333333335,5.664,5.526666666666666,13.192666666666666,24.137333333333334
2025,6,2025_06_SF_TB,Tampa Bay Buccaneers,San Francisco 49ers,5.4366666666666665,6.987333333333333,5.636,5.589333333333333,3.6433333333333335,4.811333333333334,3.67,4.988666666666667,23.649333333333335,17.113333333333333
2025,6,2025_06_TEN_LV,Las Vegas Raiders,Tennessee Titans,6.06,7.799333333333333,5.649333333333334,5.842,3.234,4.422666666666666,3.5,4.458666666666667,25.350666666666665,15.615333333333334
