scenario_id,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc,n_games_applies,n_games,scenario_label
v2_baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15,Baseline
v2_blend_10_20,-5.921189464667501e-17,0.1371614161540625,0.0,0.0,0.08093617530338003,0.07715519473329024,0.1580913700366703,-0.0042,-0.00029999999999999656,0.000366666666666667,15,15,Market blend m=0.10 t=0.20
v2_cold_minus15,0.0,0.0,0.0,0.0,-0.02578723498038021,0.027510974106600253,0.0017237391262213465,-0.007333333333333338,-0.006766666666666661,-0.0014666666666666643,15,15,Temp -15F
v2_elo_minus100,-0.08000000000000006,0.0,0.0,0.0,-0.13872751837730443,0.005016039866942871,-0.13371147851036322,-0.009500000000000001,-0.0031999999999999993,-0.008499999999999988,15,15,Home Elo -100 (diff)
v2_elo_plus100,0.08,0.0,0.0,0.0,-0.061078874082757535,-0.11467540260201439,-0.17575427668477392,-0.0013333333333333437,3.333333333334447e-05,-0.009899999999999997,15,15,Home Elo +100 (diff)
v2_inj_away_plus1,0.0,-0.3999999999999995,0.0,0.0,-0.18983000004068487,-0.17861946887591007,-0.36844946891659636,-0.006133333333333342,-0.0002666666666666632,-0.014033333333333332,15,15,Away starters out +1
v2_inj_away_plus2,0.0,-0.8000000000000019,0.0,0.0,-0.4307702389934131,-0.4269380457048122,-0.8577082846982269,-0.0039333333333333295,-0.000933333333333323,-0.029633333333333334,15,15,Away starters out +2
v2_inj_home_plus1,0.0,-0.3999999999999995,0.0,0.0,-0.19440367497162991,-0.15785050325323127,-0.3522541782248619,-0.0059333333333333295,-0.0051666666666666606,-0.013399999999999994,15,15,Home starters out +1
v2_inj_home_plus2,0.0,-0.8000000000000019,0.0,0.0,-0.44312998932211156,-0.32948827636677813,-0.7726182656888899,-0.010533333333333339,-0.008566666666666648,-0.025266666666666663,15,15,Home starters out +2
v2_neutral_site,0.0,0.0,0.0,0.0,-0.07436292236373679,0.005217934335330436,-0.06914498802840731,-0.005666666666666668,-0.006933333333333324,-0.004066666666666663,15,15,Neutral site
v2_precip_plus25,0.0,0.0,0.0,0.0,0.02265234209194252,0.13105253016693627,0.1537048722588755,-0.005566666666666664,-0.0034333333333333178,0.001566666666666668,15,15,Precip +25%
v2_precip_plus50,0.0,0.0,0.0,0.0,-0.14422648822148407,-0.06035162939988403,-0.20457811762136893,-0.006000000000000002,-0.005199999999999986,-0.010466666666666664,15,15,Precip +50%
v2_pressure_plus005,0.0,-0.8000000000000005,0.0,0.0,-0.48995946107094973,-0.37900973000814336,-0.8689691910790951,-0.010133333333333336,-0.006599999999999995,-0.030699999999999995,15,15,Home/away pressure +0.05
v2_rest_minus7,-0.15000000000000016,0.0,0.0,0.0,-0.057104611035440435,0.09209445120214663,0.03498984016670477,-0.0067,-0.006766666666666658,-0.0031999999999999993,15,15,Home rest -7 days (diff)
v2_rest_plus7,0.15,0.0,0.0,0.0,-0.01999380283866922,-0.11324485207274199,-0.1332386549114105,-0.0006666666666666728,0.0066000000000000026,-0.004366666666666667,15,15,Home rest +7 days (diff)
v2_sigma_high,0.0,0.0,0.0,0.0,0.007727463580663615,0.02424230165331037,0.03196976523397315,0.0008333333333333397,-0.0005666666666666598,-0.003933333333333336,15,15,High volatility
v2_sigma_low,0.0,0.0,0.0,0.0,-0.06677460073474559,0.010994168509468357,-0.055780432225279244,-0.006266666666666669,-0.005699999999999991,-0.0242,15,15,Low volatility
v2_spread_home_minus3,3.0,0.0,-3.0,0.0,1.526753887483828,-1.4254872340596734,0.10126665342415417,0.10200000000000001,-0.0013666666666666493,0.0012000000000000086,15,15,Spread home -3.0
v2_spread_home_plus3,-3.0,0.0,3.0,0.0,-1.4983760543132063,1.5776440291087606,0.07926797479555082,-0.11190000000000001,-0.006999999999999995,-6.666666666667042e-05,15,15,Spread home +3.0
v2_total_minus3,0.0,-2.6230063321925385,0.0,-3.0,-1.2744925004001564,-1.2863572892730313,-2.56084978967319,-0.005000000000000012,-0.001066666666666664,0.007700000000000003,15,15,Total -3.0
v2_total_plus3,0.0,2.62300633219254,0.0,3.0,1.3726377027358367,1.2971179718808272,2.669755674616663,-0.0003999999999999985,0.0024333333333333355,-0.0156,15,15,Total +3.0
v2_wind_plus10,0.0,-0.5,0.0,0.0,-0.30586745094308465,-0.1839359759204438,-0.48980342686352857,-0.010033333333333342,-0.006999999999999995,-0.015366666666666666,15,15,Wind +10mph (open)
v2_wind_plus20,0.0,-1.0,0.0,0.0,-0.5297519185886136,-0.512900583097352,-1.0426525016859676,-0.0027666666666666655,-0.0006333333333333228,-0.03466666666666666,15,15,Wind +20mph (open)
