scenario_id,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,Baseline,407,0.9159999999999999,5.583636363636364,0.0938909090909091,0.07549090909090908,1.5923272727272728,8.102909090909092,0.1132,2.276036363636364,1.5043272727272725,18.262545454545453,0.2977818181818182,0.1163103888663822,0.13513513513513514,3.5289223140495873
v2_blend_10_20,Market blend m=0.10 t=0.20,407,0.9242080817834741,5.58276323730074,0.0941175481479815,0.07535671108133381,1.5936677763583869,8.11737906650095,0.11350955465848107,2.2789150989901548,1.5071341007829857,18.29325056501833,0.2983571489273811,0.11650833285866753,0.13513513513513514,3.534423535413654
v2_cold_minus15,Temp -15F,407,0.9133442039377773,5.5847274330085845,0.09314290957755128,0.07525680346641707,1.5927750988915714,8.101635950687292,0.11312613938468165,2.274907837636401,1.5036451522590608,18.276419670438585,0.29746970694096747,0.11618164278957455,0.13513513513513514,3.5296773551117173
v2_elo_minus100,Home Elo -100 (diff),407,0.9142746686681922,5.551904521804807,0.09322750488919705,0.07518608635155168,1.591038535067587,8.10164916738867,0.11295266730408825,2.2721776654113497,1.502120064298372,18.256222810479084,0.2972952670251893,0.11612219449420823,0.13513513513513514,3.524368087153462
v2_elo_plus100,Home Elo +100 (diff),407,0.915156767796965,5.580029304850328,0.09323120860140106,0.07529947181992368,1.588118952481389,8.089086806926831,0.11296093596110629,2.271887531951797,1.5019925502523759,18.25089749842849,0.297056036493323,0.11610887148772937,0.13513513513513514,3.525065187778539
v2_inj_away_plus1,Away starters out +1,407,0.9045471130276592,5.532304323566276,0.09216206815269773,0.075208797197748,1.5887346478298625,8.084879826920492,0.11280848953560658,2.265173664113575,1.4976141667702711,18.23902117072031,0.29643225496844716,0.11602753857900877,0.13513513513513514,3.5171715020729946
v2_inj_away_plus2,Away starters out +2,407,0.8917394515284386,5.419512089784151,0.09208284813221905,0.07505506940762038,1.5803150185456267,8.053344088100967,0.11199168167751024,2.2536616931058093,1.489554566849298,18.153103215850297,0.29485621372109233,0.11549950304790207,0.13513513513513514,3.492292357882093
v2_inj_home_plus1,Home starters out +1,407,0.9109131935590308,5.501739256078253,0.09308138719660537,0.07519046109173068,1.5871253790902058,8.0889395000682,0.1128616371611527,2.268217954838726,1.4998568800296967,18.235036048359785,0.29643746451071623,0.1159765587209777,0.13513513513513514,3.515399923816737
v2_inj_home_plus2,Home starters out +2,407,0.8952169994463343,5.459655287924584,0.09208620652600917,0.07503130975516764,1.5831878441824363,8.076654811994583,0.11245781570567062,2.2557233784990047,1.4906584388613018,18.17255713188694,0.295314894632615,0.11577840098565836,0.13513513513513514,3.5007767381286046
v2_neutral_site,Neutral site,407,0.9138394569240179,5.613244339939215,0.09276502486891827,0.07533203356454773,1.593066037299449,8.104262148814843,0.1131287686262531,2.2717402551052674,1.501441265214875,18.243323620537915,0.2973033830667516,0.11622310920859476,0.13513513513513514,3.5290405758147325
v2_precip_plus25,Precip +25%,407,0.9162073504988695,5.606332989138746,0.09355568569234067,0.07545703977611135,1.5949628144681178,8.113970289017539,0.11327596901031427,2.279632214882139,1.506588462402901,18.287138494948966,0.2982626901896477,0.11644910337241823,0.13513513513513514,3.535034909093245
