season,start_week,end_week,n_games,mae_margin,mae_total,acc_home_win,acc_spread_cover,acc_over_under,blend_margin,blend_total
2025.0,1.0,17.0,240.0,10.557651552332903,10.840659040986857,0.6375,0.6458333333333334,0.6458333333333334,0.0,0.0
2025.0,1.0,17.0,240.0,10.557651552332901,10.840629066951083,0.6375,0.6458333333333334,0.6458333333333334,0.0,0.05
2025.0,1.0,17.0,240.0,10.557651552332903,10.755989769975857,0.6375,0.6458333333333334,0.6458333333333334,0.0,0.1
2025.0,1.0,17.0,240.0,10.557651552332901,10.676972861907881,0.6375,0.6458333333333334,0.6458333333333334,0.0,0.15
2025.0,1.0,17.0,240.0,10.857404434335342,10.840659040986857,0.5666666666666667,0.6458333333333334,0.6458333333333334,0.05,0.0
2025.0,1.0,17.0,240.0,10.857404434335342,10.840629066951083,0.5666666666666667,0.6458333333333334,0.6458333333333334,0.05,0.05
2025.0,1.0,17.0,240.0,10.857404434335342,10.755989769975855,0.5666666666666667,0.6458333333333334,0.6458333333333334,0.05,0.1
2025.0,1.0,17.0,240.0,10.857404434335342,10.67697286190788,0.5666666666666667,0.6458333333333334,0.6458333333333334,0.05,0.15
2025.0,1.0,17.0,240.0,10.799151113917997,10.840659040986857,0.5625,0.6458333333333334,0.6458333333333334,0.1,0.0
2025.0,1.0,17.0,240.0,10.799151113917997,10.840629066951083,0.5625,0.6458333333333334,0.6458333333333334,0.1,0.05
2025.0,1.0,17.0,240.0,10.799151113917997,10.755989769975855,0.5625,0.6458333333333334,0.6458333333333334,0.1,0.1
2025.0,1.0,17.0,240.0,10.799151113917997,10.676972861907881,0.5625,0.6458333333333334,0.6458333333333334,0.1,0.15
2025.0,1.0,17.0,240.0,10.744897575008476,10.840659040986857,0.5625,0.6458333333333334,0.6458333333333334,0.15,0.0
2025.0,1.0,17.0,240.0,10.744897575008476,10.840629066951083,0.5625,0.6458333333333334,0.6458333333333334,0.15,0.05
2025.0,1.0,17.0,240.0,10.744897575008476,10.755989769975859,0.5625,0.6458333333333334,0.6458333333333334,0.15,0.1
2025.0,1.0,17.0,240.0,10.744897575008476,10.676972861907881,0.5625,0.6458333333333334,0.6458333333333334,0.15,0.15
2025.0,1.0,17.0,240.0,10.69150023866344,10.840659040986857,0.5625,0.6458333333333334,0.6458333333333334,0.2,0.0
2025.0,1.0,17.0,240.0,10.691500238663439,10.840629066951083,0.5625,0.6458333333333334,0.6458333333333334,0.2,0.05
2025.0,1.0,17.0,240.0,10.69150023866344,10.755989769975859,0.5625,0.6458333333333334,0.6458333333333334,0.2,0.1
2025.0,1.0,17.0,240.0,10.69150023866344,10.676972861907881,0.5625,0.6458333333333334,0.6458333333333334,0.2,0.15
2025.0,1.0,17.0,240.0,10.641073523651054,10.840659040986855,0.5625,0.6458333333333334,0.6458333333333334,0.25,0.0
2025.0,1.0,17.0,240.0,10.641073523651054,10.840629066951083,0.5625,0.6458333333333334,0.6458333333333334,0.25,0.05
2025.0,1.0,17.0,240.0,10.641073523651054,10.755989769975859,0.5625,0.6458333333333334,0.6458333333333334,0.25,0.1
2025.0,1.0,17.0,240.0,10.641073523651054,10.676972861907881,0.5625,0.6458333333333334,0.6458333333333334,0.25,0.15
2025.0,1.0,17.0,240.0,10.59090671731241,10.840659040986857,0.5583333333333333,0.6458333333333334,0.6458333333333334,0.3,0.0
2025.0,1.0,17.0,240.0,10.590906717312413,10.840629066951083,0.5583333333333333,0.6458333333333334,0.6458333333333334,0.3,0.05
2025.0,1.0,17.0,240.0,10.59090671731241,10.755989769975855,0.5583333333333333,0.6458333333333334,0.6458333333333334,0.3,0.1
2025.0,1.0,17.0,240.0,10.590906717312413,10.676972861907883,0.5583333333333333,0.6458333333333334,0.6458333333333334,0.3,0.15
2025.0,1.0,17.0,240.0,10.541736178919876,10.840659040986857,0.5541666666666667,0.6458333333333334,0.6458333333333334,0.35,0.0
2025.0,1.0,17.0,240.0,10.541736178919876,10.840629066951083,0.5541666666666667,0.6458333333333334,0.6458333333333334,0.35,0.05
2025.0,1.0,17.0,240.0,10.541736178919878,10.755989769975855,0.5541666666666667,0.6458333333333334,0.6458333333333334,0.35,0.1
2025.0,1.0,17.0,240.0,10.541736178919876,10.676972861907881,0.5541666666666667,0.6458333333333334,0.6458333333333334,0.35,0.15
