week,n_games,acc_home_win,acc_spread_cover,acc_over_under,mae_margin,mae_total,home_pred_rate,acc_pred_home,acc_pred_away,acc_actual_home,acc_actual_away
12,14,0.5714285714285714,,,9.677522722404804,11.121909413372636,0.6428571428571429,0.6666666666666666,0.4,0.6666666666666666,0.4
13,16,0.6875,1.0,1.0,10.729093146926784,12.064746414526134,0.6875,0.6363636363636364,0.8,0.875,0.5
14,14,0.5,,,14.655575013315573,11.019382422514395,0.6428571428571429,0.4444444444444444,0.6,0.6666666666666666,0.375
15,16,0.4375,,,11.198059629050672,15.716780091544386,0.8125,0.5384615384615384,0.0,0.7,0.0
16,16,0.3125,0.0,0.0,14.054103201147548,12.333101502338163,0.5625,0.2222222222222222,0.42857142857142855,0.3333333333333333,0.3
17,16,0.6875,,,11.470782626179107,11.895244206287465,0.1875,0.6666666666666666,0.6923076923076923,0.3333333333333333,0.9
