scenario_id,scenario_label,abs_error_sum,game_id,team,player,player_id,position,rec_yards,rec_yards_act,targets,targets_act,rush_yards,rush_yards_act,pass_yards,pass_yards_act,pick
v2_total_minus3,Total -3.0,106.51953010136317,2025_13_LA_CAR,Carolina Panthers,Chuba Hubbard,00-0036555,RB,13.216861841346002,41.0,2.661256394793451,2.0,19.309741413597703,83.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,104.95346211660664,2025_13_CHI_PHI,Chicago Bears,D'Andre Swift,00-0036275,RB,25.355743736358136,13.0,5.283546823246515,2.0,44.20510794791494,125.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,102.53982200722697,2025_13_HOU_IND,Indianapolis Colts,Daniel Jones,00-0035710,QB,0.0,0.0,0.0,0.0,23.685142424720084,1.0,264.6598910616495,201.0,best_mae_mean
v2_total_minus3,Total -3.0,101.8946692932509,2025_13_CHI_PHI,Chicago Bears,Caleb Williams,00-0039918,QB,0.0,0.0,0.0,0.0,20.380277040921825,5.0,235.76057572221305,154.0,best_mae_mean
v2_total_minus3,Total -3.0,95.71887051198898,2025_13_DEN_WAS,Washington Commanders,Zach Ertz,00-0030061,TE,24.10492674583472,106.0,5.762465141719011,13.0,0.0,0.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,95.14400190447628,2025_13_SF_CLE,San Francisco 49ers,Brock Purdy,00-0037834,QB,0.0,0.0,0.0,0.0,30.22092282569959,2.0,226.0293301436509,168.0,best_mae_mean
v2_total_minus3,Total -3.0,87.63509881584747,2025_13_LV_LAC,Las Vegas Raiders,Geno Smith,00-0030565,QB,0.0,0.0,0.0,0.0,9.947150981909797,-5.0,222.9277388282214,165.0,best_mae_mean
v2_total_minus3,Total -3.0,86.99648511434478,2025_13_LV_LAC,Los Angeles Chargers,Justin Herbert,00-0036355,QB,0.0,0.0,0.0,0.0,10.918064504802125,0.0,209.53189880085463,151.0,best_mae_mean
v2_total_minus3,Total -3.0,85.67714221151297,2025_13_HOU_IND,Houston Texans,C.J. Stroud,00-0039163,QB,0.0,0.0,0.0,0.0,15.20253559570751,0.0,213.31659123850343,276.0,best_mae_mean
v2_total_minus3,Total -3.0,85.48851019288446,2025_13_CIN_BAL,Baltimore Ravens,Isaiah Likely,00-0037838,TE,16.172162846490593,95.0,3.301565478404785,7.0,0.0,0.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,83.83108367449813,2025_13_NO_MIA,Miami Dolphins,De'Von Achane,00-0039040,RB,16.78181203375232,0.0,3.049650569129553,1.0,75.18631041110503,134.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,81.8168399025944,2025_13_CHI_PHI,Philadelphia Eagles,A.J. Brown,00-0035676,WR,56.70702021191682,132.0,10.377451208721498,13.0,0.0,0.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,80.0,2025_13_ARI_TB,Arizona Cardinals,Michael Carter,00-0036924,RB,0.0,47.0,0.0,6.0,0.0,17.0,0.0,0.0,best_mae_mean
