scenario_id,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,Baseline,452,0.6656146179401994,6.206976744186045,0.08744186046511628,0.06368770764119602,1.765747508305648,8.093687707641195,0.11269102990033224,2.1412956810631227,1.4342524916943522,16.929568106312292,0.2661794019933555,0.10858561739835558,0.14601769911504425,3.4333766233766236
v2_blend_10_20,Market blend m=0.10 t=0.20,452,0.6648838941540801,6.239579086910781,0.08783023263401668,0.06388279855076956,1.7664411993031288,8.090439328915869,0.11292036291042302,2.1458655849961703,1.4364116491224868,16.943844076103968,0.26677334296141464,0.10860546288860624,0.14601769911504425,3.4380792324148284
v2_cold_minus15,Temp -15F,452,0.6646204557190698,6.225063582813924,0.08761323042563378,0.0637340980080771,1.7681066560054466,8.109375525010407,0.1125214023058198,2.140624050871105,1.43364918278706,16.947521872754315,0.26607062431122525,0.10856585722021946,0.14601769911504425,3.438081880092007
v2_elo_minus100,Home Elo -100 (diff),452,0.6626097638313903,6.238637583748637,0.0874865921718984,0.06388482436763583,1.7635385099502188,8.101220924741577,0.11258613719776818,2.142743154242209,1.4348985715287959,16.955800585940757,0.2661993436691296,0.10853309101662524,0.14601769911504425,3.439055090126365
v2_elo_plus100,Home Elo +100 (diff),452,0.6657103111847412,6.240608278601886,0.08763302463161324,0.06371362625113992,1.7655060400281024,8.082944292225992,0.11271356027914099,2.1414466096620495,1.4344584894016341,16.944811954556435,0.26617625170727643,0.10859978567721447,0.14601769911504425,3.436883858048183
v2_inj_away_plus1,Away starters out +1,452,0.6653516514087954,6.193038188410985,0.08681048272870849,0.06339031344790252,1.7655591689101477,8.099019554865892,0.11252518066119482,2.1343314487423575,1.4309641768710417,16.92074292680151,0.26535208502653695,0.10847998249455544,0.14601769911504425,3.430644107079552
v2_inj_away_plus2,Away starters out +2,452,0.659368507095608,6.124297196117924,0.0865293696851206,0.06290758458185484,1.7670823969824072,8.112846936096972,0.11219325144890291,2.11746947597508,1.4236276541440573,16.878942543658038,0.26396750491709703,0.10838671612261369,0.14601769911504425,3.4190211291548236
v2_inj_home_plus1,Home starters out +1,452,0.658890361392282,6.182900745940669,0.08711590585312853,0.06343261978885822,1.7665231206669827,8.107350861227443,0.11238807461422944,2.1317998445119026,1.4295643217966478,16.91424774726717,0.26524713084665785,0.10847010403298815,0.14601769911504425,3.4290418849005433
v2_inj_home_plus2,Home starters out +2,452,0.6575384520186847,6.132014631876081,0.0865772433389238,0.06296614176736585,1.7642070483563972,8.101176254787944,0.11212533891308382,2.1183988673437164,1.423930827535371,16.883886068197935,0.2639799502031169,0.10830131758188712,0.14601769911504425,3.4188000749398753
v2_neutral_site,Neutral site,452,0.6629954087201572,6.225775756841423,0.08734953937557298,0.06382358275379801,1.767967685667991,8.106700533876687,0.11264386901982873,2.140266848889813,1.433011143224759,16.945696877355548,0.2660445247216209,0.10859928787828346,0.14601769911504425,3.4374796154952
v2_precip_plus25,Precip +25%,452,0.6642196210205755,6.191326271980396,0.08747732019328046,0.06364075617385466,1.7674085145199177,8.101013589703967,0.112712956725849,2.140669301180019,1.4330476546109736,16.933071521281086,0.2661155244851096,0.10859365292062131,0.14601769911504425,3.432791184715912
v2_precip_plus50,Precip +50%,452,0.6670490478213147,6.198819742278321,0.08741751575104943,0.06366536151057499,1.7681036764326512,8.10452480363141,0.11247990532554408,2.139397376546436,1.4323341957683604,16.93946519221347,0.2659336903066109,0.10843079688501868,0.14601769911504425,3.4344718643259764
v2_pressure_plus005,Home/away pressure +0.05,452,0.6595187217232765,6.1042215330121365,0.08624528565253688,0.06290406273126788,1.765858651684651,8.111028676276534,0.11224335377158767,2.1195867936375414,1.424077447083536,16.873406443420233,0.26392325663694977,0.10833058728042103,0.14601769911504425,3.416637656875478
v2_rest_minus7,Home rest -7 days (diff),452,0.66808405850435,6.242312073974994,0.08724392201886921,0.06366907328245582,1.7670964793323802,8.092623753552,0.1126320471138407,2.1395365056658857,1.4328009704417022,16.932704646061456,0.26607613454785056,0.10862796459975259,0.14601769911504425,3.4367981513177983
v2_rest_plus7,Home rest +7 days (diff),452,0.6680417625664883,6.238872866587359,0.0876927960255442,0.06368716192292859,1.7670402821679159,8.090071301709747,0.11275424477698921,2.1414171997181053,1.4342683091896264,16.949152491843183,0.2661915406224562,0.1085745640795945,0.14601769911504425,3.438108177920941
v2_sigma_high,High volatility,452,0.6625042249266312,6.228478246225399,0.08808636251559049,0.06361442646679505,1.767353071733909,8.095374003872982,0.11257157520944205,2.1385554506736306,1.431495933935828,16.932499969295815,0.26623935747156163,0.10853277891055582,0.14601769911504425,3.4351611474843264
v2_sigma_low,Low volatility,452,0.6645998456616338,6.224443821546093,0.08773931999911377,0.06370803383285191,1.767659333200687,8.105045335240513,0.11265248883219639,2.1408864303979227,1.4338961773850536,16.948466673991078,0.2662551266186995,0.10854225596902464,0.14601769911504425,3.437759326064168
v2_spread_home_minus3,Spread home -3.0,452,0.7272529422103657,6.57776970668783,0.09229391368817448,0.06353626374767375,1.7762058312283708,8.0528870214589,0.11323535760417053,2.149076476374923,1.4424196349017007,17.079875816969828,0.26720452879882145,0.10921361011322236,0.14601769911504425,3.485614317606433
v2_spread_home_plus3,Spread home +3.0,452,0.6379090317842927,5.941896725584171,0.08407438790302475,0.06401764867955442,1.7673328494457898,8.16819615520961,0.11210962473820829,2.137266620045888,1.4278784063809706,16.82467747103628,0.2651211320108833,0.10819837524639389,0.14601769911504425,3.4027709138926068
v2_total_minus3,Total -3.0,452,0.6387066243429264,5.808446621006221,0.08433131588348763,0.06112706528720019,1.7592822671526083,8.12530208043409,0.11086154496294835,2.072835065220498,1.4011193530081274,16.714720829342586,0.2588449107247541,0.10775119794941472,0.14601769911504425,3.3668706979423133
v2_total_plus3,Total +3.0,452,0.7137477119939915,6.649881366364209,0.09096780162929595,0.06640184920847005,1.779766074028101,8.083226485013553,0.11447652768684559,2.212436966601094,1.4694212378140064,17.181213752995678,0.2733260580520318,0.10956939887203113,0.14601769911504425,3.5122605301261163
v2_wind_plus10,Wind +10mph (open),452,0.6636218484044302,6.1679327039901075,0.08688791843589153,0.06314891357259389,1.7633281766079238,8.103189625559573,0.11227881470196652,2.126463822124319,1.427353253697845,16.899543980714704,0.26465664516473364,0.10844222559012866,0.14601769911504425,3.425309609361281
v2_wind_plus20,Wind +20mph (open),452,0.6539696001346761,6.083843306354572,0.08624986838885608,0.06280632089725008,1.7665331247199612,8.113262117138202,0.11212504993324589,2.114323307758078,1.4212200583596577,16.862015748260816,0.2635763786911685,0.10831107658417065,0.14601769911504425,3.4127204436942264
