scenario_id,scenario_label,season,week,game_id,team,pass_attempts,rush_attempts,targets,receptions,pass_yards,rush_yards,rec_yards,pass_tds,rush_tds,rec_tds
v2_baseline,Baseline,2025,13,2025_13_KC_DAL,Dallas Cowboys,37.91,21.560000000000002,35.26,22.259999999999998,230.0,78.89999999999999,180.2,2.06,0.8,2.36
v2_baseline,Baseline,2025,13,2025_13_KC_DAL,Kansas City Chiefs,42.15,27.75,41.69,27.25,249.4,97.4,213.4,2.32,1.14,2.91
v2_baseline,Baseline,2025,13,2025_13_LA_CAR,Carolina Panthers,36.59,16.549999999999997,36.07,22.5,234.5,67.8,214.1,1.42,0.26,1.79
v2_baseline,Baseline,2025,13,2025_13_LA_CAR,Los Angeles Rams,43.63,24.43,44.92,28.73,291.9,100.5,273.5,1.94,0.72,2.46
v2_baseline,Baseline,2025,13,2025_13_LV_LAC,Las Vegas Raiders,44.65,21.6,46.46,28.41,239.8,66.1,202.7,1.75,0.36,2.1
v2_baseline,Baseline,2025,13,2025_13_LV_LAC,Los Angeles Chargers,41.14,19.37,42.24,26.79,220.7,60.400000000000006,198.8,3.15,0.9600000000000001,4.36
v2_baseline,Baseline,2025,13,2025_13_MIN_SEA,Minnesota Vikings,34.54,27.339999999999996,33.2,21.09,174.2,97.2,145.8,1.2,0.52,1.22
v2_baseline,Baseline,2025,13,2025_13_MIN_SEA,Seattle Seahawks,37.86,29.11,39.65,27.02,229.5,105.4,209.9,2.04,1.13,2.56
v2_baseline,Baseline,2025,13,2025_13_NO_MIA,Miami Dolphins,30.11,32.62,24.83,15.8,201.9,138.3,152.5,2.02,1.9,2.42
v2_baseline,Baseline,2025,13,2025_13_NO_MIA,New Orleans Saints,47.41,23.4,45.12,28.63,239.2,74.4,203.9,1.9,0.59,1.9500000000000002
v2_baseline,Baseline,2025,13,2025_13_NYG_NE,New England Patriots,37.75,28.79,40.29,26.55,196.0,89.4,171.8,1.93,1.12,2.48
v2_baseline,Baseline,2025,13,2025_13_NYG_NE,New York Giants,37.18,33.78,35.54,22.41,253.8,138.4,206.5,1.11,0.63,1.1400000000000001
v2_baseline,Baseline,2025,13,2025_13_SF_CLE,Cleveland Browns,33.89,37.35,32.56,19.03,196.8,137.6,171.5,1.23,0.76,1.28
v2_baseline,Baseline,2025,13,2025_13_SF_CLE,San Francisco 49ers,33.38,37.05,32.26,20.93,234.1,158.5,193.3,1.71,1.32,1.98
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_ARI_TB,Arizona Cardinals,40.18322602196966,21.70517512670315,47.21051523621955,29.76795903203707,207.39966477720236,68.26066636841902,215.65537958872207,1.0198177323550015,0.14136087379178236,1.282345069396883
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_ARI_TB,Tampa Bay Buccaneers,42.73296574183378,25.83666852092066,43.7776832870032,27.674969585978392,233.3402145311006,80.05983222705004,199.8478475315935,2.0971865345799583,0.635205536916045,2.2988390859818773
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_ATL_NYJ,Atlanta Falcons,35.64824069216605,37.41161628570771,32.70260191659078,20.479202915904274,199.28540330308198,111.17078081645771,171.01654830737317,1.5955489715181013,1.0335946167695875,1.7962469553568559
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_ATL_NYJ,New York Jets,32.19157594999929,26.686320584768353,35.61212064383763,21.15070535539092,212.80517478247853,112.79892613708667,221.3336264436084,1.4102453183476291,0.7357801660944152,1.8701079221566388
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_BUF_PIT,Buffalo Bills,43.493584824209755,22.126387318701102,46.41047200121234,30.277688470872707,238.276321232942,74.39893517122455,241.8714375633636,1.7865320528955122,0.5289731776729729,2.0260670767474247
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_BUF_PIT,Pittsburgh Steelers,36.312598996895176,35.17688804016969,34.71456322592746,21.81972112434526,222.22122775837906,137.98247430105872,198.8718958562305,0.9486555028274507,0.393591112875219,0.7468139064811846
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_CHI_PHI,Chicago Bears,43.00793341129338,26.30319967532674,43.2381364525919,26.383270298387096,246.6768757158113,92.80416549860271,220.7477723025016,1.4623442478004458,0.5408670505563292,1.7928741120293137
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_CHI_PHI,Philadelphia Eagles,42.51293907954822,21.43509533422599,46.422859246994996,29.63203456851797,262.92293208583783,77.53998336090811,244.80056049574054,1.8244006409461704,0.43391150379260274,2.3076202701697506
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_CIN_BAL,Baltimore Ravens,34.89714000136777,34.27630135571933,34.74693710322702,22.00973134089135,223.98501179216612,124.01316842517963,190.92818983715054,2.1151921449541327,1.36334659579982,2.435979579259973
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_CIN_BAL,Cincinnati Bengals,43.281427603807856,27.458971422869308,42.209906837124045,27.108473975823202,276.79989544684446,108.49594164637443,232.01902202493366,1.8347317264536864,0.6115772421512288,1.814680013596269
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_DEN_WAS,Denver Broncos,43.326554180830804,23.57547693499459,45.673117958773936,29.357010668735324,246.340794342744,81.24854400121296,247.43874764005767,2.1742077503068433,0.7280603934513741,2.682852682718077
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_DEN_WAS,Washington Commanders,35.270362358422915,34.43917551124827,34.47923270870247,21.43060063799689,202.16733124128413,114.2075112066719,192.04894647648248,1.2833297984187835,0.7619770678111526,1.3535118967698108
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_GB_DET,Detroit Lions,44.44735686300178,22.594073072025907,45.988999420862655,31.03306447642016,303.010834943525,93.62694338142626,266.76168681082305,2.444733872287877,0.8817072982021851,3.055917340359846
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_GB_DET,Green Bay Packers,32.63099455051796,39.84543275363895,30.538103133155108,19.45986539028731,197.2450048655093,140.90368768624526,161.36395134884026,1.4764940319788895,1.4360421406917967,1.5169459232659825
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_HOU_IND,Houston Texans,39.765263126968044,30.06617229828371,39.90656101625169,24.26286613127695,224.31913633691238,96.62822516993745,186.7808415326749,1.8304552709838826,0.9050584395420309,2.196546325180659
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_HOU_IND,Indianapolis Colts,43.030667532594,22.40531134905806,44.438541674814886,27.081464750005992,277.9772070871955,90.24187592395913,304.3648984846032,2.2528567862746502,0.8284047375539073,3.2024914854218127
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_JAX_TEN,Jacksonville Jaguars,39.63098637935258,29.592874697740243,39.5808459613625,24.74931031989933,212.3566062658141,106.3790182617027,184.7582760564101,1.8092015532183103,0.9247030160893586,2.3318597797036
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_JAX_TEN,Tennessee Titans,48.29070313575627,21.73081641109032,47.13373837312877,28.712847239468413,330.42954983777577,90.39198115415824,289.41557399636844,2.2343956469736233,0.4954089896004866,2.2748371971450916
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_KC_DAL,Dallas Cowboys,38.104060234119544,21.67036503950455,35.440494957928124,22.373948320007944,231.49950745021647,79.41439625140033,181.37483148925656,2.0792130154626967,0.8074613652282316,2.3820110274232835
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_KC_DAL,Kansas City Chiefs,42.1631222577435,27.758639208834694,41.702979049236696,27.258483547414247,249.49882372499397,97.43859434969693,213.48455887294992,2.321313383594243,1.1406453695247574,2.911647390628986
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_LA_CAR,Carolina Panthers,37.06889370755191,16.76660811314523,36.54208789372498,22.79448232904941,238.413153553087,68.9313936498904,217.6727342248014,1.45397188579836,0.26622020444195327,1.832823715196524
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_LA_CAR,Los Angeles Rams,43.753714707405294,24.499272296628728,45.047372556879345,28.811465128208894,292.9538367599266,100.86283177243106,274.48740785830745,1.9500133307286842,0.72371628769312,2.4726973162848265
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_LV_LAC,Las Vegas Raiders,44.191373820323676,21.378133807816155,45.98278225514531,28.11818432778042,236.66951480329666,65.23709311300212,200.053839243654,1.7174551077283946,0.35330505073269836,2.0609461292740736
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_LV_LAC,Los Angeles Chargers,40.88503189177863,19.249953032176762,41.9782145626818,26.623967048632704,218.96063183552647,59.923978988970546,197.2332288577375,3.1145948427484105,0.9492098568376108,4.310994766470816
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_MIN_SEA,Minnesota Vikings,34.26759459545477,27.124378582505308,32.93816272637806,20.923670237931123,172.45333878996536,96.22539914112879,144.3380987116932,1.182848274688487,0.5125675856983444,1.2025624125999617
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_MIN_SEA,Seattle Seahawks,37.856492119675735,29.107302842148986,39.6463262690212,27.017496489002596,229.47293695174574,105.38757104450545,209.8752482186119,2.039656350928457,1.1298096453672335,2.559568754106299
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_NO_MIA,Miami Dolphins,30.43072567385587,32.96746168984319,25.094484174089715,15.968298427330547,204.64109055999768,140.177626668884,154.57041263199426,2.0592915162595515,1.9369573667787863,2.4670720145287697
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_NO_MIA,New Orleans Saints,47.92509907680603,23.65423578142293,45.61021873751293,28.941058565048653,242.51252080833277,75.4303158367055,206.7236747191432,1.9376995780826793,0.601706711088832,1.9886916722427501
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_NYG_NE,New England Patriots,37.96483536456338,28.953843977371644,40.519290512271745,26.70109613057371,197.42074676984612,90.04803449604205,173.0453280360182,1.9500167244869135,1.1316159230183125,2.5057209723976923
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_NYG_NE,New York Giants,37.53594906475299,34.10339858545875,35.88024824532871,22.624545953230623,256.8964974889073,140.08855497425048,209.0194118654821,1.1293970360342271,0.6410091285599667,1.1599212802513683
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_SF_CLE,Cleveland Browns,33.80609494425487,37.25752865647446,32.47938776585833,18.982885417207736,196.18008767493015,137.16656536621133,170.95978168826483,1.2244688068030225,0.7565823521709732,1.2742439615511127
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_SF_CLE,San Francisco 49ers,33.626618846458,37.32373362076899,32.498344037948925,21.084635484013358,236.30350093099136,159.99190473114965,195.11946488663236,1.7330400502238803,1.337785301927206,2.0066779528908087
v2_cold_minus15,Temp -15F,2025,13,2025_13_ARI_TB,Arizona Cardinals,40.356581813021705,21.798814144186604,47.41418768925442,29.896381973569493,208.53910646437282,68.63568649652659,216.8401776925663,1.0278311729656495,0.1424716477378128,1.2924213759073018
v2_cold_minus15,Temp -15F,2025,13,2025_13_ARI_TB,Tampa Bay Buccaneers,42.67809921973488,25.803495814094525,43.72147541128458,27.639436612686787,232.95897908538151,79.92902903101883,199.52133251838495,2.092293361493475,0.6337234700677352,2.293475415483232
v2_cold_minus15,Temp -15F,2025,13,2025_13_ATL_NYJ,Atlanta Falcons,35.35366185778607,37.10246581702451,32.432364334967325,20.309973253882724,197.19185185824924,110.00289925090463,169.2199694517974,1.5716576859320155,1.0181178720188528,1.7693504766152877
v2_cold_minus15,Temp -15F,2025,13,2025_13_ATL_NYJ,New York Jets,32.036495748723816,26.55776148676036,35.44056225707611,21.048813616734606,211.50126985048013,112.1077818720818,219.97746577960243,1.3979174181712157,0.7293482181762865,1.8537600545313948
v2_cold_minus15,Temp -15F,2025,13,2025_13_BUF_PIT,Buffalo Bills,43.776537190720404,22.270332998953997,46.71240050254639,30.474663349810186,240.25096546923376,75.01549424751852,243.87587525837563,1.8077200588120612,0.5352467213242416,2.050095932619265
v2_cold_minus15,Temp -15F,2025,13,2025_13_BUF_PIT,Pittsburgh Steelers,36.32178644108733,35.185788138335354,34.723346351374374,21.82524172809316,222.29278824021227,138.02690791545788,198.9359373019291,0.9490919464675371,0.39377219055568036,0.7471574897723164
v2_cold_minus15,Temp -15F,2025,13,2025_13_CHI_PHI,Chicago Bears,42.6203474818496,26.066156197882417,42.848475941724516,26.14550522740413,243.85103283476005,91.74103386275266,218.2189640424699,1.4384715554201026,0.5320374246074353,1.7636055371246464
v2_cold_minus15,Temp -15F,2025,13,2025_13_CHI_PHI,Philadelphia Eagles,42.795456178693094,21.577540930433493,46.73135947804068,29.82895241586778,265.14870150606407,78.19639671534772,246.87291530056137,1.8465040737260652,0.43916853645376686,2.3355781256859416
v2_cold_minus15,Temp -15F,2025,13,2025_13_CIN_BAL,Baltimore Ravens,34.826339725616066,34.20676065445733,34.67644156323895,21.965077393659715,223.40681031750017,123.69303719725636,190.43532221160794,2.1073961490665396,1.3583216884978646,2.4270012522425084
v2_cold_minus15,Temp -15F,2025,13,2025_13_CIN_BAL,Cincinnati Bengals,42.90889272322222,27.222624675399196,41.84659482378104,26.87514405408666,273.7712005239872,107.30879846814264,229.4803114055571,1.8061201012907282,0.6020400337635761,1.786381083790283
v2_cold_minus15,Temp -15F,2025,13,2025_13_DEN_WAS,Denver Broncos,43.08605599492902,23.44461355243775,45.419594404426206,29.194054995411683,244.6017924956217,80.67498342440683,245.69199497432993,2.1523145950333875,0.7207291992542993,2.6558377342384456
v2_cold_minus15,Temp -15F,2025,13,2025_13_DEN_WAS,Washington Commanders,35.44795310958305,34.61258113113461,34.65284002166224,21.538506432284983,203.46377737292426,114.93989405606226,193.280506057431,1.2951025882248275,0.7689671617584912,1.3659285110183728
v2_cold_minus15,Temp -15F,2025,13,2025_13_GB_DET,Detroit Lions,44.42393854692041,22.582168761351213,45.96476884787216,31.016713850327317,302.8076591221083,93.5641643354829,266.58281688740794,2.4423924216716046,0.8808628406028737,3.0529905270895057
v2_cold_minus15,Temp -15F,2025,13,2025_13_GB_DET,Green Bay Packers,32.34150706648865,39.49194202383444,30.26718283897412,19.28722623083227,195.02059915725602,139.31466408883185,159.5441897040199,1.4527645315354611,1.412962763548188,1.492566299522734
v2_cold_minus15,Temp -15F,2025,13,2025_13_HOU_IND,Houston Texans,39.436265066146134,29.81741970356582,39.57639392678726,24.06212721294805,221.9597453551087,95.61188850434317,184.81627872148428,1.8030134608764723,0.8914899889889225,2.163616153051767
v2_cold_minus15,Temp -15F,2025,13,2025_13_HOU_IND,Indianapolis Colts,42.643761137603576,22.20385599779873,44.038976505508344,26.837964184053853,274.8000522541828,89.21045174628543,300.8861441710654,2.216162585638732,0.8149118027909238,3.150329774203937
v2_cold_minus15,Temp -15F,2025,13,2025_13_JAX_TEN,Jacksonville Jaguars,39.471068095006274,29.4734620314685,39.42113000278081,24.649442322488735,211.26660978620154,105.83298977947713,183.80993790945038,1.7959499073968117,0.9179299526694815,2.31477988064478
v2_cold_minus15,Temp -15F,2025,13,2025_13_JAX_TEN,Tennessee Titans,48.19630251894566,21.688336133525546,47.041599437762585,28.65671820605644,329.60766741524395,90.1671478107575,288.6957062569627,2.226460386235831,0.49364958789844215,2.2667583117785615
v2_cold_minus15,Temp -15F,2025,13,2025_13_KC_DAL,Dallas Cowboys,37.68041959121571,21.42943409091561,35.04646781287961,22.125194938023256,228.22872943268615,78.29237718364755,178.8122480163915,2.0373739935369977,0.7912132013735915,2.3340789440520946
v2_cold_minus15,Temp -15F,2025,13,2025_13_KC_DAL,Kansas City Chiefs,41.930937358804634,27.605777264693444,41.47332807802053,27.108375872536804,247.75147987693603,96.75619141946098,211.98943787384982,2.298123824794472,1.1292505001145252,2.8825604871344455
v2_cold_minus15,Temp -15F,2025,13,2025_13_LA_CAR,Carolina Panthers,36.576332258441845,16.54381795236984,36.05652649800484,22.491595403523952,234.38852167823634,67.76776874108496,213.99821957914884,1.4190357411531684,0.2598234455632562,1.7887844906085715
v2_cold_minus15,Temp -15F,2025,13,2025_13_LA_CAR,Los Angeles Rams,43.3985727098428,24.300415569595685,44.68173014270316,28.577607012463528,289.9308257332364,99.82202119284091,271.6549531964377,1.9213308444866029,0.7130712412527598,2.4363267409469294
v2_cold_minus15,Temp -15F,2025,13,2025_13_LV_LAC,Las Vegas Raiders,44.26218555701832,21.41238987752734,46.05646452360742,28.163240575025544,237.15228479046684,65.3701669084648,200.4619187949442,1.7224620780370572,0.3543350560533375,2.0669544936444684
v2_cold_minus15,Temp -15F,2025,13,2025_13_LV_LAC,Los Angeles Chargers,40.88515072032228,19.250008980375366,41.97833656845924,26.6240444287174,218.96144178512395,59.92420065166057,197.23395843626028,3.114611301459455,0.9492148728257389,4.311017547416897
v2_cold_minus15,Temp -15F,2025,13,2025_13_MIN_SEA,Minnesota Vikings,34.3040646403089,27.15324630185423,32.97321789398539,20.945938716390117,172.68696558007844,96.35575806190371,144.53363709285557,1.185138130096903,0.5135598563753248,1.2048904322651848
v2_cold_minus15,Temp -15F,2025,13,2025_13_MIN_SEA,Seattle Seahawks,37.81093020119741,29.07227094973208,39.5986102080686,26.984979768524934,229.12149212431376,105.22616675338855,209.5538178513876,2.0351952499920083,1.1273385453387104,2.5539705097938925
v2_cold_minus15,Temp -15F,2025,13,2025_13_NO_MIA,Miami Dolphins,29.854126684255608,32.34279682631744,24.618995867488103,15.665732368357311,199.71887120223963,136.80594297805715,150.85254016018595,1.9888979000762086,1.8707455495766319,2.382739068408131
v2_cold_minus15,Temp -15F,2025,13,2025_13_NO_MIA,New Orleans Saints,47.21460754830343,23.303560781065183,44.93404540348978,28.512006203499837,237.94602185862027,74.00996666505581,202.83107799737738,1.8857866740277616,0.585586388250726,1.9354126391337556
v2_cold_minus15,Temp -15F,2025,13,2025_13_NYG_NE,New England Patriots,37.885480409916624,28.893324000039726,40.43459617789512,26.6452848975705,196.89570143961973,89.8085495341939,172.5851097312585,1.9426122096747631,1.127319002505562,2.496206362690887
v2_cold_minus15,Temp -15F,2025,13,2025_13_NYG_NE,New York Giants,37.728627557639285,34.27845720540761,36.06442774068048,22.74068164515052,258.5760086190938,141.00441131947431,210.38591717826188,1.1399598722199857,0.6470042518005323,1.1707695984962014
v2_cold_minus15,Temp -15F,2025,13,2025_13_SF_CLE,Cleveland Browns,33.91206558960201,37.37431837626542,32.58119963403486,19.04239032664875,196.96309586992766,137.71403451068113,171.64212876876317,1.2314564716880165,0.760899933725929,1.281515677854196
v2_cold_minus15,Temp -15F,2025,13,2025_13_SF_CLE,San Francisco 49ers,33.67650110987353,37.37910024328382,32.546552600494906,21.115912769012965,236.749728364871,160.29402796169182,195.4879217980759,1.7377171034126613,1.3413956587746858,2.0120934881620287
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_ARI_TB,Arizona Cardinals,40.3262268418939,21.78241775122565,47.37852420553759,29.873894840842592,208.3394911977683,68.56998787965384,216.63261657554352,1.0264259640913134,0.142276866309687,1.2906544300950178
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_ARI_TB,Tampa Bay Buccaneers,42.53644579481749,25.717851101144944,43.5763589031064,27.547698205153313,231.9753303267363,79.59153575003539,198.67887127552805,2.0796840409412125,0.6299043008620018,2.279653660262483
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_ATL_NYJ,Atlanta Falcons,35.89890836551657,37.674683484215535,32.9325567467808,20.623206492162975,201.07060213266035,112.16664877521143,172.54851470740368,1.6160065698517305,1.0468470232372846,1.8192778364997468
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_ATL_NYJ,New York Jets,32.581969740683896,27.009951023635157,36.043996075909035,21.40720426219093,216.09515816974422,114.542805690165,224.75546031013474,1.4414946212752042,0.7520841502305413,1.9115472151692927
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_BUF_PIT,Buffalo Bills,43.29933346759453,22.02756629093291,46.20319322242632,30.142462044161466,236.92272160100933,73.97628985446435,240.49741480203042,1.7720512532439268,0.5246855666029504,2.0096447173660175
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_BUF_PIT,Pittsburgh Steelers,36.08635009470942,34.957715286875995,34.49827102881991,21.68377139651651,220.46054814308187,136.8892262247125,197.29621518601888,0.9379362086154911,0.38914374612770375,0.7383753131653866
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_CHI_PHI,Chicago Bears,43.06440643348743,26.33773798166278,43.29491175067854,26.417913744164032,247.08919531286884,92.9592873599957,221.11675148736842,1.4658373604867814,0.5421590237416862,1.7971567638844785
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_CHI_PHI,Philadelphia Eagles,42.75012192692948,21.554683324502257,46.681855829639616,29.797353892112845,264.79127159647646,78.09098518268966,246.54012180282103,1.8429491677869971,0.438323045311502,2.331081650065715
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_CIN_BAL,Baltimore Ravens,34.62934702100604,34.0132725546352,34.480296746884065,21.840833501340395,221.79972662490383,122.80324756781349,189.06541992265954,2.085772980283564,1.3443844801827711,2.4020987403265694
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_CIN_BAL,Cincinnati Bengals,42.92062004000743,27.230064819458672,41.8580318067171,26.88248922913006,273.866434221078,107.34612676852244,229.56013813102305,1.8070177033488184,0.6023392344496061,1.7872688759898148
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_DEN_WAS,Denver Broncos,43.16401602529371,23.487034301847995,45.501776745723305,29.24687880026815,245.16521908717027,80.86081375079277,246.2579327865053,2.1594005703367656,0.7231020258467151,2.6645814377091286
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_DEN_WAS,Washington Commanders,34.90047641631632,34.07800635880518,34.117643470010535,21.205854494865683,199.47281298983748,112.68533538573574,189.489287661803,1.2589648732971963,0.7475103935202103,1.3278145148056368
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_GB_DET,Detroit Lions,44.475366431965085,22.608311269582252,46.01798049289361,31.05262070700265,303.2538825267762,93.70204235377915,266.9756586422114,2.447535699362135,0.8827177932125733,3.0594196242026688
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_GB_DET,Green Bay Packers,32.43398092059196,39.60486106862293,30.353725591735,19.342374067352715,195.73057524964491,139.82184169596505,160.1250132727039,1.4603258731216504,1.4203169450909203,1.5003348011523805
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_HOU_IND,Houston Texans,39.55216279953106,29.90504897964544,39.69270347952939,24.132842479713876,222.7902893079265,95.96965552055472,185.507836744444,1.8126592369214727,0.8962592893667282,2.175191084305767
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_HOU_IND,Indianapolis Colts,42.697828783051634,22.232008069324383,44.09481313211151,26.871991800130413,275.24356813402176,89.35443371307373,301.37176192065715,2.2212740586217703,0.8167913578788574,3.157595859117046
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_JAX_TEN,Jacksonville Jaguars,39.416230034145585,29.432513874181076,39.36636132205785,24.615196286505896,210.89311279266136,105.64588826097402,183.4849814042011,1.7914158416444013,0.9156125412849162,2.3089359736750064
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_JAX_TEN,Tennessee Titans,48.20487649444598,21.692194422500695,47.049967995099884,28.66181614898934,329.6822971172774,90.1875634383037,288.76107268094563,2.2271805850537247,0.49380926998928737,2.2674915458691767
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_KC_DAL,Dallas Cowboys,37.473338886474885,21.31166410953307,34.85386254648126,22.003601255946478,226.63357203155323,77.74516884038934,177.56247686993868,2.017061925318283,0.7833250195410808,2.310808807646188
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_KC_DAL,Kansas City Chiefs,42.09762244814495,27.71551655838725,41.638194065555474,27.21613788165955,249.0056282516475,97.2459831263451,213.06255440618114,2.31476095579101,1.1374256420697206,2.903428612651655
v2_elo_minus100,Home Elo -100 (diff),2025,13,2025_13_LA_CAR,Carolina Panthers,36.62395929495956,16.5653601074496,36.1034766813116,22.5208823213061,234.77703165816095,67.88009699967296,214.35293167595844,1.4223971033689515,0.26043890625065313,1.7930217007256501
