season,week,game_id,home_team,away_team,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,home_points_mean,away_points_mean
2025,13,2025_13_ARI_TB,Tampa Bay Buccaneers,Arizona Cardinals,4.8406666666666665,6.053333333333334,4.6033333333333335,4.803333333333334,2.1126666666666667,3.076,2.502666666666667,3.304666666666667,20.300666666666668,10.996
2025,13,2025_13_ATL_NYJ,New York Jets,Atlanta Falcons,3.8606666666666665,5.384,4.311333333333334,5.021333333333334,4.360666666666667,5.892,4.600666666666666,5.148,18.577333333333332,20.001333333333335
2025,13,2025_13_BUF_PIT,Pittsburgh Steelers,Buffalo Bills,2.022,2.744666666666667,2.1653333333333333,2.5033333333333334,4.134666666666667,5.164,3.934,4.162,9.435333333333332,17.394666666666666
2025,13,2025_13_CHI_PHI,Philadelphia Eagles,Chicago Bears,4.592,6.077333333333334,4.636,5.073333333333333,3.473333333333333,4.551333333333333,3.8593333333333333,4.844,20.378666666666668,16.728
2025,13,2025_13_CIN_BAL,Baltimore Ravens,Cincinnati Bengals,6.272666666666667,8.112,6.223333333333334,6.461333333333333,3.4273333333333333,4.6786666666666665,3.942,5.1066666666666665,27.069333333333333,17.154666666666667
2025,13,2025_13_DEN_WAS,Washington Commanders,Denver Broncos,3.1853333333333333,4.187333333333333,3.481333333333333,4.094666666666667,5.363333333333333,6.942,5.593333333333334,6.025333333333333,14.948666666666666,23.924
2025,13,2025_13_GB_DET,Detroit Lions,Green Bay Packers,6.455333333333333,8.418666666666667,6.286,6.5906666666666665,4.155333333333333,5.496666666666667,4.512666666666667,6.018666666666666,27.750666666666667,20.183333333333334
2025,13,2025_13_HOU_IND,Indianapolis Colts,Houston Texans,6.487333333333333,8.266666666666667,6.399333333333334,6.849333333333333,4.390666666666666,6.140666666666666,5.128,6.205333333333333,28.002666666666666,21.86466666666667
2025,13,2025_13_JAX_TEN,Tennessee Titans,Jacksonville Jaguars,4.312,5.788666666666667,4.592,5.42,5.456,6.726666666666667,5.148,5.948,20.112666666666666,23.278666666666666
2025,13,2025_13_KC_DAL,Dallas Cowboys,Kansas City Chiefs,4.488,6.491333333333333,5.205333333333333,6.408,6.544,8.132,6.539333333333333,7.051333333333333,22.592666666666666,28.266666666666666
2025,13,2025_13_LA_CAR,Carolina Panthers,Los Angeles Rams,3.001333333333333,4.212,3.496,4.333333333333333,5.349333333333333,6.640666666666666,4.996,5.101333333333334,15.042666666666667,22.087333333333333
2025,13,2025_13_LV_LAC,Los Angeles Chargers,Las Vegas Raiders,9.050666666666666,11.605333333333334,8.738,8.774,3.2933333333333334,4.978666666666666,4.299333333333333,5.562,38.168,18.133333333333333
2025,13,2025_13_MIN_SEA,Seattle Seahawks,Minnesota Vikings,6.445333333333333,7.497333333333334,6.1626666666666665,6.002,2.46,3.534666666666667,2.964,3.941333333333333,26.107333333333333,12.9
2025,13,2025_13_NO_MIA,Miami Dolphins,New Orleans Saints,7.132666666666666,9.100666666666667,7.050666666666666,7.092,3.75,5.155333333333333,4.307333333333333,5.72,30.376,18.932666666666666
2025,13,2025_13_NYG_NE,New England Patriots,New York Giants,6.104,7.6273333333333335,5.738666666666667,6.046,2.5773333333333333,3.7786666666666666,2.9713333333333334,3.9606666666666666,25.516,13.288
2025,13,2025_13_SF_CLE,Cleveland Browns,San Francisco 49ers,3.096,4.121333333333333,3.562,4.3566666666666665,5.000666666666667,6.780666666666667,5.258,5.57,15.136,22.609333333333332
