scenario_id,scenario_label,season,week,game_id,home_team,away_team,pred_margin,pred_total,spread_ref,total_ref,home_points_mean,away_points_mean,total_points_mean,prob_home_win_mc,prob_home_cover_mc,prob_over_total_mc,scenario_wind_open_add_mph,scenario_wx_precip_add_pct,scenario_wx_temp_add_f,scenario_home_inj_starters_add,scenario_away_inj_starters_add,scenario_neutral_site_flag,scenario_sim_market_blend_margin,scenario_sim_market_blend_total
v2_baseline,Baseline,2025,13,2025_13_ARI_TB,Tampa Bay Buccaneers,Arizona Cardinals,5.763942546721885,48.96080307917707,-6.5,50.5,27.44564119967475,21.621368799799395,49.067009999474145,0.76,0.465,0.4635,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_ATL_NYJ,New York Jets,Atlanta Falcons,-2.9079832375725405,38.52771414340926,1.5,39.5,17.453179023478913,20.820581790953973,38.27376081443289,0.3565,0.422,0.4695,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_BUF_PIT,Pittsburgh Steelers,Buffalo Bills,-4.481256345335304,46.266689747825716,4.5,47.5,20.733630521991785,25.3412452276935,46.074875749685276,0.2985,0.489,0.462,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_CHI_PHI,Philadelphia Eagles,Chicago Bears,7.5827564811584605,44.92411020663063,-7.5,45.5,26.54336853727005,18.723613169446363,45.266981706716415,0.8175,0.513,0.4895,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_CIN_BAL,Baltimore Ravens,Cincinnati Bengals,11.836396156810933,49.569776517563085,-10.0,50.5,30.69540655443965,18.92394235398263,49.619348908422275,0.909,0.5785,0.4665,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_DEN_WAS,Washington Commanders,Denver Broncos,-7.802572495602708,42.160965327058626,6.5,43.5,17.067494163535326,25.259244207432726,42.32673837096805,0.188,0.4255,0.471,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_GB_DET,Detroit Lions,Green Bay Packers,2.477609522290433,46.08198948660494,-3.0,48.5,24.414551944062623,21.92767175456042,46.342223698623044,0.628,0.4805,0.4215,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_HOU_IND,Indianapolis Colts,Houston Texans,4.085101526760734,45.475713941605186,-4.5,46.5,24.837663365154302,20.629115004700093,45.466778369854396,0.695,0.483,0.4695,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_JAX_TEN,Tennessee Titans,Jacksonville Jaguars,-8.340393116123332,42.084156637238785,7.0,42.5,16.617192494367174,25.193865898434538,41.81105839280171,0.176,0.4195,0.4785,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_KC_DAL,Dallas Cowboys,Kansas City Chiefs,-4.480306148263784,50.0419183733494,4.5,51.5,23.033424271716655,27.399046089393536,50.43247036111019,0.3,0.5015,0.468,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_LA_CAR,Carolina Panthers,Los Angeles Rams,-11.956852502245738,44.118829892918356,9.5,45.5,15.9796276065587,28.22873575094695,44.208363357505654,0.085,0.385,0.451,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_LV_LAC,Los Angeles Chargers,Las Vegas Raiders,8.929248357221317,41.693947806573696,-8.5,42.5,25.542212508392755,16.579349636211713,42.12156214460447,0.8645,0.5265,0.4935,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_MIN_SEA,Seattle Seahawks,Minnesota Vikings,9.049792584488582,42.929925216852595,-7.5,43.5,26.207905636386148,17.04612988670358,43.25403552308973,0.834,0.575,0.493,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_NO_MIA,Miami Dolphins,New Orleans Saints,5.867576700185557,42.34813816537565,-4.5,43.5,24.122952854003415,18.196391429959274,42.31934428396268,0.7345,0.572,0.465,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_NYG_NE,New England Patriots,New York Giants,8.81456331031761,45.662664239102895,-7.5,46.5,27.072837725062964,18.276055130793704,45.34889285585667,0.837,0.548,0.4655,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,13,2025_13_SF_CLE,Cleveland Browns,San Francisco 49ers,-6.980131758229582,41.23366450522763,6.5,42.5,17.014003307034088,24.035459841859986,41.04946314889408,0.2135,0.4705,0.4585,0.0,0.0,0.0,0,0,,,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,13,2025_13_ARI_TB,Tampa Bay Buccaneers,Arizona Cardinals,5.763942546721886,49.225304578679435,-6.5,50.5,27.672417863880195,21.831539900814455,49.503957764694654,0.7335,0.4755,0.4765,0.0,0.0,0.0,0,0,,0.1,0.2
