scenario_id,scenario_label,season,week,game_id,team,pass_attempts,rush_attempts,targets,receptions,pass_yards,rush_yards,rec_yards,pass_tds,rush_tds,rec_tds
v2_baseline,Baseline,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,31.87,30.959999999999997,38.15,20.869999999999997,202.6,92.4,152.3,1.8,1.0,2.24
v2_baseline,Baseline,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,29.85,30.96,38.37,22.59,188.3,97.0,157.9,1.99,1.08,2.42
v2_baseline,Baseline,2025,21,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,32.65,30.96,38.18,21.59,202.6,97.0,158.1,1.65,0.78,1.76
v2_baseline,Baseline,2025,21,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,29.81,30.96,38.41,21.77,181.7,94.9,155.5,1.76,1.02,2.27
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,32.22002653329556,31.300032051171335,38.56899944290008,21.099214112013755,205.43623308607565,93.69352387538692,154.43207452620595,1.8361055824168346,1.0200586568982415,2.284931391452061
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,29.55664952875408,30.655741018768044,37.99291934399645,22.36799708055459,185.94796198140617,95.78838190226445,155.9276855914181,1.9545854061232488,1.0607800194035724,2.376933006441338
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,21,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,31.959554243742833,30.305292477374522,37.37261197629714,21.133438778634236,197.16298535494118,94.39688834861448,153.85719637026753,1.5871088813521852,0.7502696530028513,1.6929161401089976
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,21,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,29.707584762260762,30.853633822193665,38.27803860175901,21.69520698672985,180.9058743957701,94.48523654462622,154.82038232549394,1.7490215346891358,1.0136374803312036,2.2558402748547377
v2_cold_minus15,Temp -15F,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,31.975627619338365,31.062611581258732,38.276441596415395,20.93917001617796,203.45500036278733,92.78994093544694,152.9427273210884,1.8108615941235924,1.0060342189575513,2.253516650464915
v2_cold_minus15,Temp -15F,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,29.80925296474897,30.917737748362754,38.317622655189886,22.55916329895073,187.97291812833885,96.83150854194832,157.6257236986973,1.9850637237750408,1.0773210159181126,2.4139970912239193
v2_cold_minus15,Temp -15F,2025,21,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,32.23661775955808,30.568014880120003,37.69660232955367,21.31664861956689,199.34095284701013,95.43964672339575,155.55678502029764,1.6122138307868012,0.7621374472810334,1.7196947528392548
v2_cold_minus15,Temp -15F,2025,21,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,29.929355844770793,31.0839603137908,38.56378926526824,21.85716460049179,182.62642190749307,95.38386042389155,156.292837680876,1.7728334166198734,1.0274375482683356,2.2865521907540414
v2_elo_minus100,Home Elo -100 (diff),2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,31.92539977785772,31.01381792037888,38.21631633276661,20.906278423717936,203.04833602983732,92.60447309554279,152.6370265416793,1.8056930430870701,1.003162801715039,2.247084675841687
v2_elo_minus100,Home Elo -100 (diff),2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,29.925802110823746,31.038620882784024,38.46743809019454,22.647365818542994,188.9087975643774,97.31361319035904,158.41051054389374,1.9991976783578078,1.0849917048374031,2.4311851163949223
v2_elo_minus100,Home Elo -100 (diff),2025,21,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,31.814317412373295,30.167573264535296,37.202776073642035,21.03740008983582,196.02334641725741,93.85125667558722,152.96787299392102,1.5740197228792605,0.7440820508156505,1.6789543710712114
v2_elo_minus100,Home Elo -100 (diff),2025,21,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,30.26524034370203,31.432802450218546,38.996574357651625,22.10245831205613,185.23890730133303,96.74833408308479,158.52861907186178,1.8091734893824534,1.04849827225574,2.333422625510323
v2_elo_plus100,Home Elo +100 (diff),2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,31.912177089003393,31.000972785552086,38.20048810622778,20.89761957475685,202.94130894702533,92.55566113872231,152.55657133579447,1.8043335059451695,1.0024075033028719,2.2453928073984333
v2_elo_plus100,Home Elo +100 (diff),2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,30.01126082881408,31.127257462649375,38.577289045279606,22.712039602107538,189.59565574869328,97.66743817112719,158.98647924970084,2.0095899525668854,1.090631733051375,2.4438229573928956
v2_elo_plus100,Home Elo +100 (diff),2025,21,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,32.42152592700336,30.74335199693795,37.91282878692154,21.438920207167,200.79734254038834,96.13693102871505,156.69328655298816,1.6290670984015658,0.770104446517104,1.7376715716283369
v2_elo_plus100,Home Elo +100 (diff),2025,21,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,29.77646640517508,30.925172757605516,38.36679217117661,21.745510689052715,181.4398991498797,94.76415206011879,155.27740406057399,1.7564019416926422,1.0179147616627813,2.265359322524033
v2_inj_away_plus1,Away starters out +1,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,31.60755221830611,30.705046020670135,37.83583674704669,20.698136642486617,200.4789705809354,91.43265983059442,150.70556376839318,1.7731401004348115,0.9850778335748953,2.2065743472077655
v2_inj_away_plus1,Away starters out +1,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,29.83437422282854,30.94379316377794,38.34991420200774,22.57817466310542,188.17455540446997,96.93537904531911,157.79480774490605,1.988106372022729,1.0789723024042952,2.417697196128143
v2_inj_away_plus1,Away starters out +1,2025,21,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,32.291914268567254,30.620449180852752,37.761264525999934,21.3532137537019,199.77624581983892,95.64805451394065,155.89646823354656,1.617245508488728,0.7645160585583078,1.7250618757213099
v2_inj_away_plus1,Away starters out +1,2025,21,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,29.94556194352426,31.100791605887665,38.5846707229375,21.868999782305373,182.7522889808131,95.44959947319296,156.40055551192313,1.774579168584184,1.0284492908840157,2.288803814026192
v2_inj_away_plus2,Away starters out +2,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,31.93659096108288,31.024689556169623,38.229712744440285,20.913606945647935,203.13892914730027,92.64578999610339,152.70512788318774,1.8068440638841976,1.0038022577134431,2.2485170572781126
v2_inj_away_plus2,Away starters out +2,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,29.566490300131168,30.665947728377247,38.005568938560565,22.375444418089213,186.0267609311949,95.82897403253268,155.99376288388567,1.9557687883726746,1.0614222570062757,2.378372094402951
v2_inj_away_plus2,Away starters out +2,2025,21,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,32.17295287414409,30.507645359372162,37.622154386977684,21.274549848476905,198.8400363420734,95.19981996634314,155.1658921307098,1.606429416575166,0.7594029969264421,1.7135247110135103
v2_inj_away_plus2,Away starters out +2,2025,21,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,29.435451011775108,30.571001788814407,37.927395953112445,21.496469927082998,178.79938617821904,93.385039891651,153.01763649264205,1.7200002876846714,0.9968183485445254,2.2184094619569343
v2_inj_home_plus1,Home starters out +1,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,31.157152418811684,30.267506711214615,37.29668543387718,20.403193315989956,196.85016383633598,89.77766603394593,147.97768979404725,1.7274684848504234,0.9597047138057907,2.1497385589249713
v2_inj_home_plus1,Home starters out +1,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,30.236274614037598,31.3606385946601,38.86652787070763,22.88232641645257,191.40671063183527,98.60037669297941,160.50514927650977,2.03706883592606,1.1055448958794698,2.4772394889151084
v2_inj_home_plus1,Home starters out +1,2025,21,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,31.758538941727497,30.11468194903165,37.13755028469084,21.000516255800818,195.58604261376217,93.64188614775385,152.62662061814316,1.569005774766403,0.7417118207986633,1.6736061597508298
v2_inj_home_plus1,Home starters out +1,2025,21,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,29.89719227222512,31.050555945927194,38.52234670164934,21.833675805647125,182.37667379849813,95.25341961187382,156.079101682259,1.7693709852919364,1.0254309119305538,2.2820864412572135
v2_inj_home_plus2,Home starters out +2,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,31.7308115525231,30.8247858696616,37.98338439688598,20.77885274870276,201.47452222783943,91.88670214142331,151.4539473608092,1.7857322954369126,0.9920734974649514,2.222244634321491
v2_inj_home_plus2,Home starters out +2,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,29.582356676903032,30.682404111119524,38.02596400980802,22.387451836892446,186.15382435062767,95.89442890074818,156.1003126126612,1.9576774464654751,1.0624581116496046,2.380693176103744
v2_inj_home_plus2,Home starters out +2,2025,21,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,31.60431807602634,29.968443725383626,36.95720870268563,20.89853682270777,194.3780401696119,93.06352367449335,151.6839494117258,1.5551802823496148,0.7351761334743634,1.6588589678395893
v2_inj_home_plus2,Home starters out +2,2025,21,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,29.71845248098088,30.864920792055287,38.29204158988512,21.70314359312156,180.9901070967468,94.5292303989063,154.89246919947237,1.7501850403475274,1.0143117847468623,2.2573409327209584
v2_neutral_site,Neutral site,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,31.761871513535244,30.854958960120836,38.020564739296184,20.799192296438044,201.72555658480903,92.00119165072238,151.64265680092012,1.788911710698351,0.9938398392768617,2.22620123998017
v2_neutral_site,Neutral site,2025,21,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,29.965445674211477,31.079738628930897,38.51839700232812,22.677367429830394,189.2273587357485,97.47771533386938,158.67764176513379,2.0040155498344627,1.0876064290558896,2.4370440354770855
v2_neutral_site,Neutral site,2025,21,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,32.41794932886039,30.739960527458425,37.908646412737816,21.436555161105538,200.76915069703713,96.12343345317178,156.67128689635524,1.6287403651169718,0.7699499907825686,1.7373230561247701
