scenario_id,scenario_label,abs_error_sum,game_id,team,player,player_id,position,rec_yards,rec_yards_act,targets,targets_act,rush_yards,rush_yards_act,pass_yards,pass_yards_act,pick
v2_baseline,Baseline,199.65,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Sam Darnold,00-0034869,QB,0.0,0.0,0.0,0.0,21.2,-5.0,188.3,346.0,baseline
v2_baseline,Baseline,194.46,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Matthew Stafford,00-0026498,QB,0.0,0.0,0.0,0.0,12.4,0.0,202.6,374.0,baseline
v2_baseline,Baseline,148.22,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Puka Nacua,00-0039075,WR,31.9,165.0,8.16,14.0,0.0,4.0,0.0,0.0,baseline
v2_baseline,Baseline,127.44000000000001,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Jaxon Smith-Njigba,00-0038543,WR,35.3,153.0,8.35,13.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,110.88,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Drake Maye,00-0039851,QB,0.0,0.0,0.0,0.0,22.5,11.0,181.7,86.0,baseline
v2_baseline,Baseline,82.28999999999999,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Jarrett Stidham,00-0035264,QB,0.0,0.0,0.0,0.0,13.6,8.0,202.6,133.0,baseline
v2_baseline,Baseline,68.26,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Davante Adams,00-0031381,WR,22.1,89.0,6.14,6.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,58.01,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Rhamondre Stevenson,00-0036875,RB,17.4,0.0,4.99,2.0,46.0,71.0,0.0,0.0,baseline
v2_baseline,Baseline,51.28,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Kyle Williams,00-0040131,WR,23.0,22.0,4.26,3.0,0.0,39.0,0.0,0.0,baseline
v2_baseline,Baseline,50.629999999999995,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Kenneth Walker III,00-0038134,RB,19.3,49.0,5.17,4.0,47.2,62.0,0.0,0.0,baseline
v2_baseline,Baseline,44.49,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,TreVeyon Henderson,00-0040734,RB,12.3,0.0,3.11,0.0,26.4,5.0,0.0,0.0,baseline
v2_baseline,Baseline,38.209999999999994,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Blake Corum,00-0039738,RB,13.7,24.0,3.25,3.0,28.6,55.0,0.0,0.0,baseline
v2_baseline,Baseline,37.37,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Rashid Shaheed,00-0037545,WR,17.1,51.0,4.19,3.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,37.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Jaleel McLaughlin,00-0038794,RB,12.0,2.0,3.23,2.0,29.9,11.0,0.0,0.0,baseline
v2_baseline,Baseline,36.4,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Colby Parkinson,00-0036244,TE,29.2,62.0,7.43,5.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,25.889999999999997,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Kyren Williams,00-0037840,RB,19.6,22.0,5.23,3.0,51.4,39.0,0.0,0.0,baseline
v2_baseline,Baseline,25.450000000000003,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Konata Mumpfield,00-0040590,WR,21.5,0.0,4.1,2.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,24.779999999999998,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,AJ Barner,00-0039793,TE,30.7,13.0,7.36,3.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,24.61,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Pat Bryant,00-0040134,WR,20.3,2.0,4.1,1.0,0.0,1.0,0.0,0.0,baseline
v2_baseline,Baseline,23.91,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Hunter Henry,00-0033090,TE,29.3,12.0,7.37,3.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,23.48,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,RJ Harvey,00-0040730,RB,20.9,22.0,5.19,6.0,53.5,37.0,0.0,0.0,baseline
v2_baseline,Baseline,22.580000000000002,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Kayshon Boutte,00-0038608,WR,26.0,6.0,6.39,6.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,20.850000000000005,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Courtland Sutton,00-0034348,WR,33.7,17.0,8.16,5.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,18.839999999999996,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Stefon Diggs,00-0031588,WR,33.3,17.0,8.48,6.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,16.990000000000002,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Evan Engram,00-0033881,TE,29.0,19.0,7.49,3.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,12.05,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Cooper Kupp,00-0033908,WR,24.8,36.0,6.29,6.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,6.32,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Tyler Higbee,00-0033110,TE,14.3,12.0,3.84,1.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,6.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Elijah Moore,00-0036980,WR,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,1.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,DeMario Douglas,00-0038621,WR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Davis Allen,00-0039074,TE,0.0,,0.0,,0.0,,0.0,,baseline
v2_total_minus3,Total -3.0,206.6913950302416,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Sam Darnold,00-0034869,QB,0.0,0.0,0.0,0.0,20.39502327518313,-5.0,181.15013597721625,346.0,best_mae_mean
v2_total_minus3,Total -3.0,202.9139004618912,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Matthew Stafford,00-0026498,QB,0.0,0.0,0.0,0.0,11.906837619778695,0.0,194.54236304573905,374.0,best_mae_mean
v2_total_minus3,Total -3.0,149.8929274267253,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Puka Nacua,00-0039075,WR,30.631300005721,165.0,7.903905601804213,14.0,0.0,4.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,129.17759627533076,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Jaxon Smith-Njigba,00-0038543,WR,33.959637811979455,153.0,8.099856362817471,13.0,0.0,0.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,101.56294120103595,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Drake Maye,00-0039851,QB,0.0,0.0,0.0,0.0,21.56937684547541,11.0,174.18470101435034,86.0,best_mae_mean
v2_total_minus3,Total -3.0,70.62463396181946,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Jarrett Stidham,00-0035264,QB,0.0,0.0,0.0,0.0,12.779406542947324,8.0,190.3755710000829,133.0,best_mae_mean
v2_total_minus3,Total -3.0,69.1388889567049,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Davante Adams,00-0031381,WR,21.221057370734613,89.0,5.94730151900464,6.0,0.0,0.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,59.43416780736769,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Rhamondre Stevenson,00-0036875,RB,16.68031809383432,0.0,4.827104268847477,2.0,44.097392661860844,71.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,53.57055296872887,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Kenneth Walker III,00-0038134,RB,18.567167415614836,49.0,5.01512064619956,4.0,45.407787669275656,62.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,50.25426701890081,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Kyle Williams,00-0040131,WR,22.048696330930422,22.0,4.120934706470992,3.0,0.0,39.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,42.43916141417897,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,TreVeyon Henderson,00-0040734,RB,11.791259342193229,0.0,3.008475806836804,0.0,25.308068832024485,5.0,0.0,0.0,best_mae_mean
v2_total_minus3,Total -3.0,40.15877121205612,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Blake Corum,00-0039738,RB,13.155135112174849,24.0,3.1480016183656483,3.0,27.46254483271538,55.0,0.0,0.0,best_mae_mean
