bin_low,bin_high,count,pred_mean,obs_rate
0.0443,0.822,25,0.7571008180339992,0.44
0.822,0.846,11,0.8412925633289217,0.36363636363636365
0.846,0.864,14,0.8562197221468422,0.5714285714285714
0.864,0.873,7,0.869156556087086,0.42857142857142855
0.873,0.899,12,0.8881310112318164,0.5
0.899,0.935,11,0.921564945012033,0.6363636363636364
0.935,0.977,13,0.9611391404767174,0.5384615384615384
0.977,0.983,10,0.9822776095645651,0.4
0.983,1.0,11,0.984937512816845,0.6363636363636364
