scenario_id,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,Baseline,172,0.9056249999999999,9.035714285714286,0.13857142857142857,0.06598214285714285,1.340714285714286,6.279464285714286,0.12732142857142856,2.410357142857143,1.630982142857143,19.67589285714286,0.31758928571428574,0.11165100295039154,0.13372093023255813,3.811655844155844
v2_blend_10_20,Market blend m=0.10 t=0.20,172,0.8978863061348638,8.936093089623649,0.13831385484891492,0.06582768585208158,1.3453970375635262,6.3012471065701305,0.1275513702189703,2.4106568224185017,1.6325125134128455,19.661573019461628,0.3177264019415648,0.11150736853524118,0.13372093023255813,3.8031622916406067
v2_cold_minus15,Temp -15F,172,0.9023771304142182,8.906123170768701,0.13783483429354715,0.06592784593759753,1.3357832001684444,6.258673789298614,0.12681775189583747,2.398464209040267,1.6246480306337392,19.607515206302732,0.31674353229186325,0.11117974837071407,0.13372093023255813,3.7891735182768698
v2_elo_minus100,Home Elo -100 (diff),172,0.9050304065229078,8.96161460029007,0.13865999396598622,0.06552158089025618,1.3433339706589176,6.295695698256499,0.1274443092718919,2.4168116874648176,1.6346225964257837,19.700520717707157,0.3179687090484741,0.11161215935865991,0.13372093023255813,3.8097476609547964
v2_elo_plus100,Home Elo +100 (diff),172,0.8961701532982591,8.948099007275205,0.13844413112550577,0.06601428897884958,1.340389780355279,6.2759272809932725,0.12739023652860457,2.407009100286937,1.628840502167473,19.629893078525647,0.31736672984405334,0.1115310398113845,0.13372093023255813,3.797776753579917
v2_inj_away_plus1,Away starters out +1,172,0.9050474325327306,8.947623219396025,0.13750529415062754,0.06593901403089593,1.332811829906884,6.240777339039931,0.126820666020227,2.397389927044332,1.6236080115104339,19.6146188979794,0.3162475188842989,0.11110657899449888,0.13372093023255813,3.791671740954163
v2_inj_away_plus2,Away starters out +2,172,0.9199867655157907,9.080468240784342,0.13659269197295246,0.06623733208186952,1.3339353964973426,6.250664934023298,0.12673063233743637,2.3986515133180033,1.6218895360923575,19.64570638632677,0.3155888996125863,0.11112012816654222,0.13372093023255813,3.808768393505704
v2_inj_home_plus1,Home starters out +1,172,0.9125731615418486,8.96172519348893,0.136980965509734,0.06601905140210429,1.3318917965595645,6.24536016386797,0.1264983211127541,2.3949210831526493,1.6216228502490577,19.62662778210597,0.3159927605002242,0.11105592358808453,0.13372093023255813,3.7945648299537096
v2_inj_home_plus2,Home starters out +2,172,0.9236564485321612,9.036373552165347,0.135745282684581,0.06620834528240016,1.325468999394906,6.2162029024928875,0.1260729263592065,2.389962202525254,1.616053560358034,19.61065889556747,0.31448202403954245,0.11071033172993681,0.13372093023255813,3.7964441035819805
v2_neutral_site,Neutral site,172,0.9009054416684191,8.964584925784552,0.13921892232905228,0.06562015405973122,1.3429229177348774,6.293863497310346,0.1274314596887984,2.4152790054161057,1.634682822914172,19.69400992556618,0.3184468126919973,0.11175495896120845,0.13372093023255813,3.808815080469475
v2_precip_plus25,Precip +25%,172,0.89821272837334,8.985201048015142,0.138340969215801,0.06613875302103023,1.3440068114290595,6.294292335193637,0.1275444769418936,2.4073869694175127,1.6286376877065654,19.63421222407424,0.31735217233153445,0.11155234376716947,0.13372093023255813,3.8037569250654317
v2_precip_plus50,Precip +50%,172,0.898629651706098,8.868203991970793,0.13750758925522918,0.06576429769433927,1.337496280732848,6.2667737577584175,0.12702960035055624,2.401579093971609,1.6261099575058109,19.617457673236945,0.31672196811989417,0.11111014272550958,0.13372093023255813,3.787570351118413
v2_pressure_plus005,Home/away pressure +0.05,172,0.9230924536760737,8.983761714469894,0.13561717129905537,0.06609046838583622,1.3284875995687497,6.228735503745879,0.12625344607617645,2.386938416226145,1.6158108966802607,19.605348058897277,0.31458526452749214,0.11066119356360937,0.13372093023255813,3.7922473630502584
v2_rest_minus7,Home rest -7 days (diff),172,0.8959891296157053,8.911695264244404,0.13796521594276617,0.06593840311281314,1.3367212380534397,6.260115791254212,0.12702962995150183,2.4046062486629936,1.6283886905835794,19.639095393214124,0.3170489003726104,0.1113009762265814,0.13372093023255813,3.793144900455286
v2_rest_plus7,Home rest +7 days (diff),172,0.8977613350231312,8.962597386567717,0.13900660323380493,0.06576340569197862,1.342174887949931,6.283462392898081,0.12754091822313204,2.4130793290280326,1.633418140563093,19.6749110244998,0.31804252982460196,0.11170235032533794,0.13372093023255813,3.805250723045755
v2_sigma_high,High volatility,172,0.894822425471222,9.016917831933814,0.13896343658837587,0.0660816036803176,1.3372727206850592,6.2605072317667005,0.12724927437512804,2.412129853205407,1.6328076273039274,19.67425174227765,0.31807903181737057,0.11178233781678877,0.13372093023255813,3.807189343554997
v2_sigma_low,Low volatility,172,0.9002321042593742,8.959442026579552,0.13930380653207447,0.06577301815540193,1.340705345511037,6.281651373351088,0.1273014790000035,2.41044082489883,1.6316098131889174,19.660865880800014,0.3181011462435152,0.11170401902268498,0.13372093023255813,3.803220619865437
v2_spread_home_minus3,Spread home -3.0,172,0.9514665065207046,9.330794608529901,0.1423200205121494,0.06529778581004728,1.338070860773834,6.274033860858575,0.12719880175922624,2.423169414744475,1.6349269786513745,19.739388599262657,0.31949541226240974,0.11222859449170618,0.13372093023255813,3.849651168153214
v2_spread_home_plus3,Spread home +3.0,172,0.8807942984769301,8.589075084866382,0.13464081870559255,0.06724585208955858,1.3396510613460377,6.274018620921344,0.12689254556442117,2.385903284534353,1.6188659960733982,19.55759869227906,0.31385386506653823,0.11050119540993476,0.13372093023255813,3.7535036472657834
v2_total_minus3,Total -3.0,172,0.9829879476813329,9.124754062966712,0.13166544356232573,0.06686858630415123,1.2978897230124544,6.090110468404454,0.12402209959821218,2.337932898031194,1.5829834318671112,19.47123098300391,0.3086060022982023,0.10929348327859971,0.13372093023255813,3.774459240611824
v2_total_plus3,Total +3.0,172,0.8258778888193762,8.70799606469877,0.14642138041784905,0.06483461130966921,1.370183742303705,6.406982865593735,0.12986297108029934,2.477667301109338,1.675372003343144,19.829508952066682,0.32609635125048103,0.11360977548982025,0.13372093023255813,3.8146185574539144
v2_wind_plus10,Wind +10mph (open),172,0.9185766607066777,9.090612706672227,0.13660659077453302,0.066129069770895,1.3359867264689231,6.259464756712812,0.12690192606560394,2.4023191406513003,1.6251445103307929,19.67196433849903,0.3160872254215453,0.11120104778334426,0.13372093023255813,3.813617604734031
v2_wind_plus20,Wind +20mph (open),172,0.9277247957341598,9.042154142574814,0.13515974054302032,0.06634749109745254,1.3268784016370925,6.219208578585537,0.1261613669330049,2.3828107204492928,1.611950545189439,19.577557256786797,0.31389596512413986,0.11057082691249089,0.13372093023255813,3.793622636786795
