scenario_id,scenario_label,season,week,date,game_id,team,player,position,player_id,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,points_scale,vol_scale,yds_scale,td_scale
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Josh Allen,QB,00-0034857,1.0,28.96,196.1,1.89,0.65,12.04,42.1,0.51,0.0,0.0,0.0,0.0,0.3995044211877341,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Frank Gore Jr.,RB,00-0039471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,James Cook III,RB,,1.0,0.0,0.0,0.0,0.0,17.68,95.3,0.83,3.91,2.82,30.0,0.3,0.6769667435777471,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,0.0,0.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Ray Davis,RB,00-0039875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Ty Johnson,RB,00-0035537,1.0,0.0,0.0,0.0,0.0,9.82,44.5,0.31,2.44,1.57,14.2,0.18,0.3873736058155839,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,0.0,0.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Dalton Kincaid,TE,00-0038933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.36,27.5,0.37,0.3092656693626453,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Dawson Knox,TE,00-0035689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1.73,14.0,0.21,0.18941575402981292,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Jackson Hawes,TE,00-0040194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Brandin Cooks,WR,00-0031236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,3.17,31.2,0.37,0.3092656693626453,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,David White,WR,00-0039562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Keon Coleman,WR,00-0039901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,1.76,20.4,0.27,0.23662050566314685,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Khalil Shakir,WR,00-0037261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,5.14,40.6,0.5,0.3934693402873666,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Jacksonville Jaguars,Trevor Lawrence,QB,00-0036971,1.0,38.3,255.6,1.86,0.96,3.57,12.9,0.11,0.0,0.0,0.0,0.0,0.10416586470347178,72.0,45.28,23.59,343.7,116.6,2.527051128333848,0.6369246713206564,1.1319172241252298,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Jacksonville Jaguars,Bhayshul Tuten,RB,00-0040719,1.0,0.0,0.0,0.0,0.0,7.15,31.0,0.16,3.72,2.73,24.1,0.21,0.3092656693626453,72.0,45.28,23.59,343.7,116.6,2.527051128333848,0.6369246713206564,1.1319172241252298,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,19,0.0,2025_19_BUF_JAX,Jacksonville Jaguars,LeQuint Allen Jr.,RB,00-0040238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,45.28,23.59,343.7,116.6,2.527051128333848,0.6369246713206564,1.1319172241252298,1.0,1.0,1.0,1.0,1.0,1.0
