season,week,scenario_id,scenario_label,game_id,home_team,away_team,scenario_applies,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc
2025,19,v2_baseline,Baseline,2025_19_BUF_JAX,Jacksonville Jaguars,Buffalo Bills,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,19,v2_baseline,Baseline,2025_19_GB_CHI,Chicago Bears,Green Bay Packers,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,19,v2_baseline,Baseline,2025_19_HOU_PIT,Pittsburgh Steelers,Houston Texans,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,19,v2_baseline,Baseline,2025_19_LAC_NE,New England Patriots,Los Angeles Chargers,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,19,v2_baseline,Baseline,2025_19_LA_CAR,Carolina Panthers,Los Angeles Rams,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,19,v2_baseline,Baseline,2025_19_SF_PHI,Philadelphia Eagles,San Francisco 49ers,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,19,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_19_BUF_JAX,Jacksonville Jaguars,Buffalo Bills,1,0.0,0.2896344106895299,0.0,0.0,0.13458442829628936,-0.005111703801908618,0.1294727244943843,0.0010000000000000009,0.0004999999999999449,0.02350000000000002
2025,19,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_19_GB_CHI,Chicago Bears,Green Bay Packers,1,0.0,0.1137040323793741,0.0,0.0,0.22914751638237618,0.5879632295963795,0.817110745978745,-0.008000000000000007,-0.0040000000000000036,0.018000000000000016
2025,19,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_19_HOU_PIT,Pittsburgh Steelers,Houston Texans,1,0.0,-0.03709343474361049,0.0,0.0,-0.15152376452442695,-0.14342095890833306,-0.29494472343276357,0.0050000000000000044,-0.014000000000000012,0.007500000000000062
2025,19,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_19_LAC_NE,New England Patriots,Los Angeles Chargers,1,0.0,0.1388369435665382,0.0,0.0,0.13619768312662472,-0.09325159858311594,0.04294608454350879,0.012499999999999956,0.022499999999999964,-0.0020000000000000018
2025,19,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_19_LA_CAR,Carolina Panthers,Los Angeles Rams,1,-1.7763568394002505e-15,0.1388369435665382,0.0,0.0,0.5595324060325986,0.023928542723275825,0.5834609487558708,0.0015000000000000013,0.02400000000000002,0.01799999999999996
2025,19,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_19_SF_PHI,Philadelphia Eagles,San Francisco 49ers,1,0.0,0.1137040323793741,0.0,0.0,-0.30682364650654037,-0.12366273968424935,-0.43048638619078616,-0.0004999999999999449,-0.0024999999999999467,-0.006500000000000006
2025,19,v2_cold_minus15,Temp -15F,2025_19_BUF_JAX,Jacksonville Jaguars,Buffalo Bills,1,0.0,0.0,0.0,0.0,-0.14699721596508297,0.0432501842057853,-0.10374703175930478,-0.018500000000000016,-0.021500000000000075,0.0040000000000000036
2025,19,v2_cold_minus15,Temp -15F,2025_19_GB_CHI,Chicago Bears,Green Bay Packers,1,0.0,0.0,0.0,0.0,0.5166021558530076,0.22258705947653468,0.7391892153295387,0.01849999999999996,0.03149999999999997,0.008000000000000007
2025,19,v2_cold_minus15,Temp -15F,2025_19_HOU_PIT,Pittsburgh Steelers,Houston Texans,1,0.0,0.0,0.0,0.0,-0.458324785384562,0.00984492650911406,-0.4484798588754586,-0.021999999999999964,-0.02400000000000002,-0.012499999999999956
2025,19,v2_cold_minus15,Temp -15F,2025_19_LAC_NE,New England Patriots,Los Angeles Chargers,1,0.0,0.0,0.0,0.0,-0.17110703620170398,-0.4439617083405487,-0.6150687445422491,0.013499999999999956,0.018000000000000016,-0.01200000000000001
2025,19,v2_cold_minus15,Temp -15F,2025_19_LA_CAR,Carolina Panthers,Los Angeles Rams,1,0.0,0.0,0.0,0.0,0.3029583418283721,-0.18744471767088555,0.11551362415747946,-0.006000000000000005,0.03550000000000003,0.008499999999999952
2025,19,v2_cold_minus15,Temp -15F,2025_19_SF_PHI,Philadelphia Eagles,San Francisco 49ers,1,0.0,0.0,0.0,0.0,-0.37723923456098163,-0.30172812190143716,-0.6789673564624152,-0.0030000000000000027,-0.0034999999999999476,-0.010000000000000009
