scenario_id,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc,n_games_applies,n_games,scenario_label
v2_baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,14,Baseline
v2_blend_10_20,0.0,0.12986090385683927,0.0,0.0,0.05524425483212779,0.08499080793232672,0.14023506276445627,-0.0003928571428571462,-0.002571428571428574,0.000571428571428568,14,14,Market blend m=0.10 t=0.20
v2_cold_minus15,0.0,0.0,0.0,0.0,0.001681533970451581,0.012608916122123606,0.01429045009257633,-0.0011785714285714346,-0.0033571428571428563,-0.004321428571428579,14,14,Temp -15F
v2_elo_minus100,-0.08000000000000003,0.0,0.0,0.0,-0.07401613468523673,0.07806078525813895,0.004044650572904374,-0.005142857142857141,-0.010035714285714287,-0.0030714285714285743,14,14,Home Elo -100 (diff)
v2_elo_plus100,0.08000000000000007,0.0,0.0,0.0,0.06257988264609045,-0.0725522594836688,-0.009972376837577457,0.003392857142857145,0.0032142857142857134,-0.00282142857142857,14,14,Home Elo +100 (diff)
v2_inj_away_plus1,0.0,-0.40000000000000113,0.0,0.0,-0.2073271089273394,-0.27203594370357553,-0.4793630526309123,0.000428571428571424,-0.0006428571428571435,-0.017785714285714287,14,14,Away starters out +1
v2_inj_away_plus2,0.0,-0.8000000000000027,0.0,0.0,-0.4181795592545149,-0.2599781040623874,-0.6781576633169019,-0.010928571428571432,-0.01067857142857143,-0.02571428571428571,14,14,Away starters out +2
v2_inj_home_plus1,0.0,-0.40000000000000113,0.0,0.0,-0.29853024850363585,-0.24714375667975702,-0.5456740051833913,-0.006928571428571429,-0.009607142857142854,-0.018357142857142857,14,14,Home starters out +1
v2_inj_home_plus2,0.0,-0.8000000000000027,0.0,0.0,-0.31936796250348437,-0.3914938298328493,-0.7108617923363302,0.0017500000000000035,0.002821428571428574,-0.025857142857142853,14,14,Home starters out +2
v2_neutral_site,0.0,0.0,0.0,0.0,-0.1296165219167142,-0.024867130822856458,-0.1544836527395681,-0.001821428571428586,-0.006571428571428557,-0.004142857142857143,14,14,Neutral site
v2_precip_plus25,0.0,0.0,0.0,0.0,0.015220033405604358,0.1550185324467844,0.17023856585239017,-0.0027857142857142794,-0.008285714285714285,0.0039285714285714245,14,14,Precip +25%
v2_precip_plus50,0.0,0.0,0.0,0.0,0.0282503567979295,0.10837748457360671,0.1366278413715385,-0.0016428571428571453,-0.0065000000000000014,0.0036071428571428565,14,14,Precip +50%
v2_pressure_plus005,0.0,-0.7999999999999992,0.0,0.0,-0.4783815510020059,-0.5113895105656637,-0.9897710615676668,0.0011428571428571271,-0.0007499999999999967,-0.028857142857142856,14,14,Home/away pressure +0.05
v2_rest_minus7,-0.15000000000000005,0.0,0.0,0.0,-0.12655859105887565,0.05312467265295925,-0.0734339184059135,-0.00617857142857145,-0.010714285714285707,-0.005535714285714278,14,14,Home rest -7 days (diff)
v2_rest_plus7,0.15000000000000005,0.0,0.0,0.0,0.02062270682647327,0.025891240104613696,0.04651394693108811,-0.0012857142857142928,-0.0006428571428571474,-0.002678571428571435,14,14,Home rest +7 days (diff)
v2_sigma_high,0.0,0.0,0.0,0.0,-0.04175370916449036,-0.03916689892172798,-0.0809206080862163,-0.028678571428571442,0.005107142857142858,-0.005071428571428576,14,14,High volatility
v2_sigma_low,0.0,0.0,0.0,0.0,-0.06062500869333043,0.005345336726673874,-0.05527967196665478,-0.0007857142857142883,-0.006892857142857133,-0.027749999999999997,14,14,Low volatility
v2_spread_home_minus3,3.0,0.0,-3.0,0.0,1.4539100198886334,-1.463127833395972,-0.00921781350733651,0.09799999999999999,-0.006285714285714283,-0.0009642857142857271,14,14,Spread home -3.0
v2_spread_home_plus3,-3.0,0.0,3.0,0.0,-1.5630503483433773,1.5120898691970963,-0.05096047914627988,-0.10935714285714286,-0.0036785714285714277,-0.0023571428571428593,14,14,Spread home +3.0
v2_total_minus3,0.0,-2.6230063321925394,0.0,-3.0,-1.269961596963059,-1.2880732321107362,-2.5580348290737933,-0.0008928571428571416,0.00310714285714286,0.010249999999999993,14,14,Total -3.0
v2_total_plus3,0.0,2.6230063321925394,0.0,3.0,1.2104211186053833,1.2432188315778794,2.453639950183265,-0.0013571428571428565,-0.006642857142857137,-0.020464285714285716,14,14,Total +3.0
v2_wind_plus10,0.0,-0.5,0.0,0.0,-0.34691395381637136,-0.27730852303591114,-0.6242224768522807,-0.000392857142857164,-0.0051071428571428535,-0.019750000000000007,14,14,Wind +10mph (open)
v2_wind_plus20,0.0,-1.0,0.0,0.0,-0.5148479717607339,-0.5379035813593499,-1.052751553120082,0.0013571428571428565,-0.002071428571428569,-0.031,14,14,Wind +20mph (open)
