scenario_id,scenario_label,abs_error_sum,game_id,team,player,player_id,position,rec_yards,rec_yards_act,targets,targets_act,rush_yards,rush_yards_act,pass_yards,pass_yards_act,pick
v2_baseline,Baseline,232.67,2025_07_IND_LAC,Los Angeles Chargers,Justin Herbert,00-0036355,QB,0.0,0.0,0.0,0.0,20.1,7.0,229.8,420.0,baseline
v2_baseline,Baseline,158.58,2025_07_PHI_MIN,Philadelphia Eagles,DeVonta Smith,00-0036912,WR,32.5,183.0,7.23,11.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,151.89,2025_07_CAR_NYJ,New York Jets,Justin Fields,00-0036945,QB,0.0,0.0,0.0,0.0,27.2,15.0,163.6,46.0,baseline
v2_baseline,Baseline,151.48,2025_07_LV_KC,Las Vegas Raiders,Geno Smith,00-0030565,QB,0.0,0.0,0.0,0.0,17.8,0.0,183.6,67.0,baseline
v2_baseline,Baseline,146.98000000000002,2025_07_ATL_SF,San Francisco 49ers,Christian McCaffrey,00-0033280,RB,27.9,72.0,5.83,8.0,44.1,129.0,0.0,0.0,baseline
v2_baseline,Baseline,141.83,2025_07_PHI_MIN,Philadelphia Eagles,Jalen Hurts,00-0036389,QB,0.0,0.0,0.0,0.0,22.0,-5.0,227.9,326.0,baseline
v2_baseline,Baseline,141.82,2025_07_MIA_CLE,Miami Dolphins,Tua Tagovailoa,00-0036212,QB,0.0,0.0,0.0,0.0,6.8,0.0,223.8,100.0,baseline
v2_baseline,Baseline,138.15,2025_07_MIA_CLE,Cleveland Browns,Dillon Gabriel,00-0040704,QB,0.0,0.0,0.0,0.0,1.7,0.0,233.0,116.0,baseline
v2_baseline,Baseline,128.20999999999998,2025_07_TB_DET,Detroit Lions,Jahmyr Gibbs,00-0039139,RB,26.7,82.0,5.33,3.0,66.7,136.0,0.0,0.0,baseline
v2_baseline,Baseline,126.95,2025_07_PIT_CIN,Cincinnati Bengals,Ja'Marr Chase,00-0036900,WR,58.0,161.0,10.63,25.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,126.45,2025_07_IND_LAC,Los Angeles Chargers,Oronde Gadsden II,00-0040189,TE,42.1,164.0,7.62,10.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,105.0,2025_07_LV_KC,Kansas City Chiefs,Brashard Smith,00-0040078,RB,0.0,42.0,0.0,5.0,0.0,39.0,0.0,0.0,baseline
v2_baseline,Baseline,105.0,2025_07_NE_TEN,New England Patriots,Brandon Smith,00-0036775,WR,0.0,42.0,0.0,5.0,0.0,39.0,0.0,0.0,baseline
v2_baseline,Baseline,104.47999999999999,2025_07_NYG_DEN,Denver Broncos,Bo Nix,00-0039732,QB,0.0,0.0,0.0,0.0,20.0,27.0,204.3,279.0,baseline
v2_baseline,Baseline,103.86999999999999,2025_07_PHI_MIN,Minnesota Vikings,Jordan Addison,00-0038994,WR,32.7,128.0,8.11,12.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,102.92999999999999,2025_07_PIT_CIN,Pittsburgh Steelers,Pat Freiermuth,00-0036894,TE,13.2,111.0,3.64,6.0,0.0,0.0,0.0,0.0,baseline
v2_baseline,Baseline,101.94,2025_07_HOU_SEA,Houston Texans,Nick Chubb,00-0034791,RB,28.1,-5.0,4.86,3.0,69.0,16.0,0.0,0.0,baseline
v2_baseline,Baseline,100.66,2025_07_TB_DET,Tampa Bay Buccaneers,Baker Mayfield,00-0034855,QB,0.0,0.0,0.0,0.0,18.6,0.0,178.5,228.0,baseline
