scenario_id,scenario_label,season,week,date,game_id,team,player,position,player_id,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,points_scale,vol_scale,yds_scale,td_scale
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Michael Penix Jr.,QB,00-0039917,1.0,35.88,186.3,1.52,0.8,2.84,8.7,0.06,0.0,0.0,0.0,0.0,0.05823546641575128,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Bijan Robinson,RB,00-0038542,1.0,0.0,0.0,0.0,0.0,18.97,56.4,0.5,5.0,3.52,18.1,0.23,0.5180910099097975,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Nate Carter,RB,00-0040547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Tyler Allgeier,RB,00-0037263,1.0,0.0,0.0,0.0,0.0,10.54,31.4,0.18,3.11,2.3,11.6,0.14,0.27385096292630906,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Charlie Woerner,TE,00-0036429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.31,18.1,0.15,0.1392920235749422,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Feleipe Franks,TE,00-0036825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Kyle Pitts Sr.,TE,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,4.16,45.4,0.31,0.26655304377571076,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,0.0,0.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Teagan Quitoriano,TE,00-0037277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Casey Washington,WR,00-0039394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.26,29.6,0.19,0.1730408660566377,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Darnell Mooney,WR,00-0036309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,3.19,27.5,0.26,0.22894841419643375,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,David Sills,WR,00-0035359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,Drake London,WR,00-0037238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36,4.69,36.4,0.36,0.302323673928969,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,Atlanta Falcons,KhaDarel Hodge,WR,00-0034854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,37.77,32.35,211.9,118.2,1.7018260864499868,0.7114823417664757,0.9442887677733977,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,San Francisco 49ers,Brock Purdy,QB,00-0037834,1.0,39.32,282.1,2.14,0.99,5.09,18.5,0.16,0.0,0.0,0.0,0.0,0.14785621103378865,72.0,46.72,21.91,354.6,108.4,2.712240847227664,0.6462548343771664,1.1679774967860383,0.0,0.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,San Francisco 49ers,Brian Robinson Jr.,RB,,1.0,0.0,0.0,0.0,0.0,6.01,31.0,0.13,3.63,2.5,25.2,0.21,0.28822967723739024,72.0,46.72,21.91,354.6,108.4,2.712240847227664,0.6462548343771664,1.1679774967860383,0.0,0.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,7,0.0,2025_07_ATL_SF,San Francisco 49ers,Christian McCaffrey,RB,00-0033280,1.0,0.0,0.0,0.0,0.0,10.82,44.1,0.4,5.83,4.37,27.9,0.35,0.5276334472589853,72.0,46.72,21.91,354.6,108.4,2.712240847227664,0.6462548343771664,1.1679774967860383,1.0,1.0,1.0,1.0,1.0,1.0
