season,week,game_id,home_team,away_team,drive_no,quarter,poss_side,poss_team,drive_sec_mean,drive_sec_p25,drive_sec_p75,drive_pts_mean,p_drive_score,p_drive_fg,p_drive_td,p_drive_safety,p_drive_punt,p_drive_int,p_drive_fumble,p_drive_downs,p_drive_missed_fg,p_drive_end_half,drive_outcome_mode,home_score_mean,away_score_mean,home_score_drive_mean,away_score_drive_mean,p_home_lead,p_tie,p_away_lead,drives_home,drives_away,drives_total
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,11,2,away,Los Angeles Rams,158.86479953005446,68.3372097801237,207.89173503704157,2.2276666666666665,0.386,0.17066666666666666,0.20066666666666666,0.011666666666666667,0.38766666666666666,0.050666666666666665,0.019333333333333334,0.03266666666666666,0.043666666666666666,0.09466666666666666,TD,14.906,11.855,0.0,2.2276666666666665,0.5873333333333334,0.042666666666666665,0.37,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,12,3,home,Chicago Bears,168.19523995513984,76.33336844271005,218.12815920344838,3.122333333333333,0.503,0.20333333333333334,0.2833333333333333,0.013,0.316,0.043333333333333335,0.014666666666666666,0.022,0.04133333333333333,0.076,TD,18.028333333333332,11.855,3.122333333333333,0.0,0.7006666666666667,0.030333333333333334,0.269,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,13,3,away,Los Angeles Rams,157.8946724513388,67.2180815845048,203.29156515575582,1.8163333333333334,0.34,0.16366666666666665,0.16233333333333333,0.008666666666666666,0.4236666666666667,0.04766666666666667,0.023666666666666666,0.03233333333333333,0.048,0.09866666666666667,FG,18.028333333333332,13.671333333333333,0.0,1.8163333333333334,0.643,0.030666666666666665,0.3263333333333333,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,14,3,home,Chicago Bears,172.04616709094648,75.28410890575447,224.92702491839827,3.349,0.5123333333333333,0.18266666666666667,0.31033333333333335,0.011666666666666667,0.31966666666666665,0.037333333333333336,0.014666666666666666,0.022,0.041,0.07233333333333333,TD,21.377333333333333,13.671333333333333,3.349,0.0,0.735,0.02666666666666667,0.23833333333333334,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,15,3,away,Los Angeles Rams,163.68653304025014,69.78911889932056,211.55801727225935,1.8983333333333334,0.35,0.163,0.171,0.012666666666666666,0.423,0.050666666666666665,0.019666666666666666,0.03233333333333333,0.04033333333333333,0.1,TD,21.377333333333333,15.569666666666667,0.0,1.8983333333333334,0.6786666666666666,0.030666666666666665,0.2906666666666667,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,16,3,home,Chicago Bears,164.04621478921197,72.78341297758854,213.09004199423867,2.449333333333333,0.421,0.182,0.22733333333333333,0.007666666666666666,0.368,0.046,0.015666666666666666,0.025666666666666667,0.043666666666666666,0.09166666666666666,TD,23.826666666666668,15.569666666666667,2.449333333333333,0.0,0.7473333333333333,0.026,0.22666666666666666,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,17,3,away,Los Angeles Rams,161.01132488440996,68.84296671790172,211.87576190642983,1.9966666666666666,0.358,0.16066666666666668,0.18033333333333335,0.014,0.4096666666666667,0.05733333333333333,0.02266666666666667,0.027333333333333334,0.04566666666666667,0.09633333333333334,TD,23.826666666666668,17.566333333333333,0.0,1.9966666666666666,0.6943333333333334,0.031,0.27466666666666667,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,18,4,home,Chicago Bears,166.989344856309,72.12928646438166,219.71994261203693,2.416333333333333,0.41733333333333333,0.184,0.219,0.011333333333333334,0.38133333333333336,0.044,0.018333333333333333,0.028,0.03966666666666667,0.08566666666666667,TD,26.243,17.566333333333333,2.416333333333333,0.0,0.7613333333333333,0.024333333333333332,0.21433333333333332,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,19,4,away,Los Angeles Rams,163.69960421080793,71.35061463024935,220.19038923292766,2.294,0.394,0.164,0.214,0.009333333333333334,0.38466666666666666,0.05566666666666667,0.018,0.034,0.041,0.08866666666666667,TD,26.243,19.860333333333333,0.0,2.294,0.7023333333333334,0.025333333333333333,0.2723333333333333,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,20,4,home,Chicago Bears,162.6428826760733,72.50552931077627,216.97418937304016,2.3076666666666665,0.4003333333333333,0.18066666666666667,0.20833333333333334,0.008,0.38033333333333336,0.04933333333333333,0.015,0.033666666666666664,0.035666666666666666,0.097,TD,28.550666666666668,19.860333333333333,2.3076666666666665,0.0,0.7706666666666667,0.028,0.20133333333333334,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,21,4,away,Los Angeles Rams,161.1265137963705,70.33650351976273,210.9075154299053,2.353666666666667,0.39966666666666667,0.168,0.21266666666666667,0.013666666666666667,0.38866666666666666,0.04733333333333333,0.022333333333333334,0.024666666666666667,0.04066666666666666,0.09566666666666666,TD,28.550666666666668,22.214,0.0,2.353666666666667,0.7156666666666667,0.03266666666666666,0.25166666666666665,10,12,22
2025,20,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Los Angeles Rams,22,4,away,Los Angeles Rams,159.25739906644375,68.65520589481599,209.18089986727904,2.219,0.399,0.17433333333333334,0.20133333333333334,0.017,0.39166666666666666,0.05266666666666667,0.016,0.029666666666666668,0.042333333333333334,0.092,TD,28.550666666666668,24.433,0.0,2.219,0.6543333333333333,0.037333333333333336,0.30833333333333335,10,12,22
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,1,1,home,Denver Broncos,157.12075983023166,69.54696758965974,205.88544107332183,1.6823333333333332,0.316,0.14733333333333334,0.147,0.014,0.43133333333333335,0.058333333333333334,0.02266666666666667,0.037333333333333336,0.051666666666666666,0.10433333333333333,FG,1.6823333333333332,0.0,1.6823333333333332,0.0,0.316,0.684,0.0,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,2,1,away,Buffalo Bills,151.9301236502469,66.15751673236177,197.53337064624665,1.0093333333333334,0.20833333333333334,0.10566666666666667,0.08166666666666667,0.017666666666666667,0.508,0.06166666666666667,0.021333333333333333,0.03966666666666667,0.05633333333333333,0.12566666666666668,No score,1.6823333333333332,1.0093333333333334,0.0,1.0093333333333334,0.275,0.5656666666666667,0.15933333333333333,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,3,1,home,Denver Broncos,162.4590887219128,71.04135024868357,213.32741875641784,1.729,0.31633333333333336,0.14433333333333334,0.155,0.013333333333333334,0.4266666666666667,0.051666666666666666,0.023333333333333334,0.041,0.048,0.11,TD,3.4113333333333333,1.0093333333333334,1.729,0.0,0.4683333333333333,0.41133333333333333,0.12033333333333333,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,4,1,away,Buffalo Bills,149.4515272281855,64.70875080678465,198.60596779242772,0.9346666666666666,0.19733333333333333,0.09466666666666666,0.07733333333333334,0.022333333333333334,0.5043333333333333,0.06633333333333333,0.021333333333333333,0.04466666666666667,0.057,0.13433333333333333,No score,3.4113333333333333,1.944,0.0,0.9346666666666666,0.42233333333333334,0.3596666666666667,0.218,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,5,1,home,Denver Broncos,156.40166758427637,67.37119705171537,204.78599151335968,1.7103333333333333,0.32166666666666666,0.15166666666666667,0.15133333333333332,0.014333333333333333,0.4266666666666667,0.058666666666666666,0.016,0.03666666666666667,0.051666666666666666,0.10733333333333334,FG,5.121666666666667,1.944,1.7103333333333333,0.0,0.56,0.268,0.172,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,6,1,away,Buffalo Bills,151.99622910471058,68.29616186525597,201.2121905838514,1.0686666666666667,0.20366666666666666,0.09133333333333334,0.096,0.015,0.489,0.06733333333333333,0.021333333333333333,0.04133333333333333,0.059666666666666666,0.134,No score,5.121666666666667,3.0126666666666666,0.0,1.0686666666666667,0.503,0.25033333333333335,0.24666666666666667,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,7,2,home,Denver Broncos,162.1375943398334,71.59027493550244,216.16098467841715,2.232,0.38666666666666666,0.16566666666666666,0.19833333333333333,0.017333333333333333,0.3873333333333333,0.050666666666666665,0.023,0.037333333333333336,0.04533333333333334,0.09233333333333334,TD,7.353666666666666,3.0126666666666666,2.232,0.0,0.6416666666666667,0.176,0.18233333333333332,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,8,2,away,Buffalo Bills,156.9569385933232,66.67195292677158,203.86263788441545,1.37,0.2753333333333333,0.12833333333333333,0.115,0.026,0.4856666666666667,0.058,0.018333333333333333,0.03866666666666667,0.049,0.107,No score,7.353666666666666,4.382666666666666,0.0,1.37,0.5823333333333334,0.153,0.26466666666666666,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,9,2,home,Denver Broncos,163.25139608112593,69.90640791671068,220.1217349969369,1.9833333333333334,0.365,0.16366666666666665,0.17566666666666667,0.016666666666666666,0.4093333333333333,0.053,0.019666666666666666,0.03866666666666667,0.039,0.101,TD,9.337,4.382666666666666,1.9833333333333334,0.0,0.677,0.11966666666666667,0.20333333333333334,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,10,2,away,Buffalo Bills,155.0079919382421,67.21293820923384,207.7030758374099,1.3286666666666667,0.258,0.11566666666666667,0.11233333333333333,0.024333333333333332,0.465,0.05733333333333333,0.02266666666666667,0.042666666666666665,0.057,0.12733333333333333,No score,9.337,5.711333333333333,0.0,1.3286666666666667,0.6206666666666667,0.10666666666666667,0.27266666666666667,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,11,2,home,Denver Broncos,161.3545418312609,69.5389577360448,211.13910695568336,2.0816666666666666,0.371,0.16666666666666666,0.18366666666666667,0.015333333333333332,0.4063333333333333,0.048,0.017333333333333333,0.033666666666666664,0.04833333333333333,0.096,TD,11.418666666666667,5.711333333333333,2.0816666666666666,0.0,0.694,0.09066666666666667,0.21533333333333332,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,12,2,away,Buffalo Bills,156.21291218125072,67.69298548561108,202.3043458607177,1.3703333333333334,0.273,0.12633333333333333,0.11566666666666667,0.024333333333333332,0.4826666666666667,0.04833333333333333,0.021666666666666667,0.036333333333333336,0.053,0.116,No score,11.418666666666667,7.081666666666667,0.0,1.3703333333333334,0.647,0.087,0.266,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,13,3,home,Denver Broncos,158.52412702314749,69.13261553763704,207.5784569930957,1.6903333333333332,0.31233333333333335,0.149,0.14566666666666667,0.015333333333333332,0.42433333333333334,0.059333333333333335,0.017333333333333333,0.03966666666666667,0.056666666666666664,0.108,FG,13.109,7.081666666666667,1.6903333333333332,0.0,0.6996666666666667,0.078,0.22233333333333333,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,14,3,away,Buffalo Bills,153.64082321083058,63.83831092108859,202.14369316348802,1.161,0.23233333333333334,0.109,0.09666666666666666,0.021333333333333333,0.485,0.07566666666666666,0.026,0.03866666666666667,0.049666666666666665,0.11933333333333333,No score,13.109,8.242666666666667,0.0,1.161,0.657,0.08033333333333334,0.26266666666666666,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,15,3,home,Denver Broncos,159.1003163936535,67.89117693294095,209.2297955665167,1.7143333333333333,0.316,0.144,0.15166666666666667,0.017333333333333333,0.44766666666666666,0.048666666666666664,0.015666666666666666,0.035,0.052333333333333336,0.105,TD,14.823333333333334,8.242666666666667,1.7143333333333333,0.0,0.714,0.07,0.216,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,16,3,away,Buffalo Bills,155.57598709951472,68.01686121453808,203.59625600940217,1.196,0.241,0.11633333333333333,0.099,0.019666666666666666,0.48933333333333334,0.065,0.021333333333333333,0.034666666666666665,0.05433333333333333,0.12,No score,14.823333333333334,9.438666666666666,0.0,1.196,0.6726666666666666,0.07133333333333333,0.256,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,17,3,home,Denver Broncos,159.51871504009367,69.03444331076062,209.42796292064713,1.7563333333333333,0.31933333333333336,0.141,0.15966666666666668,0.014666666666666666,0.43333333333333335,0.05433333333333333,0.019,0.035333333333333335,0.05433333333333333,0.103,TD,16.579666666666668,9.438666666666666,1.7563333333333333,0.0,0.7313333333333333,0.057666666666666665,0.211,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,18,3,away,Buffalo Bills,154.32724323883917,63.08205300464444,202.0280646230991,1.2143333333333333,0.239,0.10733333333333334,0.10533333333333333,0.02266666666666667,0.49033333333333334,0.058666666666666666,0.028333333333333332,0.038,0.05633333333333333,0.11566666666666667,No score,16.579666666666668,10.653,0.0,1.2143333333333333,0.696,0.059666666666666666,0.24433333333333335,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,19,4,home,Denver Broncos,160.44585384712713,70.72113540324037,209.53096137619988,1.772,0.32866666666666666,0.15166666666666667,0.15766666666666668,0.01633333333333333,0.423,0.058,0.021333333333333333,0.036,0.049,0.10333333333333333,TD,18.351666666666667,10.653,1.772,0.0,0.7576666666666667,0.051,0.19133333333333333,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,20,4,away,Buffalo Bills,152.9901348711263,65.45030513677757,203.7841037307642,1.3893333333333333,0.2753333333333333,0.123,0.12066666666666667,0.027333333333333334,0.45966666666666667,0.06233333333333333,0.024,0.03866666666666667,0.056,0.11566666666666667,No score,18.351666666666667,12.042333333333334,0.0,1.3893333333333333,0.7176666666666667,0.053,0.22933333333333333,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,21,4,home,Denver Broncos,155.8291519935657,69.09430207680171,205.31208142012045,1.6363333333333334,0.30933333333333335,0.152,0.139,0.011666666666666667,0.44133333333333336,0.06466666666666666,0.017333333333333333,0.030666666666666665,0.051666666666666666,0.10333333333333333,FG,19.988,12.042333333333334,1.6363333333333334,0.0,0.767,0.04766666666666667,0.18533333333333332,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,22,4,away,Buffalo Bills,154.79622133864558,67.81767182408824,198.8176085281658,1.4133333333333333,0.283,0.13033333333333333,0.116,0.03133333333333333,0.4716666666666667,0.056666666666666664,0.022333333333333334,0.039,0.058,0.106,FG,19.988,13.455666666666668,0.0,1.4133333333333333,0.7283333333333334,0.049666666666666665,0.222,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,23,4,home,Denver Broncos,161.29726266420812,70.06752796251152,210.88959777315003,1.7433333333333334,0.32266666666666666,0.157,0.15166666666666667,0.010666666666666666,0.43433333333333335,0.06066666666666667,0.02,0.032,0.043333333333333335,0.101,FG,21.731333333333332,13.455666666666668,1.7433333333333334,0.0,0.781,0.04566666666666667,0.17333333333333334,12,12,24
2025,20,2025_20_DENVER BRONCOS_BUFFALO BILLS,Denver Broncos,Buffalo Bills,24,4,away,Buffalo Bills,158.5036657924649,66.98526182322621,202.90323941235596,1.4456666666666667,0.2806666666666667,0.125,0.123,0.025,0.47333333333333333,0.056,0.023333333333333334,0.04033333333333333,0.04633333333333333,0.11266666666666666,FG,21.731333333333332,14.901333333333334,0.0,1.4456666666666667,0.7513333333333333,0.04933333333333333,0.19933333333333333,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,1,1,home,New England Patriots,158.76405408571094,66.78949703357183,209.17247235877664,1.867,0.33366666666666667,0.15333333333333332,0.16766666666666666,0.008333333333333333,0.42033333333333334,0.054,0.02266666666666667,0.036333333333333336,0.044333333333333336,0.10133333333333333,TD,1.867,0.0,1.867,0.0,0.33366666666666667,0.6663333333333333,0.0,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,2,1,away,Houston Texans,156.55854933025074,69.77241770785608,204.50973279786095,1.2643333333333333,0.24433333333333335,0.11033333333333334,0.112,0.018666666666666668,0.49366666666666664,0.06133333333333333,0.023,0.037333333333333336,0.05266666666666667,0.10966666666666666,No score,1.867,1.2643333333333333,0.0,1.2643333333333333,0.2813333333333333,0.5293333333333333,0.18933333333333333,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,3,1,home,New England Patriots,158.1494944664669,70.1277438257653,208.16097226051033,1.756,0.321,0.145,0.15833333333333333,0.015333333333333332,0.42633333333333334,0.051333333333333335,0.023333333333333334,0.043333333333333335,0.04833333333333333,0.104,TD,3.623,1.2643333333333333,1.756,0.0,0.47333333333333333,0.38066666666666665,0.146,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,4,1,away,Houston Texans,151.50761680010277,64.86914966870644,198.2966473497426,1.1676666666666666,0.23866666666666667,0.125,0.09333333333333334,0.015666666666666666,0.4776666666666667,0.06433333333333334,0.028333333333333332,0.04566666666666667,0.050333333333333334,0.11533333333333333,No score,3.623,2.432,0.0,1.1676666666666666,0.4136666666666667,0.324,0.2623333333333333,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,5,1,home,New England Patriots,159.7770932104727,67.36703767475572,209.57985507880568,1.788,0.327,0.154,0.15566666666666668,0.011666666666666667,0.412,0.06066666666666667,0.022,0.037333333333333336,0.048666666666666664,0.10966666666666666,TD,5.411,2.432,1.788,0.0,0.5566666666666666,0.237,0.20633333333333334,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,6,1,away,Houston Texans,157.27635466252545,69.10227093717843,205.62859724799375,1.2493333333333334,0.24766666666666667,0.12,0.11,0.015333333333333332,0.48833333333333334,0.058333333333333334,0.025333333333333333,0.03266666666666666,0.05533333333333333,0.11,No score,5.411,3.6813333333333333,0.0,1.2493333333333334,0.499,0.204,0.297,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,7,2,home,New England Patriots,164.84614700851674,72.62616912796824,212.23412912929558,2.241,0.3953333333333333,0.17333333333333334,0.19833333333333333,0.017666666666666667,0.38033333333333336,0.057666666666666665,0.019,0.035666666666666666,0.043333333333333335,0.09233333333333334,TD,7.652,3.6813333333333333,2.241,0.0,0.627,0.15166666666666667,0.22133333333333333,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,8,2,away,Houston Texans,156.66509878986963,70.75136034091219,206.37919694457776,1.6506666666666667,0.30966666666666665,0.141,0.142,0.019,0.442,0.05333333333333334,0.024666666666666667,0.03966666666666667,0.04533333333333334,0.112,TD,7.652,5.332,0.0,1.6506666666666667,0.5503333333333333,0.13133333333333333,0.31833333333333336,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,9,2,home,New England Patriots,165.76421102529758,70.58724825483392,220.90846314858274,2.3593333333333333,0.402,0.169,0.21233333333333335,0.013,0.39466666666666667,0.048666666666666664,0.017,0.028666666666666667,0.043666666666666666,0.086,TD,10.011333333333333,5.332,2.3593333333333333,0.0,0.6603333333333333,0.10133333333333333,0.23833333333333334,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,10,2,away,Houston Texans,153.26311516607026,65.98431098770267,198.54495550242206,1.7083333333333333,0.324,0.14366666666666666,0.15066666666666667,0.024,0.44666666666666666,0.05533333333333333,0.02266666666666667,0.030333333333333334,0.043333333333333335,0.10733333333333334,TD,10.011333333333333,7.040333333333334,0.0,1.7083333333333333,0.5936666666666667,0.08966666666666667,0.31666666666666665,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,11,2,home,New England Patriots,165.80208492800125,71.14206378802768,217.23929039654845,2.2916666666666665,0.3983333333333333,0.16833333333333333,0.20933333333333334,0.015333333333333332,0.38433333333333336,0.05,0.02,0.031,0.04533333333333334,0.09166666666666666,TD,12.303,7.040333333333334,2.2916666666666665,0.0,0.6733333333333333,0.07933333333333334,0.24733333333333332,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,12,2,away,Houston Texans,158.00003073858062,66.99321215042028,211.96047616443272,1.6143333333333334,0.304,0.14,0.14,0.021,0.44433333333333336,0.058666666666666666,0.02033333333333333,0.034333333333333334,0.04833333333333333,0.114,TD,12.303,8.654666666666667,0.0,1.6143333333333334,0.613,0.07566666666666666,0.31133333333333335,12,12,24
2025,20,2025_20_NEW ENGLAND PATRIOTS_HOUSTON TEXANS,New England Patriots,Houston Texans,13,3,home,New England Patriots,159.3936319696229,68.44675001438469,212.0998634302122,1.8333333333333333,0.33566666666666667,0.15933333333333333,0.16333333333333333,0.009666666666666667,0.4246666666666667,0.052333333333333336,0.019333333333333334,0.035666666666666666,0.051,0.09433333333333334,TD,14.136333333333333,8.654666666666667,1.8333333333333333,0.0,0.688,0.062,0.25,12,12,24
