LEAGUE_RZ_PASS_RATE,PROPS_RZ_SHARE_W,PROPS_RZ_TD_W,PROPS_PRESSURE_YPT_W,score,QB_pass_yards_MAE,QB_pass_tds_MAE,QB_interceptions_MAE,QB_rush_yards_MAE,QB_rush_tds_MAE,QB_rec_yards_MAE,QB_rec_tds_MAE,QB_receptions_MAE,RB_pass_yards_MAE,RB_pass_tds_MAE,RB_interceptions_MAE,RB_rush_yards_MAE,RB_rush_tds_MAE,RB_rec_yards_MAE,RB_rec_tds_MAE,RB_receptions_MAE,WR_pass_yards_MAE,WR_pass_tds_MAE,WR_interceptions_MAE,WR_rush_yards_MAE,WR_rush_tds_MAE,WR_rec_yards_MAE,WR_rec_tds_MAE,WR_receptions_MAE,TE_pass_yards_MAE,TE_pass_tds_MAE,TE_interceptions_MAE,TE_rush_yards_MAE,TE_rush_tds_MAE,TE_rec_yards_MAE,TE_rec_tds_MAE,TE_receptions_MAE
0.5,0.1,0.2,0.08,7.835218523098359,62.083559552255785,0.9748987616985265,0.7142913544689082,14.295220844636981,0.24079728450457086,0.21248160724391627,0.005526315789473685,0.023295941466569648,0.47906079427818554,0.003693769998117824,0.003246753246753247,22.76928679650275,0.3824618188245373,13.010691621813828,0.2232446700993014,1.348664770807474,0.22722634508348794,0.002574211502782931,0.0011806375442739079,1.5347720333930182,0.010659126720173231,23.661068466188595,0.3535944145979491,1.6190368968567916,0.0,0.0,0.0,0.1900741986437036,0.00549107387078539,16.843058324465897,0.3410720205848013,1.5782003229504415
0.55,0.1,0.3,0.08,7.835218523098359,62.083559552255785,0.9748987616985265,0.7142913544689082,14.295220844636981,0.24079728450457086,0.21248160724391627,0.005526315789473685,0.023295941466569648,0.47906079427818554,0.003693769998117824,0.003246753246753247,22.76928679650275,0.3824618188245373,13.010691621813828,0.2232446700993014,1.348664770807474,0.22722634508348794,0.002574211502782931,0.0011806375442739079,1.5347720333930182,0.010659126720173231,23.661068466188595,0.3535944145979491,1.6190368968567916,0.0,0.0,0.0,0.1900741986437036,0.00549107387078539,16.843058324465897,0.3410720205848013,1.5782003229504415
0.55,0.1,0.2,0.16,7.835218523098359,62.083559552255785,0.9748987616985265,0.7142913544689082,14.295220844636981,0.24079728450457086,0.21248160724391627,0.005526315789473685,0.023295941466569648,0.47906079427818554,0.003693769998117824,0.003246753246753247,22.76928679650275,0.3824618188245373,13.010691621813828,0.2232446700993014,1.348664770807474,0.22722634508348794,0.002574211502782931,0.0011806375442739079,1.5347720333930182,0.010659126720173231,23.661068466188595,0.3535944145979491,1.6190368968567916,0.0,0.0,0.0,0.1900741986437036,0.00549107387078539,16.843058324465897,0.3410720205848013,1.5782003229504415
0.55,0.1,0.2,0.12,7.835218523098359,62.083559552255785,0.9748987616985265,0.7142913544689082,14.295220844636981,0.24079728450457086,0.21248160724391627,0.005526315789473685,0.023295941466569648,0.47906079427818554,0.003693769998117824,0.003246753246753247,22.76928679650275,0.3824618188245373,13.010691621813828,0.2232446700993014,1.348664770807474,0.22722634508348794,0.002574211502782931,0.0011806375442739079,1.5347720333930182,0.010659126720173231,23.661068466188595,0.3535944145979491,1.6190368968567916,0.0,0.0,0.0,0.1900741986437036,0.00549107387078539,16.843058324465897,0.3410720205848013,1.5782003229504415
0.55,0.1,0.2,0.08,7.835218523098359,62.083559552255785,0.9748987616985265,0.7142913544689082,14.295220844636981,0.24079728450457086,0.21248160724391627,0.005526315789473685,0.023295941466569648,0.47906079427818554,0.003693769998117824,0.003246753246753247,22.76928679650275,0.3824618188245373,13.010691621813828,0.2232446700993014,1.348664770807474,0.22722634508348794,0.002574211502782931,0.0011806375442739079,1.5347720333930182,0.010659126720173231,23.661068466188595,0.3535944145979491,1.6190368968567916,0.0,0.0,0.0,0.1900741986437036,0.00549107387078539,16.843058324465897,0.3410720205848013,1.5782003229504415
0.52,0.3,0.4,0.16,7.835218523098359,62.083559552255785,0.9748987616985265,0.7142913544689082,14.295220844636981,0.24079728450457086,0.21248160724391627,0.005526315789473685,0.023295941466569648,0.47906079427818554,0.003693769998117824,0.003246753246753247,22.76928679650275,0.3824618188245373,13.010691621813828,0.2232446700993014,1.348664770807474,0.22722634508348794,0.002574211502782931,0.0011806375442739079,1.5347720333930182,0.010659126720173231,23.661068466188595,0.3535944145979491,1.6190368968567916,0.0,0.0,0.0,0.1900741986437036,0.00549107387078539,16.843058324465897,0.3410720205848013,1.5782003229504415
0.52,0.3,0.4,0.12,7.835218523098359,62.083559552255785,0.9748987616985265,0.7142913544689082,14.295220844636981,0.24079728450457086,0.21248160724391627,0.005526315789473685,0.023295941466569648,0.47906079427818554,0.003693769998117824,0.003246753246753247,22.76928679650275,0.3824618188245373,13.010691621813828,0.2232446700993014,1.348664770807474,0.22722634508348794,0.002574211502782931,0.0011806375442739079,1.5347720333930182,0.010659126720173231,23.661068466188595,0.3535944145979491,1.6190368968567916,0.0,0.0,0.0,0.1900741986437036,0.00549107387078539,16.843058324465897,0.3410720205848013,1.5782003229504415
0.52,0.3,0.4,0.08,7.835218523098359,62.083559552255785,0.9748987616985265,0.7142913544689082,14.295220844636981,0.24079728450457086,0.21248160724391627,0.005526315789473685,0.023295941466569648,0.47906079427818554,0.003693769998117824,0.003246753246753247,22.76928679650275,0.3824618188245373,13.010691621813828,0.2232446700993014,1.348664770807474,0.22722634508348794,0.002574211502782931,0.0011806375442739079,1.5347720333930182,0.010659126720173231,23.661068466188595,0.3535944145979491,1.6190368968567916,0.0,0.0,0.0,0.1900741986437036,0.00549107387078539,16.843058324465897,0.3410720205848013,1.5782003229504415
0.55,0.1,0.3,0.12,7.835218523098359,62.083559552255785,0.9748987616985265,0.7142913544689082,14.295220844636981,0.24079728450457086,0.21248160724391627,0.005526315789473685,0.023295941466569648,0.47906079427818554,0.003693769998117824,0.003246753246753247,22.76928679650275,0.3824618188245373,13.010691621813828,0.2232446700993014,1.348664770807474,0.22722634508348794,0.002574211502782931,0.0011806375442739079,1.5347720333930182,0.010659126720173231,23.661068466188595,0.3535944145979491,1.6190368968567916,0.0,0.0,0.0,0.1900741986437036,0.00549107387078539,16.843058324465897,0.3410720205848013,1.5782003229504415
0.52,0.3,0.3,0.16,7.835218523098359,62.083559552255785,0.9748987616985265,0.7142913544689082,14.295220844636981,0.24079728450457086,0.21248160724391627,0.005526315789473685,0.023295941466569648,0.47906079427818554,0.003693769998117824,0.003246753246753247,22.76928679650275,0.3824618188245373,13.010691621813828,0.2232446700993014,1.348664770807474,0.22722634508348794,0.002574211502782931,0.0011806375442739079,1.5347720333930182,0.010659126720173231,23.661068466188595,0.3535944145979491,1.6190368968567916,0.0,0.0,0.0,0.1900741986437036,0.00549107387078539,16.843058324465897,0.3410720205848013,1.5782003229504415
