scenario_id,scenario_label,season,week,date,game_id,team,player,position,player_id,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,points_scale,vol_scale,yds_scale,td_scale
v2_baseline,Baseline,2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Kyler Murray,QB,00-0035228,1.0,38.98,222.7,1.47,0.96,5.68,15.0,0.11,0.0,0.0,0.0,0.0,0.10416586470347178,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,0.0,0.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Bam Knight,RB,00-0037157,1.0,0.0,0.0,0.0,0.0,11.58,38.9,0.25,5.31,3.76,24.0,0.2,0.36237184837822667,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Emari Demercado,RB,00-0038705,1.0,0.0,0.0,0.0,0.0,6.43,22.2,0.08,3.3,2.23,14.0,0.12,0.18126924692201818,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Michael Carter,RB,00-0036924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Elijah Higgins,TE,00-0039041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.73,17.2,0.14,0.13064176460119414,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Josiah Deguara,TE,00-0036332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Oscar Cardenas,TE,00-0040381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,0.0,0.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Trey McBride,TE,00-0037744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,5.21,30.3,0.26,0.22894841419643375,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Greg Dortch,WR,00-0035500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Marvin Harrison Jr.,WR,00-0039849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,5.48,52.2,0.38,0.31613859078764417,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,1.0,1.0,1.0,1.0
