scenario_id,scenario_label,season,week,game_id,team,pass_attempts,rush_attempts,targets,receptions,pass_yards,rush_yards,rec_yards,pass_tds,rush_tds,rec_tds
v2_baseline,Baseline,2025,9,2025_09_ARI_DAL,Arizona Cardinals,38.98,23.689999999999998,45.16,27.38,222.7,76.1,207.2,1.47,0.44,1.59
v2_baseline,Baseline,2025,9,2025_09_ARI_DAL,Dallas Cowboys,38.8,27.25,42.620000000000005,26.7,232.7,106.4,197.1,2.13,0.71,2.25
v2_baseline,Baseline,2025,9,2025_09_ATL_NE,Atlanta Falcons,32.86,17.96,34.349999999999994,21.08,242.1,76.4,247.7,2.09,0.67,2.11
v2_baseline,Baseline,2025,9,2025_09_ATL_NE,New England Patriots,32.64,31.009999999999998,37.82,24.35,183.2,99.5,153.89999999999998,2.06,1.1400000000000001,2.51
v2_baseline,Baseline,2025,9,2025_09_BAL_MIA,Baltimore Ravens,28.26,39.599999999999994,29.470000000000002,18.490000000000002,210.5,160.1,167.3,1.69,1.23,1.63
v2_baseline,Baseline,2025,9,2025_09_BAL_MIA,Miami Dolphins,30.72,39.6,30.63,19.0,222.8,177.0,196.4,1.63,1.12,1.63
v2_baseline,Baseline,2025,9,2025_09_CAR_GB,Carolina Panthers,33.96,31.87,37.5,22.87,191.2,101.3,160.7,1.05,0.46,1.07
v2_baseline,Baseline,2025,9,2025_09_CAR_GB,Green Bay Packers,35.94,28.57,40.75,25.689999999999998,212.2,92.9,187.2,2.59,1.1600000000000001,3.11
v2_baseline,Baseline,2025,9,2025_09_CHI_CIN,Chicago Bears,39.41,23.25,43.46,25.66,221.7,74.5,192.9,1.73,0.5700000000000001,2.04
v2_baseline,Baseline,2025,9,2025_09_CHI_CIN,Cincinnati Bengals,39.32,26.85,42.32,27.27,263.2,105.5,217.5,2.46,0.91,2.71
v2_baseline,Baseline,2025,9,2025_09_DEN_HOU,Denver Broncos,34.52,31.880000000000003,38.0,23.82,240.9,134.1,215.4,2.02,1.06,2.22
v2_baseline,Baseline,2025,9,2025_09_DEN_HOU,Houston Texans,34.6,30.990000000000002,37.84,22.47,248.8,133.1,210.8,1.83,0.9100000000000001,2.0300000000000002
v2_baseline,Baseline,2025,9,2025_09_IND_PIT,Indianapolis Colts,39.08,24.46,44.84,26.439999999999998,272.2,103.7,319.2,1.86,0.69,2.37
v2_baseline,Baseline,2025,9,2025_09_IND_PIT,Pittsburgh Steelers,40.46,21.59,47.33,29.18,282.6,95.1,277.6,1.91,0.43,2.05
v2_baseline,Baseline,2025,9,2025_09_JAX_LV,Jacksonville Jaguars,33.58,16.5,36.07,21.85,194.7,62.3,167.9,1.82,0.34,2.15
v2_baseline,Baseline,2025,9,2025_09_JAX_LV,Las Vegas Raiders,32.78,18.86,34.01,21.0,192.7,60.5,150.0,1.65,0.62,1.82
v2_baseline,Baseline,2025,9,2025_09_KC_BUF,Buffalo Bills,29.56,39.61,30.25,18.38,213.2,188.2,196.5,1.78,1.46,1.91
v2_baseline,Baseline,2025,9,2025_09_KC_BUF,Kansas City Chiefs,38.0,27.53,41.47,26.54,267.6,120.9,234.9,1.86,0.78,2.02
v2_baseline,Baseline,2025,9,2025_09_LAC_TEN,Los Angeles Chargers,31.42,26.67,30.400000000000002,19.08,183.9,85.4,140.3,1.34,0.6300000000000001,1.22
