scenario_id,scenario_label,season,week,game_id,team,pass_attempts,rush_attempts,targets,receptions,pass_yards,rush_yards,rec_yards,pass_tds,rush_tds,rec_tds
v2_baseline,Baseline,2025,11,2025_11_BAL_CLE,Baltimore Ravens,32.54,33.39,35.230000000000004,21.59,208.9,120.6,178.10000000000002,1.66,0.86,1.74
v2_baseline,Baseline,2025,11,2025_11_BAL_CLE,Cleveland Browns,41.52,26.62,42.82,23.84,276.9,118.39999999999999,255.7,1.55,0.53,1.57
v2_baseline,Baseline,2025,11,2025_11_CAR_ATL,Atlanta Falcons,36.07,32.52,37.04,22.22,209.7,109.4,212.39999999999998,2.11,1.27,2.64
v2_baseline,Baseline,2025,11,2025_11_CAR_ATL,Carolina Panthers,33.7,29.36,35.45,21.31,176.2,92.8,157.6,1.72,1.04,2.3000000000000003
v2_baseline,Baseline,2025,11,2025_11_CHI_MIN,Chicago Bears,41.79,22.91,45.44,26.89,265.1,96.6,265.0,1.93,0.65,2.5300000000000002
v2_baseline,Baseline,2025,11,2025_11_CHI_MIN,Minnesota Vikings,42.76,20.439999999999998,44.09,26.830000000000002,215.9,76.4,201.5,2.28,0.35,2.35
v2_baseline,Baseline,2025,11,2025_11_CIN_PIT,Cincinnati Bengals,41.15,19.93,43.34,26.12,273.1,86.0,262.9,2.53,0.42999999999999994,2.95
v2_baseline,Baseline,2025,11,2025_11_CIN_PIT,Pittsburgh Steelers,39.63,22.65,43.62,26.27,206.4,73.2,203.0,1.99,0.79,2.37
v2_baseline,Baseline,2025,11,2025_11_DAL_LV,Dallas Cowboys,42.66,21.229999999999997,46.88,28.53,282.9,94.4,267.2,1.84,0.44999999999999996,2.01
v2_baseline,Baseline,2025,11,2025_11_DAL_LV,Las Vegas Raiders,38.38,27.6,41.3,25.009999999999998,207.3,88.2,189.0,1.87,0.81,2.3200000000000003
v2_baseline,Baseline,2025,11,2025_11_DET_PHI,Detroit Lions,34.5,34.43,35.16,22.75,235.2,149.3,205.5,1.94,1.19,2.2600000000000002
