scenario_id,scenario_label,season,week,game_id,team,pass_attempts,rush_attempts,targets,receptions,pass_yards,rush_yards,rec_yards,pass_tds,rush_tds,rec_tds
v2_baseline,Baseline,2025,3,2025_03_ARI_SF,Arizona Cardinals,35.43,23.55,36.75,21.98,243.2,101.7,229.10000000000002,1.62,0.67,1.77
v2_baseline,Baseline,2025,3,2025_03_ARI_SF,San Francisco 49ers,39.28,24.72,44.84,28.34,274.2,100.3,252.4,2.2,0.66,2.24
v2_baseline,Baseline,2025,3,2025_03_ATL_CAR,Atlanta Falcons,30.18,39.589999999999996,30.21,18.240000000000002,177.9,134.2,173.70000000000002,2.0,1.8699999999999999,1.92
v2_baseline,Baseline,2025,3,2025_03_ATL_CAR,Carolina Panthers,41.28,21.6,46.93,28.28,281.7,91.19999999999999,287.6,3.0,0.52,3.64
v2_baseline,Baseline,2025,3,2025_03_CIN_MIN,Cincinnati Bengals,39.93,21.6,46.78,29.78,283.6,91.30000000000001,257.4,2.17,0.52,2.43
v2_baseline,Baseline,2025,3,2025_03_CIN_MIN,Minnesota Vikings,41.19,26.04,42.11,25.990000000000002,218.9,83.2,181.8,2.63,0.68,2.4299999999999997
v2_baseline,Baseline,2025,3,2025_03_DAL_CHI,Chicago Bears,40.64,25.42,43.6,25.75,223.2,79.39999999999999,189.5,1.64,0.56,1.73
v2_baseline,Baseline,2025,3,2025_03_DAL_CHI,Dallas Cowboys,43.44,21.84,46.870000000000005,28.31,246.7,66.5,198.6,1.94,0.5700000000000001,1.9
v2_baseline,Baseline,2025,3,2025_03_DEN_LAC,Denver Broncos,38.37,28.07,41.93,25.85,262.3,115.2,238.5,2.85,1.2999999999999998,3.15
v2_baseline,Baseline,2025,3,2025_03_DEN_LAC,Los Angeles Chargers,35.0,27.490000000000002,35.900000000000006,23.12,199.0,87.80000000000001,157.4,2.23,1.19,2.58
v2_baseline,Baseline,2025,3,2025_03_DET_BAL,Baltimore Ravens,39.12,23.1,45.38,28.240000000000002,283.7,91.3,265.3,1.95,0.51,1.82
v2_baseline,Baseline,2025,3,2025_03_DET_BAL,Detroit Lions,34.43,35.379999999999995,34.74,22.93,247.2,149.9,191.3,1.64,0.69,1.38
v2_baseline,Baseline,2025,3,2025_03_GB_CLE,Cleveland Browns,0.0,18.990000000000002,47.22,26.48,0.0,60.800000000000004,203.6,0.0,0.66,2.88
v2_baseline,Baseline,2025,3,2025_03_GB_CLE,Green Bay Packers,35.16,31.64,37.72,23.37,210.6,105.2,186.2,1.71,0.8,1.6
v2_baseline,Baseline,2025,3,2025_03_HOU_JAX,Houston Texans,35.61,19.990000000000002,37.32,21.97,205.4,61.7,152.1,2.19,0.75,2.45
v2_baseline,Baseline,2025,3,2025_03_HOU_JAX,Jacksonville Jaguars,39.32,26.36,43.019999999999996,25.630000000000003,272.4,131.0,280.4,2.0,0.67,2.29
v2_baseline,Baseline,2025,3,2025_03_IND_TEN,Indianapolis Colts,36.81,31.44,38.64,22.66,212.0,104.7,223.8,2.3,1.0699999999999998,2.92
v2_baseline,Baseline,2025,3,2025_03_IND_TEN,Tennessee Titans,42.08,25.08,43.03,24.3,223.6,82.8,200.70000000000002,1.4,0.46,1.28
v2_baseline,Baseline,2025,3,2025_03_KC_NYG,Kansas City Chiefs,42.55,22.8,46.3,27.54,238.2,69.5,197.7,2.39,0.64,2.52
