season,week,game_id,home_team,away_team,pred_margin,pred_total,spread_ref,total_ref,home_points_mean,away_points_mean,total_points_mean,prob_home_win_mc,prob_home_cover_mc,prob_over_total_mc
2025,3,2025_03_ARI_SF,San Francisco 49ers,Arizona Cardinals,2.383417596986745,38.26741354227082,-1.5,44.5,20.654207913754906,17.751300433271894,38.4055083470268,0.628,0.5593333333333333,0.37533333333333335
2025,3,2025_03_ATL_CAR,Carolina Panthers,Atlanta Falcons,3.083196222589949,56.866291052262305,5.5,43.5,29.746364171150624,26.758466371950743,56.504830543101356,0.6193333333333333,0.8233333333333334,0.772
2025,3,2025_03_CIN_MIN,Minnesota Vikings,Cincinnati Bengals,1.0157082078415491,43.01454704851953,-3.0,42.5,22.28765998980916,21.33506193232725,43.622721922136414,0.5433333333333333,0.39866666666666667,0.5333333333333333
2025,3,2025_03_DAL_CHI,Chicago Bears,Dallas Cowboys,-1.55034351876603,34.0075129320467,0.5,50.5,16.37297786433091,17.874201101770627,34.247178966101536,0.43466666666666665,0.458,0.19133333333333333
2025,3,2025_03_DEN_LAC,Los Angeles Chargers,Denver Broncos,-4.1177078859661655,59.18731744469955,-2.5,45.5,27.346252182653895,31.80645380446254,59.15270598711644,0.30666666666666664,0.21266666666666667,0.802
2025,3,2025_03_DET_BAL,Baltimore Ravens,Detroit Lions,2.182989263488119,30.4428182732386,-4.5,52.5,16.85530957806054,14.499210900984467,31.354520479045007,0.5893333333333334,0.4093333333333333,0.11066666666666666
2025,3,2025_03_GB_CLE,Cleveland Browns,Green Bay Packers,9.975764670060725,43.51935782714271,8.5,41.5,26.599399684992047,16.857923336112822,43.45732302110487,0.8573333333333333,0.9786666666666667,0.5506666666666666
2025,3,2025_03_HOU_JAX,Jacksonville Jaguars,Houston Texans,-2.0436943600389066,44.59738108309257,-1.5,44.5,21.36904192477463,23.260175014432125,44.629216939206756,0.418,0.36,0.502
2025,3,2025_03_IND_TEN,Tennessee Titans,Indianapolis Colts,-14.989285758651018,41.066845144411786,4.5,43.5,12.58684662402818,27.984224504714103,40.57107112874228,0.048666666666666664,0.11866666666666667,0.4166666666666667
2025,3,2025_03_KC_NYG,New York Giants,Kansas City Chiefs,-8.021778332628113,36.557980907020095,6.0,45.5,14.435218551405832,22.706622545733108,37.141841097138936,0.18466666666666667,0.4026666666666667,0.314
2025,3,2025_03_LA_PHI,Philadelphia Eagles,Los Angeles Rams,5.728916340020978,45.782584170221064,-3.5,44.5,25.788976676469005,19.740906962432977,45.529883638901985,0.7473333333333333,0.5973333333333334,0.53
2025,3,2025_03_LV_WAS,Washington Commanders,Las Vegas Raiders,20.0,40.832673384794745,-3.5,44.5,30.169927670932374,10.373117784371614,40.54304545530399,0.98,0.952,0.41
2025,3,2025_03_MIA_BUF,Buffalo Bills,Miami Dolphins,17.628580204088223,49.010184243005156,-12.5,49.5,33.241866702211865,15.533294994303375,48.77516169651524,0.978,0.716,0.49066666666666664
2025,3,2025_03_NO_SEA,Seattle Seahawks,New Orleans Saints,-0.18096810247693496,52.26032113972174,-7.5,41.5,26.140078520917626,26.320445837568172,52.460524358485806,0.486,0.20133333333333334,0.7186666666666667
2025,3,2025_03_NYJ_TB,Tampa Bay Buccaneers,New York Jets,16.084120443217525,43.747693016774456,-7.0,43.5,29.818775558653563,13.597861836797422,43.41663739545099,0.9633333333333334,0.8346666666666667,0.49333333333333335
2025,3,2025_03_PIT_NE,New England Patriots,Pittsburgh Steelers,-0.31581702760270136,22.12576877364201,1.5,44.5,11.070730052555222,11.36845070967539,22.439180762230613,0.48,0.5546666666666666,0.12133333333333333
