scenario_id,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc,n_games_applies,n_games,scenario_label
v2_baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,Baseline
v2_blend_10_20,0.0,0.12941210187135344,0.0,0.0,0.032061299585845915,0.11468966652967594,0.14675096611552219,-0.002406250000000009,-0.0028437500000000025,0.003812500000000007,16,16,Market blend m=0.10 t=0.20
v2_cold_minus15,0.0,0.0,0.0,0.0,0.006401096287682373,-0.05853643562148292,-0.05213533933379999,0.0035000000000000144,0.0020000000000000052,-0.0009375000000000043,16,16,Temp -15F
v2_elo_minus100,-0.08000000000000007,0.0,0.0,0.0,-0.022452374265313546,0.07014542634837684,0.047693052083064735,-0.004281250000000002,-0.004125000000000004,0.0006250000000000006,16,16,Home Elo -100 (diff)
v2_elo_plus100,0.07999999999999999,0.0,0.0,0.0,-0.04114174586838115,-0.037935167598252884,-0.07907691346663581,-0.0006875000000000023,0.0025312499999999988,0.00028125000000000025,16,16,Home Elo +100 (diff)
v2_inj_away_plus1,0.0,-0.3999999999999986,0.0,0.0,-0.2489612092480622,-0.22510579895844485,-0.4740670082065068,-0.0012812499999999994,-0.0024687499999999953,-0.014218749999999995,16,16,Away starters out +1
v2_inj_away_plus2,0.0,-0.7999999999999976,0.0,0.0,-0.3833825374409213,-0.35117318830945465,-0.7345557257503765,-0.0022187499999999968,-0.0027187500000000094,-0.023124999999999993,16,16,Away starters out +2
v2_inj_home_plus1,0.0,-0.3999999999999986,0.0,0.0,-0.18074464745677632,-0.11890961808862999,-0.29965426554540686,-0.0005625000000000066,-0.001624999999999998,-0.006281249999999995,16,16,Home starters out +1
v2_inj_home_plus2,0.0,-0.7999999999999976,0.0,0.0,-0.32854646701354695,-0.36359956313117137,-0.6921460301447184,0.001500000000000004,0.006406249999999999,-0.02006249999999999,16,16,Home starters out +2
v2_neutral_site,0.0,0.0,0.0,0.0,-0.04463294457628342,0.023718303458707624,-0.020914641117577126,-0.0010000000000000035,-0.0012187500000000046,0.0012812499999999977,16,16,Neutral site
v2_precip_plus25,0.0,0.0,0.0,0.0,-0.011623589208151097,0.028191401018410334,0.016567811810257904,-0.0011874999999999932,-0.0008437500000000077,0.0025312499999999988,16,16,Precip +25%
v2_precip_plus50,0.0,0.0,0.0,0.0,0.034310218691489425,-0.0010812577796042167,0.03322896091188454,0.003781249999999999,-0.0022187499999999916,0.0018437499999999982,16,16,Precip +50%
v2_pressure_plus005,0.0,-0.7999999999999998,0.0,0.0,-0.3909103299301011,-0.2734914234485849,-0.6644017533786863,-0.004531249999999998,-0.005624999999999995,-0.019156249999999993,16,16,Home/away pressure +0.05
v2_rest_minus7,-0.15000000000000005,0.0,0.0,0.0,-0.11092359914242789,0.19762757680915355,0.08670397766672666,-0.01259374999999999,-0.013906250000000005,0.0009062499999999939,16,16,Home rest -7 days (diff)
v2_rest_plus7,0.15000000000000013,0.0,0.0,0.0,0.13933719385499121,0.06730257473608103,0.2066397685910717,0.0022499999999999985,0.0035312500000000066,0.006249999999999995,16,16,Home rest +7 days (diff)
v2_sigma_high,0.0,0.0,0.0,0.0,-0.041303054784516124,-0.066352295822796,-0.1076553506073128,-0.015156249999999994,0.004156250000000004,0.002437500000000002,16,16,High volatility
v2_sigma_low,0.0,0.0,0.0,0.0,-0.07770955390523127,0.05526877985884493,-0.022440774046386114,-0.007437500000000009,-0.005874999999999995,-0.013531249999999991,16,16,Low volatility
v2_spread_home_minus3,3.0000000000000004,0.0,-3.0,0.0,1.403900653022682,-1.491102687476003,-0.08720203445332197,0.1030625,-0.002750000000000006,-0.0030937499999999993,16,16,Spread home -3.0
v2_spread_home_plus3,-3.0,0.0,3.0,0.0,-1.5734492108960367,1.4812655913217132,-0.09218361957432641,-0.10571875,-0.0012187499999999941,-0.0034687499999999927,16,16,Spread home +3.0
v2_total_minus3,0.0,-2.623006332192539,0.0,-3.0,-1.3518920975809572,-1.26503518064242,-2.6169272782233786,0.0010937500000000122,-0.0026249999999999954,0.01259375,16,16,Total -3.0
v2_total_plus3,0.0,2.6230063321925394,0.0,3.0,1.3694594054673785,1.3235477994113072,2.693007204878686,0.0032187499999999872,0.0036875000000000137,-0.008374999999999994,16,16,Total +3.0
v2_wind_plus10,0.0,-0.5,0.0,0.0,-0.30322238660864353,-0.22419710513264157,-0.5274194917412856,-0.0022187499999999985,-0.0016875000000000015,-0.011812499999999993,16,16,Wind +10mph (open)
v2_wind_plus20,0.0,-1.0,0.0,0.0,-0.4795007324629147,-0.4260936502472602,-0.9055943827101745,-0.00015624999999999407,0.0018750000000000051,-0.02546874999999999,16,16,Wind +20mph (open)
