scenario_id,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,Baseline,457,1.0330967741935484,8.476774193548387,0.11948387096774193,0.08151612903225806,1.284967741935484,7.11516129032258,0.11164516129032258,1.8865161290322583,1.4552258064516128,17.273870967741935,0.31870967741935485,0.12619192945776733,0.17067833698030635,3.559724340175953
v2_blend_10_20,Market blend m=0.10 t=0.20,457,1.0485964325248498,8.448185395891185,0.11860450424103082,0.08199691167739863,1.2865881206211331,7.081715041767672,0.11163659967392357,1.8985206354277016,1.4607329238588174,17.282383401860876,0.3196431095238407,0.12620768382735062,0.17067833698030635,3.5580548251880386
v2_cold_minus15,Temp -15F,457,1.0317982903430165,8.367714399726479,0.11853417669545557,0.08147942123558992,1.2777213436049872,7.0755058683460215,0.11125860494515301,1.8777952566714358,1.4489073157034906,17.23043254531889,0.318099519764638,0.12600762530219112,0.17067833698030635,3.5399315220322873
v2_elo_minus100,Home Elo -100 (diff),457,1.0137056129517175,8.341116272498704,0.11760246415580825,0.08149787599536944,1.2809126430024205,7.086423570234827,0.11122838126106564,1.8684714362997088,1.4419306386424755,17.16713452571249,0.3171075010723433,0.12572278501618753,0.17067833698030635,3.5297391747115388
v2_elo_plus100,Home Elo +100 (diff),457,1.0140758845767965,8.399145513683708,0.11964043683431082,0.08166889375268652,1.2865988086785443,7.097740772607886,0.11181345377976849,1.87582856455337,1.4465199548466527,17.218916383670233,0.31921039778941085,0.1263314997636118,0.17067833698030635,3.542832642252124
v2_inj_away_plus1,Away starters out +1,457,1.0258578079980687,8.356432377251917,0.11815973554633688,0.08120606163644009,1.2791409465127834,7.070384072965572,0.11144586492161025,1.866923535703946,1.4417397401775833,17.21968176911657,0.31730708543653113,0.12615682912750192,0.17067833698030635,3.535298090660669
v2_inj_away_plus2,Away starters out +2,457,1.0375912335351123,8.493497086326508,0.11869495785459702,0.0818099079145152,1.2769801104436267,7.084749540976251,0.11083507155521123,1.8664525773529645,1.443749711648735,17.274250428351163,0.31696937388839685,0.12606545448076953,0.17067833698030635,3.5550527272588255
v2_inj_home_plus1,Home starters out +1,457,1.0316632810089803,8.423502846791191,0.11833485855190558,0.08197550395893935,1.2770651944189637,7.058100076691533,0.11133412274695324,1.879457617846688,1.448035764753685,17.237431444219126,0.3183303303404657,0.12606455039401648,0.17067833698030635,3.5441119128480385
v2_inj_home_plus2,Home starters out +2,457,1.025766432537577,8.276485486437192,0.11739065429293782,0.08152248359119765,1.2722246278553662,7.04255402573939,0.11075417817120585,1.8722017731086278,1.4380599352694188,17.185675883340345,0.3166380075121798,0.1254436278977484,0.17067833698030635,3.5217521352595855
v2_neutral_site,Neutral site,457,1.0392189297063463,8.375290044184801,0.11874595498312301,0.08174236485260111,1.2813404493630793,7.08524177018126,0.11160661463357466,1.890834577641195,1.456717059434134,17.225596586873834,0.3194646334045552,0.12626076561912192,0.17067833698030635,3.5441635441144097
v2_precip_plus25,Precip +25%,457,1.022779538930222,8.370041717136514,0.11717551188019024,0.08116873469984115,1.272936924095431,7.071887152519612,0.11106843387114362,1.8698952868242886,1.4431801708222038,17.20265213517165,0.31800634415759643,0.125911199849315,0.17067833698030635,3.534617450009881
v2_precip_plus50,Precip +50%,457,1.036457983269404,8.394006735316415,0.11944381912638076,0.08170029964997827,1.2764308885228477,7.05733721621956,0.11102166680973753,1.8846183525654148,1.4514183026876235,17.23286228260582,0.31880045419171466,0.12585046698703067,0.17067833698030635,3.542190727360445
v2_pressure_plus005,Home/away pressure +0.05,457,1.028750760087983,8.305818945418965,0.11774379144132999,0.0814865014462979,1.2762984060810092,7.084560006526517,0.11112203389291987,1.868916872943193,1.4436475491519716,17.233067399303934,0.31722471416721965,0.12604060677753745,0.17067833698030635,3.5335124527692128
v2_rest_minus7,Home rest -7 days (diff),457,1.0349784073294825,8.468059956039331,0.12089743301055159,0.08143368413760099,1.2784846173777857,7.101286558977058,0.11174707992738668,1.8750234283695226,1.4492523871930556,17.243722660568775,0.3185157467267347,0.1267830368574068,0.17067833698030635,3.5530365417870255
v2_rest_plus7,Home rest +7 days (diff),457,1.0353325933914104,8.506613352309515,0.11952217149040734,0.08186249477928235,1.282487084280424,7.073021628786585,0.11212417883544366,1.892323096686337,1.4588750504753658,17.308821405433623,0.3202100742558996,0.1265542774623306,0.17067833698030635,3.5628357391567533
