season,week,scenario_id,scenario_label,game_id,home_team,away_team,scenario_applies,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc
2025,2,v2_baseline,Baseline,2025_02_NYG_DAL,Dallas Cowboys,New York Giants,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,v2_baseline,Baseline,2025_02_PHI_KC,Kansas City Chiefs,Philadelphia Eagles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,v2_baseline,Baseline,2025_02_SEA_PIT,Pittsburgh Steelers,Seattle Seahawks,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,v2_baseline,Baseline,2025_02_SF_NO,New Orleans Saints,San Francisco 49ers,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,v2_baseline,Baseline,2025_02_TB_HOU,Houston Texans,Tampa Bay Buccaneers,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,v2_baseline,Baseline,2025_02_WAS_GB,Green Bay Packers,Washington Commanders,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_ATL_MIN,Minnesota Vikings,Atlanta Falcons,1,0.0,-0.21302381305375206,0.0,0.0,0.6126140933118815,-0.031200892695320448,0.5814132006165664,0.04999999999999999,0.0,0.039999999999999925
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_BUF_NYJ,New York Jets,Buffalo Bills,1,-8.881784197001252e-16,0.1891027659408664,0.0,0.0,0.2099622339085805,1.0866295865732596,1.2965918204818507,-0.07500000000000001,-0.030000000000000027,0.040000000000000036
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_CAR_ARI,Arizona Cardinals,Carolina Panthers,1,0.0,0.1137040323793741,0.0,0.0,0.06760432638070313,-0.1599149685026795,-0.09231064212197282,0.06000000000000005,0.0,-0.019999999999999962
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_CHI_DET,Detroit Lions,Chicago Bears,1,0.0,0.1639698547537023,0.0,0.0,2.0217742646213637,1.5659338713360214,3.587708135957385,0.05999999999999994,0.034999999999999976,0.13999999999999996
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_CLE_BAL,Baltimore Ravens,Cleveland Browns,1,0.0,0.1388369435665382,0.0,0.0,-0.7422218560091558,0.18770090613950785,-0.554520949869648,0.0050000000000000044,-0.020000000000000018,-0.025000000000000022
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_DEN_IND,Indianapolis Colts,Denver Broncos,1,0.0,0.0885711211922171,0.0,0.0,1.1582805183336546,-0.8763918256696677,0.2818886926639905,0.13499999999999995,0.10499999999999998,-0.019999999999999962
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_JAX_CIN,Cincinnati Bengals,Jacksonville Jaguars,1,0.0,0.23936858831519459,0.0,0.0,-0.7194276797306252,-0.25737792001833526,-0.9768055997489569,-0.0050000000000000044,0.0,-0.020000000000000018
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_LAC_LV,Las Vegas Raiders,Los Angeles Chargers,1,0.0,0.1639698547537023,0.0,0.0,0.34331630995631457,-0.964410928504364,-0.6210946185480424,0.034999999999999976,0.10500000000000004,0.025000000000000022
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_LA_TEN,Tennessee Titans,Los Angeles Rams,1,0.0,0.038305298817881805,0.0,0.0,0.3982579551922889,-0.16356019228263818,0.23469776290966138,0.009999999999999981,0.025000000000000022,0.010000000000000009
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_NE_MIA,Miami Dolphins,New England Patriots,1,0.0,0.0885711211922171,0.0,0.0,-0.46027886872357016,0.7462777535012286,0.2859988847776549,-0.050000000000000044,-0.015000000000000013,0.034999999999999976
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_NYG_DAL,Dallas Cowboys,New York Giants,1,0.0,0.1137040323793741,0.0,0.0,0.1575099990485711,-0.08573825166269344,0.07177174738588121,0.040000000000000036,0.020000000000000018,0.025000000000000022
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_PHI_KC,Kansas City Chiefs,Philadelphia Eagles,1,0.0,0.1639698547537023,0.0,0.0,-0.03165219183194523,-0.5336868087052515,-0.5653390005372074,0.09000000000000002,0.07499999999999996,-0.06999999999999995
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_SEA_PIT,Pittsburgh Steelers,Seattle Seahawks,1,0.0,0.013172387630717708,0.0,0.0,-1.103095604516792,0.23974588588257717,-0.8633497186342183,-0.04999999999999993,-0.040000000000000036,-0.06500000000000006
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_SF_NO,New Orleans Saints,San Francisco 49ers,1,0.0,0.013172387630717708,0.0,0.0,0.8931369486721117,0.4406888831198934,1.333825831792005,-0.02999999999999997,-0.05499999999999999,0.044999999999999984
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_TB_HOU,Houston Texans,Tampa Bay Buccaneers,1,0.0,0.0634382100050459,0.0,0.0,-0.17484482365093967,-0.44299181938999155,-0.6178366430409312,0.010000000000000009,0.010000000000000009,-0.02999999999999997
2025,2,v2_blend_10_20,Market blend m=0.10 t=0.20,2025_02_WAS_GB,Green Bay Packers,Washington Commanders,1,0.0,0.2142356771280376,0.0,0.0,-1.4013652588494878,-0.05882047603828511,-1.460185734887773,-0.06999999999999995,-0.04999999999999993,-0.04999999999999999
2025,2,v2_cold_minus15,Temp -15F,2025_02_ATL_MIN,Minnesota Vikings,Atlanta Falcons,1,0.0,0.0,0.0,0.0,0.5990998481572731,0.7123824844817399,1.3114823326390166,-0.0050000000000000044,-0.040000000000000036,0.039999999999999925
2025,2,v2_cold_minus15,Temp -15F,2025_02_BUF_NYJ,New York Jets,Buffalo Bills,1,0.0,0.0,0.0,0.0,-0.4676817826494215,-0.5771122685664238,-1.0447940512158311,0.010000000000000009,0.010000000000000009,-0.06
2025,2,v2_cold_minus15,Temp -15F,2025_02_CAR_ARI,Arizona Cardinals,Carolina Panthers,1,0.0,0.0,0.0,0.0,0.2917642049354967,-0.006890300084553047,0.2848739048509543,0.06500000000000006,-0.040000000000000036,0.010000000000000009
2025,2,v2_cold_minus15,Temp -15F,2025_02_CHI_DET,Detroit Lions,Chicago Bears,1,0.0,0.0,0.0,0.0,1.717588492366282,1.2205296826345027,2.938118175000781,0.0,0.020000000000000018,0.08000000000000002
2025,2,v2_cold_minus15,Temp -15F,2025_02_CLE_BAL,Baltimore Ravens,Cleveland Browns,1,0.0,0.0,0.0,0.0,0.27101452056167474,0.24107244852382692,0.5120869690855017,0.039999999999999925,0.025000000000000022,0.015000000000000013
2025,2,v2_cold_minus15,Temp -15F,2025_02_DEN_IND,Indianapolis Colts,Denver Broncos,1,0.0,0.0,0.0,0.0,0.8880251330418147,-0.6597341479678924,0.22829098507391166,0.15499999999999997,0.10499999999999998,-0.019999999999999962
2025,2,v2_cold_minus15,Temp -15F,2025_02_JAX_CIN,Cincinnati Bengals,Jacksonville Jaguars,1,0.0,0.0,0.0,0.0,0.9939662373759326,0.46315314251430095,1.4571193798902442,0.03500000000000003,0.065,0.015000000000000013
2025,2,v2_cold_minus15,Temp -15F,2025_02_LAC_LV,Las Vegas Raiders,Los Angeles Chargers,1,0.0,0.0,0.0,0.0,-0.8603070696732722,-1.388797211108752,-2.2491042807820207,0.02999999999999997,0.07,-0.025000000000000022
2025,2,v2_cold_minus15,Temp -15F,2025_02_LA_TEN,Tennessee Titans,Los Angeles Rams,1,0.0,0.0,0.0,0.0,-1.070547355045015,-0.8499902296368624,-1.9205375846818669,-0.010000000000000009,0.0050000000000000044,-0.02999999999999997
2025,2,v2_cold_minus15,Temp -15F,2025_02_NE_MIA,Miami Dolphins,New England Patriots,1,0.0,0.0,0.0,0.0,-0.4293520311148207,-0.8044490098080068,-1.2338010409228488,0.019999999999999907,-0.010000000000000009,-0.015000000000000013
2025,2,v2_cold_minus15,Temp -15F,2025_02_NYG_DAL,Dallas Cowboys,New York Giants,1,0.0,0.0,0.0,0.0,0.06878795876793475,-0.1583540094947793,-0.08956605072684454,0.05500000000000005,0.015000000000000013,-0.034999999999999976
2025,2,v2_cold_minus15,Temp -15F,2025_02_PHI_KC,Kansas City Chiefs,Philadelphia Eagles,1,0.0,0.0,0.0,0.0,-0.1613121936950499,-1.6007079797915296,-1.762020173486583,0.11500000000000005,0.09999999999999998,-0.10499999999999993
2025,2,v2_cold_minus15,Temp -15F,2025_02_SEA_PIT,Pittsburgh Steelers,Seattle Seahawks,1,0.0,0.0,0.0,0.0,-1.3589767965592614,-0.15200149314193112,-1.5109782897011996,-0.029999999999999916,-0.05500000000000005,-0.04500000000000004
2025,2,v2_cold_minus15,Temp -15F,2025_02_SF_NO,New Orleans Saints,San Francisco 49ers,1,0.0,0.0,0.0,0.0,-0.22313095685041162,-1.432928094122861,-1.6560590509732762,0.025000000000000022,0.040000000000000036,-0.015000000000000013
2025,2,v2_cold_minus15,Temp -15F,2025_02_TB_HOU,Houston Texans,Tampa Bay Buccaneers,1,0.0,0.0,0.0,0.0,-0.4660563917994587,-0.5114268998827072,-0.9774832916821694,0.030000000000000027,0.020000000000000018,-0.010000000000000009
2025,2,v2_cold_minus15,Temp -15F,2025_02_WAS_GB,Green Bay Packers,Washington Commanders,1,0.0,0.0,0.0,0.0,-0.42866486883532673,-0.028281377427418875,-0.4569462462627527,-0.05499999999999994,-0.06499999999999995,-0.04999999999999999
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_ATL_MIN,Minnesota Vikings,Atlanta Falcons,1,-0.08000000000000007,0.0,0.0,0.0,0.5267650568473794,-0.3038921595759696,0.22287289727141513,0.07,0.02499999999999991,0.0
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_BUF_NYJ,New York Jets,Buffalo Bills,1,-0.08000000000000007,0.0,0.0,0.0,-1.4341760784498128,-0.5283704329693855,-1.9625465114191911,-0.08000000000000002,-0.010000000000000009,-0.04999999999999999
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_CAR_ARI,Arizona Cardinals,Carolina Panthers,1,-0.08000000000000007,0.0,0.0,0.0,-0.23450865795143017,-0.07621046078979177,-0.3107191187412184,0.0,-0.030000000000000027,0.010000000000000009
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_CHI_DET,Detroit Lions,Chicago Bears,1,-0.08000000000000007,0.0,0.0,0.0,0.08381959622821356,1.1310875927034587,1.2149071889316687,-0.07500000000000007,-0.020000000000000018,0.034999999999999976
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_CLE_BAL,Baltimore Ravens,Cleveland Browns,1,-0.08000000000000007,0.0,0.0,0.0,-1.0609979053818641,-0.19769503946912792,-1.258692944850992,-0.010000000000000009,0.04500000000000004,-0.025000000000000022
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_DEN_IND,Indianapolis Colts,Denver Broncos,1,-0.08000000000000007,0.0,0.0,0.0,1.1309965352569655,-0.3114474975518,0.8195490377051655,0.09999999999999998,0.08999999999999997,0.03500000000000003
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_JAX_CIN,Cincinnati Bengals,Jacksonville Jaguars,1,-0.08000000000000007,0.0,0.0,0.0,0.14240738795037444,-0.04845075871041615,0.09395662923996184,-0.010000000000000009,0.015000000000000013,-0.030000000000000027
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_LAC_LV,Las Vegas Raiders,Los Angeles Chargers,1,-0.07999999999999963,0.0,0.0,0.0,-1.3241011269929892,-1.806595433789095,-3.130696560782077,0.024999999999999967,0.065,-0.015000000000000013
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_LA_TEN,Tennessee Titans,Los Angeles Rams,1,-0.08000000000000007,0.0,0.0,0.0,-0.6139816108391081,-0.8990740211178228,-1.5130556319569237,0.024999999999999994,0.0050000000000000044,0.010000000000000009
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_NE_MIA,Miami Dolphins,New England Patriots,1,-0.07999999999999985,0.0,0.0,0.0,-0.05303005149179185,-0.20821520253987558,-0.2612452540316781,0.0,0.020000000000000018,0.044999999999999984
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_NYG_DAL,Dallas Cowboys,New York Giants,1,-0.08000000000000007,0.0,0.0,0.0,-0.15856759066824822,-0.0021679696941312443,-0.1607355603623688,0.0,-0.0050000000000000044,-0.03999999999999998
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_PHI_KC,Kansas City Chiefs,Philadelphia Eagles,1,-0.08000000000000007,0.0,0.0,0.0,-0.8950586437452124,-0.5447624515373697,-1.4398210952825892,-0.019999999999999962,-0.0050000000000000044,-0.10999999999999993
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_SEA_PIT,Pittsburgh Steelers,Seattle Seahawks,1,-0.08000000000000007,0.0,0.0,0.0,-0.7787561361741133,-0.2962793352708495,-1.0750354714449628,-0.019999999999999907,0.0050000000000000044,-0.04500000000000004
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_SF_NO,New Orleans Saints,San Francisco 49ers,1,-0.08000000000000007,0.0,0.0,0.0,-0.268474980519521,0.6883512189658276,0.4198762384463137,-0.08999999999999997,-0.08999999999999997,0.024999999999999967
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_TB_HOU,Houston Texans,Tampa Bay Buccaneers,1,-0.07999999999999963,0.0,0.0,0.0,-0.029127400683147897,-0.7436212565461737,-0.7727486572293145,0.06000000000000005,0.06,-0.04999999999999999
2025,2,v2_elo_minus100,Home Elo -100 (diff),2025_02_WAS_GB,Green Bay Packers,Washington Commanders,1,-0.07999999999999963,0.0,0.0,0.0,-0.407770602034077,1.3107447364099798,0.9029741343759099,-0.14,-0.10499999999999993,0.010000000000000009
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_ATL_MIN,Minnesota Vikings,Atlanta Falcons,1,0.08000000000000007,0.0,0.0,0.0,0.9039789312892061,0.7188676537733727,1.6228465850625824,0.044999999999999984,-0.0050000000000000044,0.04999999999999993
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_BUF_NYJ,New York Jets,Buffalo Bills,1,0.08000000000000007,0.0,0.0,0.0,-0.6353548767844082,-0.1315586513669551,-0.7669135281513633,-0.05500000000000002,-0.03500000000000003,-0.05499999999999999
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_CAR_ARI,Arizona Cardinals,Carolina Panthers,1,0.08000000000000007,0.0,0.0,0.0,0.2134016217474084,0.6607715908686203,0.8741732126160358,-0.0050000000000000044,-0.040000000000000036,0.025000000000000022
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_CHI_DET,Detroit Lions,Chicago Bears,1,0.07999999999999918,0.0,0.0,0.0,0.5172967814975635,0.5590870584888812,1.0763838399864412,-0.050000000000000044,-0.010000000000000009,0.010000000000000009
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_CLE_BAL,Baltimore Ravens,Cleveland Browns,1,0.08000000000000007,0.0,0.0,0.0,0.44276769346813794,-0.554953081513105,-0.11218538804497769,0.039999999999999925,0.06000000000000005,0.0050000000000000044
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_DEN_IND,Indianapolis Colts,Denver Broncos,1,0.08000000000000007,0.0,0.0,0.0,1.658880386241158,-0.3185791934336599,1.3403011928075017,0.10499999999999998,0.07000000000000006,0.040000000000000036
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_JAX_CIN,Cincinnati Bengals,Jacksonville Jaguars,1,0.08000000000000007,0.0,0.0,0.0,0.4700740305954767,0.7163549636738118,1.1864289942692778,-0.03500000000000003,0.020000000000000018,0.020000000000000018
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_LAC_LV,Las Vegas Raiders,Los Angeles Chargers,1,0.08000000000000007,0.0,0.0,0.0,-0.2774729333048995,-1.0353853606184629,-1.3128582939233553,0.0,0.07500000000000001,-0.015000000000000013
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_LA_TEN,Tennessee Titans,Los Angeles Rams,1,0.08000000000000007,0.0,0.0,0.0,0.14349359480808488,-0.8025533501068267,-0.6590597552987347,0.035,0.025000000000000022,0.025000000000000022
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_NE_MIA,Miami Dolphins,New England Patriots,1,0.08000000000000007,0.0,0.0,0.0,-0.16603895761181775,-0.7479569819485441,-0.9139959395603725,-0.025000000000000022,0.02999999999999997,0.004999999999999949
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_NYG_DAL,Dallas Cowboys,New York Giants,1,0.08000000000000007,0.0,0.0,0.0,0.5753587090563066,0.10489667898824706,0.6802553880445501,0.06000000000000005,0.04499999999999993,-0.014999999999999958
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_PHI_KC,Kansas City Chiefs,Philadelphia Eagles,1,0.08000000000000007,0.0,0.0,0.0,-1.704080438831344,-0.6289902344096276,-2.333070673240975,-0.03999999999999998,-0.04500000000000004,-0.08499999999999996
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_SEA_PIT,Pittsburgh Steelers,Seattle Seahawks,1,0.08000000000000007,0.0,0.0,0.0,-1.3390493684464033,-0.05278369753269985,-1.3918330659791138,-0.02499999999999991,0.0,-0.06500000000000006
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_SF_NO,New Orleans Saints,San Francisco 49ers,1,0.08000000000000007,0.0,0.0,0.0,0.01768396325331878,-0.6265084448872429,-0.6088244816339312,-0.014999999999999958,-0.014999999999999958,-0.020000000000000018
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_TB_HOU,Houston Texans,Tampa Bay Buccaneers,1,0.08000000000000007,0.0,0.0,0.0,0.3021609511944163,0.027067423555319436,0.3292283747497464,0.010000000000000009,-0.0050000000000000044,0.020000000000000018
2025,2,v2_elo_plus100,Home Elo +100 (diff),2025_02_WAS_GB,Green Bay Packers,Washington Commanders,1,0.08000000000000007,0.0,0.0,0.0,-0.9823921487081861,0.7631652072992736,-0.21922694140892673,-0.12,-0.07999999999999996,-0.0050000000000000044
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_ATL_MIN,Minnesota Vikings,Atlanta Falcons,1,0.0,-0.3999999999999986,0.0,0.0,1.2779713295115247,1.0271356191987948,2.3051069487103177,0.03999999999999998,-0.030000000000000027,0.05999999999999994
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_BUF_NYJ,New York Jets,Buffalo Bills,1,0.0,-0.3999999999999986,0.0,0.0,-2.6373846571453967,-1.0381619334139174,-3.6755465905593,-0.05500000000000002,-0.05499999999999999,-0.10500000000000004
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_CAR_ARI,Arizona Cardinals,Carolina Panthers,1,0.0,-0.3999999999999986,0.0,0.0,0.41204015574223973,0.1014323453202266,0.5134725010624805,0.03500000000000003,0.020000000000000018,0.0
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_CHI_DET,Detroit Lions,Chicago Bears,1,0.0,-0.3999999999999986,0.0,0.0,0.5707894215345988,0.4611304336360682,1.0319198551706634,0.015000000000000013,0.0,0.0050000000000000044
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_CLE_BAL,Baltimore Ravens,Cleveland Browns,1,0.0,-0.3999999999999986,0.0,0.0,-0.5101087428090345,-0.8932370410666941,-1.4033457838757286,0.0050000000000000044,0.03500000000000003,-0.04999999999999999
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_DEN_IND,Indianapolis Colts,Denver Broncos,1,0.0,-0.3999999999999986,0.0,0.0,1.0690680309753304,-1.0313415384881068,0.03772649248721649,0.12,0.03500000000000003,-0.019999999999999962
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_JAX_CIN,Cincinnati Bengals,Jacksonville Jaguars,1,0.0,-0.3999999999999986,0.0,0.0,0.9635787996147691,1.0853957211935708,2.048974520808329,-0.015000000000000013,-0.015000000000000013,0.08500000000000002
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_LAC_LV,Las Vegas Raiders,Los Angeles Chargers,1,0.0,-0.3999999999999986,0.0,0.0,-0.30145288085769195,-1.9269036641400525,-2.2283565449977445,0.09499999999999997,0.10000000000000003,-0.044999999999999984
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_LA_TEN,Tennessee Titans,Los Angeles Rams,1,0.0,-0.3999999999999986,0.0,0.0,-1.0374243532134706,-0.8157686489239637,-1.8531930021374237,-0.020000000000000018,-0.015000000000000013,-0.02999999999999997
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_NE_MIA,Miami Dolphins,New England Patriots,1,0.0,-0.3999999999999986,0.0,0.0,-2.208091502577062,-0.6123714416431483,-2.8204629442202105,-0.06000000000000005,-0.034999999999999976,-0.030000000000000027
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_NYG_DAL,Dallas Cowboys,New York Giants,1,0.0,-0.3999999999999986,0.0,0.0,-0.1350283852419345,-0.6343282071633887,-0.7693565924053303,0.010000000000000009,0.020000000000000018,-0.004999999999999949
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_PHI_KC,Kansas City Chiefs,Philadelphia Eagles,1,0.0,-0.4000000000000057,0.0,0.0,-0.5786178128121477,-1.851134849268373,-2.429752662080517,0.05500000000000005,0.06999999999999995,-0.08999999999999997
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_SEA_PIT,Pittsburgh Steelers,Seattle Seahawks,1,0.0,-0.3999999999999986,0.0,0.0,-1.9528093047501898,-0.36794450007303325,-2.3207538048232266,-0.019999999999999907,-0.050000000000000044,-0.06000000000000005
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_SF_NO,New Orleans Saints,San Francisco 49ers,1,0.0,-0.3999999999999986,0.0,0.0,0.3259225875435945,-0.08269345111031612,0.24322913643327837,-0.024999999999999967,-0.019999999999999962,-0.040000000000000036
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_TB_HOU,Houston Texans,Tampa Bay Buccaneers,1,0.0,-0.3999999999999986,0.0,0.0,-0.09923077442066841,-0.783753010692692,-0.8829837851133604,0.050000000000000044,0.020000000000000018,-0.0050000000000000044
2025,2,v2_inj_away_plus1,Away starters out +1,2025_02_WAS_GB,Green Bay Packers,Washington Commanders,1,0.0,-0.3999999999999986,0.0,0.0,-1.4746010274096442,-0.47825209775547606,-1.9528531251651131,-0.08499999999999996,-0.019999999999999907,-0.03999999999999998
2025,2,v2_inj_away_plus2,Away starters out +2,2025_02_ATL_MIN,Minnesota Vikings,Atlanta Falcons,1,0.0,-0.7999999999999972,0.0,0.0,0.34919614393516873,0.6751314129412158,1.0243275568763863,0.0050000000000000044,-0.050000000000000044,0.0
2025,2,v2_inj_away_plus2,Away starters out +2,2025_02_BUF_NYJ,New York Jets,Buffalo Bills,1,0.0,-0.7999999999999972,0.0,0.0,0.26421606901117656,0.13409303590379196,0.3983091049149792,-0.015000000000000013,0.040000000000000036,-0.015000000000000013
2025,2,v2_inj_away_plus2,Away starters out +2,2025_02_CAR_ARI,Arizona Cardinals,Carolina Panthers,1,0.0,-0.7999999999999972,0.0,0.0,0.30538457961607435,0.2959720382472284,0.6013566178633099,0.015000000000000013,-0.0050000000000000044,0.0
2025,2,v2_inj_away_plus2,Away starters out +2,2025_02_CHI_DET,Detroit Lions,Chicago Bears,1,0.0,-0.7999999999999972,0.0,0.0,0.7867119883601745,0.9947146603187882,1.7814266486789663,-0.0050000000000000044,0.015000000000000013,0.06
2025,2,v2_inj_away_plus2,Away starters out +2,2025_02_CLE_BAL,Baltimore Ravens,Cleveland Browns,1,0.0,-0.7999999999999972,0.0,0.0,-0.9001389555343202,-0.8462658684519297,-1.7464048239862393,0.015000000000000013,0.010000000000000009,-0.07
2025,2,v2_inj_away_plus2,Away starters out +2,2025_02_DEN_IND,Indianapolis Colts,Denver Broncos,1,0.0,-0.7999999999999972,0.0,0.0,1.214848106065567,-0.9692423834346577,0.24560572263091274,0.08499999999999996,0.12,0.020000000000000018
2025,2,v2_inj_away_plus2,Away starters out +2,2025_02_JAX_CIN,Cincinnati Bengals,Jacksonville Jaguars,1,0.0,-0.7999999999999972,0.0,0.0,-0.11170168693954707,-0.5695389947155327,-0.6812406816550762,0.015000000000000013,0.025000000000000022,-0.020000000000000018
2025,2,v2_inj_away_plus2,Away starters out +2,2025_02_LAC_LV,Las Vegas Raiders,Los Angeles Chargers,1,0.0,-0.7999999999999972,0.0,0.0,-1.1178557683572627,-2.549403372385207,-3.6672591407424733,0.08999999999999997,0.10000000000000003,-0.04999999999999999
2025,2,v2_inj_away_plus2,Away starters out +2,2025_02_LA_TEN,Tennessee Titans,Los Angeles Rams,1,0.0,-0.7999999999999972,0.0,0.0,-2.0537900271387954,-2.420303530274765,-4.474093557413546,0.014999999999999986,0.0050000000000000044,-0.07499999999999996
2025,2,v2_inj_away_plus2,Away starters out +2,2025_02_NE_MIA,Miami Dolphins,New England Patriots,1,0.0,-0.8000000000000043,0.0,0.0,-1.1536944103938822,-0.6992642273065393,-1.852958637700418,-0.030000000000000027,0.025000000000000022,-0.015000000000000013
