season,week,game_id,home_team,away_team,pred_margin,pred_total,spread_ref,total_ref,home_points_mean,away_points_mean,total_points_mean,prob_home_win_mc,prob_home_cover_mc,prob_over_total_mc
2025,2,2025_02_ATL_MIN,Minnesota Vikings,Atlanta Falcons,11.713017746466136,61.85532977721958,2.5,31.5,36.788351951665234,25.314525857003698,62.10287780866893,0.9146666666666666,0.952,0.976
2025,2,2025_02_BUF_NYJ,New York Jets,Buffalo Bills,-15.585376534333207,36.850799453164434,6.5,47.5,10.79756783203974,26.27078672798456,37.0683545600243,0.04066666666666666,0.16733333333333333,0.294
2025,2,2025_02_CAR_ARI,Arizona Cardinals,Carolina Panthers,15.067208468527609,59.248518244426464,-6.5,44.5,37.296079009551136,21.90095927465276,59.197038284203884,0.9673333333333334,0.8586666666666667,0.8306666666666667
2025,2,2025_02_CHI_DET,Detroit Lions,Chicago Bears,14.506201697583537,46.26062838855155,-6.5,46.5,30.40109438863713,15.614274601915271,46.015368990552396,0.9606666666666667,0.8546666666666667,0.4806666666666667
2025,2,2025_02_CLE_BAL,Baltimore Ravens,Cleveland Browns,8.01814344762329,44.48563524756056,-12.5,45.5,26.216959074963732,17.949661779980083,44.166620854943815,0.8206666666666667,0.32133333333333336,0.4726666666666667
2025,2,2025_02_DEN_IND,Indianapolis Colts,Denver Broncos,7.848564223820014,48.5508535519071,2.5,43.5,28.20097194786453,20.477792410185923,48.67876435805045,0.8066666666666666,0.8853333333333333,0.6246666666666667
2025,2,2025_02_JAX_CIN,Cincinnati Bengals,Jacksonville Jaguars,-3.205171741429173,44.236373508313584,-3.5,49.5,20.786408342056923,23.866564138927654,44.652972480984566,0.35533333333333333,0.22933333333333333,0.412
2025,2,2025_02_LAC_LV,Las Vegas Raiders,Los Angeles Chargers,-9.420332753153248,51.86682978745073,3.5,46.5,21.449093420630764,30.8033970718881,52.25249049251887,0.124,0.24533333333333332,0.64
2025,2,2025_02_LA_TEN,Tennessee Titans,Los Angeles Rams,-6.87321138084164,41.04723721815227,5.5,41.5,17.379034899219292,23.947137612853258,41.326172512072546,0.232,0.442,0.5026666666666667
2025,2,2025_02_NE_MIA,Miami Dolphins,New England Patriots,18.95999690902851,47.61447730067241,-1.5,43.5,33.511136296768505,14.378526123296828,47.889662420065335,0.9866666666666667,0.9766666666666667,0.6113333333333333
2025,2,2025_02_NYG_DAL,Dallas Cowboys,New York Giants,15.31503327416692,45.14950878008588,-4.5,44.5,30.62972845809886,15.131765258688347,45.7614937167872,0.9673333333333334,0.9126666666666666,0.538
2025,2,2025_02_PHI_KC,Kansas City Chiefs,Philadelphia Eagles,-2.0144119697161407,44.20185821415203,1.5,46.5,20.71150260895549,22.472697342471598,43.18419995142709,0.426,0.49466666666666664,0.44466666666666665
2025,2,2025_02_SEA_PIT,Pittsburgh Steelers,Seattle Seahawks,1.7601591778184558,53.54086775093026,-3.0,40.5,27.55193986499462,25.90007737109001,53.45201723608463,0.5793333333333334,0.43733333333333335,0.7786666666666666
2025,2,2025_02_SF_NO,New Orleans Saints,San Francisco 49ers,-8.308675879009405,50.635840773821855,2.5,40.5,21.36549315324482,29.553592378457193,50.91908553170201,0.154,0.24933333333333332,0.7313333333333333
2025,2,2025_02_TB_HOU,Houston Texans,Tampa Bay Buccaneers,-0.6980967346226109,53.61784713898764,-2.5,42.5,26.107107893165303,27.004287739706903,53.111395632872224,0.46,0.35,0.7393333333333333
2025,2,2025_02_WAS_GB,Green Bay Packers,Washington Commanders,6.473066423893206,37.629350853714065,-3.5,48.5,21.072960664277915,14.851756268953531,35.924716933231444,0.7486666666666667,0.6,0.22866666666666666
