scenario_id,scenario_label,season,week,game_id,team,pass_attempts,rush_attempts,targets,receptions,pass_yards,rush_yards,rec_yards,pass_tds,rush_tds,rec_tds
v2_baseline,Baseline,2025,2,2025_02_ATL_MIN,Atlanta Falcons,48.0,23.04,44.35,29.37,337.3,90.69999999999999,276.4,2.39,1.06,2.33
v2_baseline,Baseline,2025,2,2025_02_ATL_MIN,Minnesota Vikings,38.19,32.94,35.41,24.57,189.1,98.39999999999999,158.1,3.12,1.88,3.36
v2_baseline,Baseline,2025,2,2025_02_BUF_NYJ,Buffalo Bills,45.54,21.599999999999998,46.27,31.27,269.6,72.4,237.4,2.28,0.89,2.8
v2_baseline,Baseline,2025,2,2025_02_BUF_NYJ,New York Jets,31.94,39.589999999999996,27.439999999999998,17.93,163.7,115.2,137.3,0.75,0.7,0.75
v2_baseline,Baseline,2025,2,2025_02_CAR_ARI,Arizona Cardinals,42.28,27.28,40.38,28.25,220.2,79.5,203.1,2.64,1.3900000000000001,3.71
v2_baseline,Baseline,2025,2,2025_02_CAR_ARI,Carolina Panthers,45.71,22.86,47.16,31.47,255.1,78.4,237.4,1.73,0.68,2.39
v2_baseline,Baseline,2025,2,2025_02_CHI_DET,Chicago Bears,47.48,22.57,47.47,31.28,266.3,69.4,210.8,1.67,0.59,1.6099999999999999
v2_baseline,Baseline,2025,2,2025_02_CHI_DET,Detroit Lions,44.29,23.990000000000002,43.77,32.64,273.1,86.19999999999999,215.5,2.55,1.33,3.0100000000000002
v2_baseline,Baseline,2025,2,2025_02_CLE_BAL,Baltimore Ravens,32.15,39.53,28.27,19.77,217.8,152.8,162.0,1.85,1.54,2.05
v2_baseline,Baseline,2025,2,2025_02_CLE_BAL,Cleveland Browns,0.0,18.45,48.02,31.29,0.0,57.2,223.3,0.0,0.39999999999999997,1.97
v2_baseline,Baseline,2025,2,2025_02_DEN_IND,Denver Broncos,43.78,25.3,44.06,30.4,270.9,96.1,246.3,1.88,0.6400000000000001,2.23
