season,week,game_id,home_team,away_team,pred_margin,pred_total,spread_ref,total_ref,home_points_mean,away_points_mean,total_points_mean,prob_home_win_mc,prob_home_cover_mc,prob_over_total_mc
2025,10,2025_10_ARI_SEA,Seattle Seahawks,Arizona Cardinals,17.059797006868056,48.141749964043534,-6.5,45.5,32.79809196337498,15.732737985250807,48.53082994862579,0.9706666666666667,0.8766666666666667,0.5613333333333334
2025,10,2025_10_ATL_IND,Indianapolis Colts,Atlanta Falcons,19.53421993017019,52.44041857640757,-6.5,48.5,35.7393264053937,15.993754666262419,51.73308107165611,0.99,0.9413333333333334,0.5733333333333334
2025,10,2025_10_BAL_MIN,Minnesota Vikings,Baltimore Ravens,4.046374875025202,39.07702781497705,3.5,47.5,21.350405345898466,17.183276731249983,38.533682077148455,0.6826666666666666,0.8226666666666667,0.29333333333333333
2025,10,2025_10_BUF_MIA,Miami Dolphins,Buffalo Bills,-11.87049599944788,38.77630957247728,8.5,50.5,13.81125574352551,25.43383452150892,39.245090265034435,0.102,0.38133333333333336,0.2653333333333333
2025,10,2025_10_CLE_NYJ,New York Jets,Cleveland Browns,0.40104767559054494,42.5063666850699,-1.5,38.5,21.64403549454158,21.262317523035115,42.9063530175767,0.5106666666666667,0.444,0.6006666666666667
2025,10,2025_10_DET_WAS,Washington Commanders,Detroit Lions,-0.3066125794394221,39.46848292507617,3.0,51.5,19.38792901811524,20.011918585676902,39.39984760379214,0.47733333333333333,0.578,0.252
2025,10,2025_10_JAX_HOU,Houston Texans,Jacksonville Jaguars,-0.3069726741035729,46.06176091208379,-3.0,42.5,23.153643675215143,23.53067613324288,46.68431980845803,0.492,0.35,0.59
2025,10,2025_10_LA_SF,San Francisco 49ers,Los Angeles Rams,4.877245392209108,42.5617410078689,3.0,48.5,23.43661605916757,18.532025757266325,41.968641816433895,0.7053333333333334,0.806,0.3626666666666667
2025,10,2025_10_LV_DEN,Denver Broncos,Las Vegas Raiders,11.159827171429093,51.005267332226595,-10.5,42.5,31.561401213160696,20.37412144762431,51.935522660785004,0.8726666666666667,0.5306666666666666,0.7046666666666667
2025,10,2025_10_NE_TB,Tampa Bay Buccaneers,New England Patriots,6.984001069546676,47.932910516427256,-2.5,48.5,28.005978339976725,20.799933189859036,48.80591152983576,0.7993333333333333,0.708,0.5133333333333333
2025,10,2025_10_NO_CAR,Carolina Panthers,New Orleans Saints,-0.9599317240552938,40.80967214914496,-3.5,42.5,19.75264509412112,21.0214098676133,40.77405496173443,0.446,0.314,0.46066666666666667
2025,10,2025_10_NYG_CHI,Chicago Bears,New York Giants,13.19534102801976,41.02749786868841,-3.0,47.5,27.546155272096374,14.696124795871457,42.242280067967826,0.922,0.8653333333333333,0.37533333333333335
2025,10,2025_10_PHI_GB,Green Bay Packers,Philadelphia Eagles,-9.899986033140147,33.64065003404808,-3.0,45.5,11.614208910067957,21.598198280341485,33.212407190409444,0.15133333333333332,0.096,0.25466666666666665
2025,10,2025_10_PIT_LAC,Los Angeles Chargers,Pittsburgh Steelers,8.8918720637975,46.778508493277435,-4.5,46.5,27.985784926219367,19.06973295036181,47.05551787658117,0.8493333333333334,0.7073333333333334,0.5213333333333333
