scenario_id,scenario_label,season,week,game_id,home_team,away_team,pred_margin,pred_total,spread_ref,total_ref,home_points_mean,away_points_mean,total_points_mean,prob_home_win_mc,prob_home_cover_mc,prob_over_total_mc,scenario_wind_open_add_mph,scenario_wx_precip_add_pct,scenario_wx_temp_add_f,scenario_home_inj_starters_add,scenario_away_inj_starters_add,scenario_neutral_site_flag,scenario_sim_market_blend_margin,scenario_sim_market_blend_total
v2_baseline,Baseline,2025,10,2025_10_ARI_SEA,Seattle Seahawks,Arizona Cardinals,7.686040598176648,43.79210474243327,-6.5,45.5,25.98242572925335,17.638635871992506,43.621061601245856,0.825,0.5885,0.4425,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_ATL_IND,Indianapolis Colts,Atlanta Falcons,7.446872899530544,47.47083488162961,-6.5,48.5,27.228560151242377,20.114333916154944,47.342894067397324,0.804,0.521,0.4615,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_BAL_MIN,Minnesota Vikings,Baltimore Ravens,-5.116741103215765,46.428579166408326,3.5,47.5,20.564827057462047,25.896091037220277,46.460918094682334,0.256,0.409,0.464,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_BUF_MIA,Miami Dolphins,Buffalo Bills,-10.382973874203739,47.73573278201088,8.5,50.5,18.625263632481538,28.927453771489947,47.552717403971485,0.119,0.428,0.4235,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_CLE_NYJ,New York Jets,Cleveland Browns,1.9155754928472937,38.672125657752794,-1.5,38.5,19.996106426693615,18.535141118246116,38.53124754493973,0.561,0.496,0.5035,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_DET_WAS,Washington Commanders,Detroit Lions,-5.016524164293548,49.55172549694123,3.0,51.5,22.19916836455473,27.07895985089289,49.27812821544762,0.291,0.4245,0.4225,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_JAX_HOU,Houston Texans,Jacksonville Jaguars,3.7701459610740393,42.18519916793309,-3.0,42.5,22.928828691131816,18.938656904740363,41.86748559587218,0.6925,0.5535,0.48,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_LA_SF,San Francisco 49ers,Los Angeles Rams,-4.568617377871458,47.07616197703231,3.0,48.5,21.158786400377878,25.905972815218025,47.064759215595906,0.304,0.427,0.4835,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_LV_DEN,Denver Broncos,Las Vegas Raiders,11.99820417033046,41.59581721509252,-10.5,42.5,26.755363203588058,14.830836643315013,41.586199846903064,0.9075,0.566,0.486,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_NE_TB,Tampa Bay Buccaneers,New England Patriots,2.958039193631148,46.44016437210722,-2.5,48.5,24.467200349206934,21.54671841890787,46.013918768114806,0.6235,0.5175,0.42,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_NO_CAR,Carolina Panthers,New Orleans Saints,4.792169935719486,42.57021235828965,-3.5,42.5,23.86790619463203,18.83938126781339,42.70728746244542,0.7075,0.569,0.5005,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_NYG_CHI,Chicago Bears,New York Giants,3.9487933290451496,47.25431109053616,-3.0,47.5,25.88479469229718,21.942205960384076,47.827000652681264,0.666,0.5455,0.513,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_PHI_GB,Green Bay Packers,Philadelphia Eagles,2.033626790346181,44.41497444440741,-3.0,45.5,23.145439979133887,21.34914096200173,44.49458094113562,0.5795,0.449,0.473,0.0,0.0,0.0,0,0,,,
v2_baseline,Baseline,2025,10,2025_10_PIT_LAC,Los Angeles Chargers,Pittsburgh Steelers,5.050449029129532,45.10674526296039,-4.5,46.5,25.067515076543643,20.103219653266514,45.17073472981015,0.7275,0.5235,0.4425,0.0,0.0,0.0,0,0,,,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_ARI_SEA,Seattle Seahawks,Arizona Cardinals,7.686040598176649,43.930941685999805,-6.5,45.5,25.705342920807958,18.352693120230214,44.05803604103817,0.7885,0.528,0.457,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_ATL_IND,Indianapolis Colts,Atlanta Falcons,7.446872899530545,47.685070558757644,-6.5,48.5,27.389865906305197,19.805505644155247,47.19537155046046,0.8155,0.5515,0.46,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_BAL_MIN,Minnesota Vikings,Baltimore Ravens,-5.116741103215765,46.61768193234919,3.5,47.5,20.97077848585754,26.02308183662135,46.993860322478895,0.272,0.4135,0.4915,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_BUF_MIA,Miami Dolphins,Buffalo Bills,-10.382973874203739,48.000234281513244,8.5,50.5,18.958097207052763,29.232683265925424,48.19078047297818,0.1285,0.4305,0.4325,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_CLE_NYJ,New York Jets,Cleveland Browns,1.9155754928472937,38.63503222300918,-1.5,38.5,20.21686829262779,18.353560465536635,38.570428758164425,0.5805,0.5155,0.501,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_DET_WAS,Washington Commanders,Detroit Lions,-5.016524164293548,49.84135990763076,3.0,51.5,22.328596049865638,27.23428755893944,49.56288360880507,0.29,0.419,0.4505,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_JAX_HOU,Houston Texans,Jacksonville Jaguars,3.7701459610740393,42.24863737793814,-3.0,42.5,22.91217101615286,19.293857118293605,42.20602813444647,0.6705,0.52,0.4955,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_LA_SF,San Francisco 49ers,Los Angeles Rams,-4.568617377871458,47.290397654160344,3.0,48.5,21.38065664361866,25.988155786378062,47.36881242999672,0.313,0.4425,0.465,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_LV_DEN,Denver Broncos,Las Vegas Raiders,11.998204170330462,41.65925542509756,-10.5,42.5,26.796533052395304,14.734001781242265,41.53053483363756,0.9125,0.5715,0.4645,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_NE_TB,Tampa Bay Buccaneers,New England Patriots,2.958039193631148,46.65440004923526,-2.5,48.5,24.877583328890456,21.91293502970887,46.79051835859932,0.629,0.5225,0.4575,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_NO_CAR,Carolina Panthers,New Orleans Saints,4.792169935719486,42.6336505682947,-3.5,42.5,23.6449506838888,18.93798816344145,42.582938847330254,0.698,0.561,0.5035,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_NYG_CHI,Chicago Bears,New York Giants,3.9487933290451496,47.44341385647703,-3.0,47.5,25.681143938832328,21.679487144467764,47.360631083300085,0.6635,0.54,0.496,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_PHI_GB,Green Bay Packers,Philadelphia Eagles,2.033626790346181,44.55381138797395,-3.0,45.5,23.247358812818167,21.06888917888402,44.316247991702184,0.6,0.4595,0.4675,0.0,0.0,0.0,0,0,,0.1,0.2
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,10,2025_10_PIT_LAC,Los Angeles Chargers,Pittsburgh Steelers,5.050449029129532,45.27071511771409,-4.5,46.5,25.16590812634958,19.99160655496417,45.15751468131376,0.723,0.525,0.46,0.0,0.0,0.0,0,0,,0.1,0.2
v2_cold_minus15,Temp -15F,2025,10,2025_10_ARI_SEA,Seattle Seahawks,Arizona Cardinals,7.686040598176648,43.79210474243327,-6.5,45.5,26.018973732698882,18.34800345288487,44.36697718558375,0.8045,0.558,0.4665,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_ATL_IND,Indianapolis Colts,Atlanta Falcons,7.446872899530544,47.47083488162961,-6.5,48.5,27.394760239102304,19.935905332934308,47.33066557203661,0.8135,0.5535,0.4635,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_BAL_MIN,Minnesota Vikings,Baltimore Ravens,-5.116741103215765,46.428579166408326,3.5,47.5,20.751161623302984,25.77282249816532,46.5239841214683,0.281,0.433,0.4625,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_BUF_MIA,Miami Dolphins,Buffalo Bills,-10.382973874203739,47.73573278201088,8.5,50.5,18.104964699287805,28.863837837022512,46.968802536310314,0.1165,0.4105,0.4065,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_CLE_NYJ,New York Jets,Cleveland Browns,1.9155754928472937,38.672125657752794,-1.5,38.5,20.472616404699206,18.36359326027715,38.83620966497636,0.5825,0.5155,0.502,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_DET_WAS,Washington Commanders,Detroit Lions,-5.016524164293548,49.55172549694123,3.0,51.5,22.45900097212611,27.436277243242724,49.89527821536883,0.2855,0.416,0.4565,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_JAX_HOU,Houston Texans,Jacksonville Jaguars,3.7701459610740393,42.18519916793309,-3.0,42.5,23.036913558140384,19.27498402678762,42.311897584928005,0.6885,0.5425,0.506,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_LA_SF,San Francisco 49ers,Los Angeles Rams,-4.568617377871458,47.07616197703231,3.0,48.5,21.57918574448897,25.88347651008141,47.46266225457038,0.3325,0.4455,0.466,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_LV_DEN,Denver Broncos,Las Vegas Raiders,11.99820417033046,41.59581721509252,-10.5,42.5,26.67966824975774,14.760714824333299,41.44038307409103,0.905,0.5605,0.469,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_NE_TB,Tampa Bay Buccaneers,New England Patriots,2.958039193631148,46.44016437210722,-2.5,48.5,24.935101989982613,22.056601313599216,46.99170330358183,0.616,0.5105,0.465,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_NO_CAR,Carolina Panthers,New Orleans Saints,4.792169935719486,42.57021235828965,-3.5,42.5,23.708750459894194,18.956756758916075,42.66550721881026,0.707,0.557,0.511,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_NYG_CHI,Chicago Bears,New York Giants,3.9487933290451496,47.25431109053616,-3.0,47.5,25.45209654059572,21.627933157648435,47.080029698244154,0.6605,0.5275,0.4815,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_PHI_GB,Green Bay Packers,Philadelphia Eagles,2.033626790346181,44.41497444440741,-3.0,45.5,23.156785582554992,21.172094710611454,44.32888029316644,0.5815,0.455,0.4635,0.0,0.0,-15.0,0,0,,,
v2_cold_minus15,Temp -15F,2025,10,2025_10_PIT_LAC,Los Angeles Chargers,Pittsburgh Steelers,5.050449029129532,45.10674526296039,-4.5,46.5,24.961275337098073,20.028210708450985,44.98948604554905,0.729,0.523,0.441,0.0,0.0,-15.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_ARI_SEA,Seattle Seahawks,Arizona Cardinals,7.606040598176648,43.79210474243327,-6.5,45.5,25.476506507392987,18.161056215538125,43.63756272293111,0.7945,0.544,0.444,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_ATL_IND,Indianapolis Colts,Atlanta Falcons,7.366872899530544,47.47083488162961,-6.5,48.5,27.649442862627904,20.27917271192733,47.92861557455524,0.823,0.542,0.4885,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_BAL_MIN,Minnesota Vikings,Baltimore Ravens,-5.196741103215765,46.428579166408326,3.5,47.5,20.7810308112418,25.736225308147425,46.517256119389224,0.2725,0.4275,0.4775,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_BUF_MIA,Miami Dolphins,Buffalo Bills,-10.462973874203739,47.73573278201088,8.5,50.5,18.4154889383653,28.923933255521604,47.3394221938869,0.1135,0.412,0.4095,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_CLE_NYJ,New York Jets,Cleveland Browns,1.8355754928472936,38.672125657752794,-1.5,38.5,20.51761166164066,18.396254884501737,38.913866546142394,0.5895,0.5285,0.5085,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_DET_WAS,Washington Commanders,Detroit Lions,-5.096524164293548,49.55172549694123,3.0,51.5,22.305013690605374,27.172207750076666,49.47722144068204,0.2975,0.4135,0.4445,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_JAX_HOU,Houston Texans,Jacksonville Jaguars,3.6901459610740392,42.18519916793309,-3.0,42.5,23.14165062306549,19.42375444159819,42.56540506466367,0.671,0.525,0.508,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_LA_SF,San Francisco 49ers,Los Angeles Rams,-4.648617377871458,47.07616197703231,3.0,48.5,20.839529701165922,25.660303691600724,46.499833392766654,0.307,0.4325,0.4435,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_LV_DEN,Denver Broncos,Las Vegas Raiders,11.91820417033046,41.59581721509252,-10.5,42.5,26.561203189466397,14.718380525481779,41.279583714948174,0.9065,0.56,0.471,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_NE_TB,Tampa Bay Buccaneers,New England Patriots,2.878039193631148,46.44016437210722,-2.5,48.5,24.262501411607502,21.668848901297338,45.93135031290484,0.6095,0.509,0.42,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_NO_CAR,Carolina Panthers,New Orleans Saints,4.712169935719487,42.57021235828965,-3.5,42.5,23.76953203346466,18.87273471704199,42.64226675050665,0.7085,0.559,0.5055,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_NYG_CHI,Chicago Bears,New York Giants,3.8687933290451495,47.25431109053616,-3.0,47.5,25.700705175605123,21.830453268046174,47.5311584436513,0.674,0.5405,0.5065,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_PHI_GB,Green Bay Packers,Philadelphia Eagles,1.9536267903461808,44.41497444440741,-3.0,45.5,22.81945344847568,21.222674981394636,44.042128429870324,0.582,0.4465,0.4505,0.0,0.0,0.0,0,0,,,
v2_elo_minus100,Home Elo -100 (diff),2025,10,2025_10_PIT_LAC,Los Angeles Chargers,Pittsburgh Steelers,4.970449029129532,45.10674526296039,-4.5,46.5,24.819155342267965,20.179134541377493,44.998289883645455,0.7145,0.5075,0.4665,0.0,0.0,0.0,0,0,,,
v2_elo_plus100,Home Elo +100 (diff),2025,10,2025_10_ARI_SEA,Seattle Seahawks,Arizona Cardinals,7.766040598176648,43.79210474243327,-6.5,45.5,25.592058628989477,17.477020636276407,43.069079265265884,0.816,0.571,0.4195,0.0,0.0,0.0,0,0,,,
v2_elo_plus100,Home Elo +100 (diff),2025,10,2025_10_ATL_IND,Indianapolis Colts,Atlanta Falcons,7.526872899530544,47.47083488162961,-6.5,48.5,27.54686535004457,19.970034147384162,47.51689949742873,0.8235,0.5525,0.4715,0.0,0.0,0.0,0,0,,,
v2_elo_plus100,Home Elo +100 (diff),2025,10,2025_10_BAL_MIN,Minnesota Vikings,Baltimore Ravens,-5.036741103215765,46.428579166408326,3.5,47.5,20.89718066918148,25.847595981718747,46.74477665090023,0.2845,0.425,0.478,0.0,0.0,0.0,0,0,,,
v2_elo_plus100,Home Elo +100 (diff),2025,10,2025_10_BUF_MIA,Miami Dolphins,Buffalo Bills,-10.302973874203738,47.73573278201088,8.5,50.5,18.4016652989009,28.842459709431,47.244125008331906,0.125,0.4035,0.4,0.0,0.0,0.0,0,0,,,
