scenario_id,position,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,QB,Baseline,28,7.974230769230768,62.27692307692307,1.008076923076923,0.6799999999999999,4.165384615384616,16.361538461538462,0.23961538461538462,0.0,0.0,0.0,0.0,0.06447806282136173,0.03571428571428571,8.427797202797203
v2_blend_10_20,QB,Market blend m=0.10 t=0.20,28,7.883122360545575,61.58643723055112,0.9996700176822374,0.6793599677547992,4.178793186924697,16.410690542715464,0.24027796080146047,0.0,0.0,0.0,0.0,0.06474087182179462,0.03571428571428571,8.361668296997761
v2_cold_minus15,QB,Temp -15F,28,7.924444567486329,61.16783381296105,1.0013943083158923,0.680084795334484,4.176305597001216,16.40519830709246,0.24019259264870252,0.0,0.0,0.0,0.0,0.0647766850596007,0.03571428571428571,8.326859452803648
v2_elo_minus100,QB,Home Elo -100 (diff),28,7.966010207670887,61.79900228706209,1.0072855061694284,0.6795800227770392,4.166608114825365,16.36443905407116,0.23955770716692382,0.0,0.0,0.0,0.0,0.06436433192172789,0.03571428571428571,8.383862081794808
v2_elo_plus100,QB,Home Elo +100 (diff),28,7.921728349493936,61.64489507974547,1.0046177289298444,0.6798822572241738,4.170643382151407,16.37502119160067,0.239861025213895,0.0,0.0,0.0,0.0,0.06468150315453869,0.03571428571428571,8.36696809221449
v2_inj_away_plus1,QB,Away starters out +1,28,7.86055994792168,61.44366692351845,0.9987884195052975,0.6785547502453709,4.153733265399676,16.310423567185225,0.238921360516986,0.0,0.0,0.0,0.0,0.06437874809999233,0.03571428571428571,8.334968021299336
v2_inj_away_plus2,QB,Away starters out +2,28,7.908786738296633,60.093687862735266,0.9811065796331836,0.6781678155801069,4.119334617972921,16.166944375496783,0.23696382072213598,0.0,0.0,0.0,0.0,0.06361796926242451,0.03571428571428571,8.19863561913064
v2_inj_home_plus1,QB,Home starters out +1,28,7.870319457894427,60.59213920316632,0.9885999559114135,0.6794250636476087,4.1473806900371795,16.286437357270316,0.23864180842812005,0.0,0.0,0.0,0.0,0.06434232701646368,0.03571428571428571,8.25481304875958
v2_inj_home_plus2,QB,Home starters out +2,28,7.88764940285247,61.00600920057737,0.9956318979708952,0.6782457119937096,4.126134934865936,16.191829734702768,0.2374677238618298,0.0,0.0,0.0,0.0,0.06386040938508815,0.03571428571428571,8.283906236984087
v2_neutral_site,QB,Neutral site,28,7.928448356107651,61.550457846549975,1.0025571327413458,0.6800886893684301,4.172009528098202,16.38271109972461,0.23990932860108685,0.0,0.0,0.0,0.0,0.06468823616082706,0.03571428571428571,8.359652907381028
