scenario_id,scenario_label,season,week,date,game_id,team,player,position,player_id,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,points_scale,vol_scale,yds_scale,td_scale
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Jacoby Brissett,QB,00-0033119,1.0,34.5,232.3,1.27,0.9,3.84,14.3,0.08,0.0,0.0,0.0,0.0,0.07688365361336424,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Bam Knight,RB,00-0037157,1.0,0.0,0.0,0.0,0.0,16.76,72.4,0.4,5.01,3.69,28.5,0.22,0.4620555624053255,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Emari Demercado,RB,00-0038705,1.0,0.0,0.0,0.0,0.0,9.31,41.3,0.13,3.12,2.19,16.7,0.13,0.22894841419643375,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Michael Carter,RB,00-0036924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Elijah Higgins,TE,00-0039041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,2.8,24.1,0.15,0.1392920235749422,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Josiah Deguara,TE,00-0036332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Oscar Cardenas,TE,00-0040381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,0.0,0.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Trey McBride,TE,00-0037744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,5.34,42.3,0.29,0.25173643242143473,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Bryson Green,WR,00-0040383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,0.0,0.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Greg Dortch,WR,00-0035500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,3.13,25.6,0.17,0.1563351834036163,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Marvin Harrison Jr.,WR,00-0039849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,4.41,53.2,0.35,0.29531191028128656,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Michael Wilson,WR,00-0038559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,3.71,45.9,0.27,0.23662050566314685,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703176,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,Sam Darnold,QB,00-0034869,1.0,34.95,240.1,2.44,0.84,7.22,26.7,0.34,0.0,0.0,0.0,0.0,0.28822967723739035,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,George Holani,RB,00-0039299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,Kenneth Walker III,RB,00-0038134,1.0,0.0,0.0,0.0,0.0,17.14,73.8,0.95,4.65,3.5,21.7,0.4,0.7407597393541085,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,Zach Charbonnet,RB,00-0039165,1.0,0.0,0.0,0.0,0.0,9.52,40.7,0.35,2.9,2.18,13.4,0.24,0.4456727152654929,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,AJ Barner,TE,00-0039793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,5.16,45.4,0.57,0.4344745613004629,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,Elijah Arroyo,TE,00-0040739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,2.13,26.4,0.31,0.26655304377571076,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,Nick Kallerup,TE,00-0040058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,Cody White,WR,00-0035891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,Cooper Kupp,WR,00-0033908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,3.91,35.0,0.51,0.3995044211877341,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,Jaxon Smith-Njigba,WR,00-0038543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01,5.57,49.9,0.65,0.47795422323898396,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,Rashid Shaheed,WR,00-0037545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,2.58,24.2,0.32,0.27385096292630906,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ARI_SEA,Seattle Seahawks,Ricky White III,WR,00-0040653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.11,33.88,274.1,167.5,3.159016884069412,1.5264248249841563,0.9028170644443902,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ATL_IND,Atlanta Falcons,Michael Penix Jr.,QB,00-0039917,1.0,38.49,221.5,1.84,0.86,1.48,5.0,0.03,0.0,0.0,0.0,0.0,0.029554466451491845,56.09,37.03,16.83,229.7,68.0,1.906097415838118,0.3787246793422278,0.9257277026510734,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ATL_IND,Atlanta Falcons,Bijan Robinson,RB,00-0038542,1.0,0.0,0.0,0.0,0.0,9.87,32.8,0.26,4.68,3.4,17.9,0.24,0.3934693402873666,56.09,37.03,16.83,229.7,68.0,1.906097415838118,0.3787246793422278,0.9257277026510734,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ATL_IND,Atlanta Falcons,Nate Carter,RB,00-0040547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.09,37.03,16.83,229.7,68.0,1.906097415838118,0.3787246793422278,0.9257277026510734,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ATL_IND,Atlanta Falcons,Tyler Allgeier,RB,00-0037263,1.0,0.0,0.0,0.0,0.0,5.48,18.2,0.1,2.91,2.22,11.5,0.15,0.22119921692859512,56.09,37.03,16.83,229.7,68.0,1.906097415838118,0.3787246793422278,0.9257277026510734,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ATL_IND,Atlanta Falcons,Charlie Woerner,TE,00-0036429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,2.51,23.8,0.18,0.164729788588728,56.09,37.03,16.83,229.7,68.0,1.906097415838118,0.3787246793422278,0.9257277026510734,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ATL_IND,Atlanta Falcons,Feleipe Franks,TE,00-0036825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.09,37.03,16.83,229.7,68.0,1.906097415838118,0.3787246793422278,0.9257277026510734,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ATL_IND,Atlanta Falcons,Kyle Pitts Sr.,TE,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,4.52,59.6,0.36,0.302323673928969,56.09,37.03,16.83,229.7,68.0,1.906097415838118,0.3787246793422278,0.9257277026510734,0.0,0.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ATL_IND,Atlanta Falcons,Teagan Quitoriano,TE,00-0037277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.09,37.03,16.83,229.7,68.0,1.906097415838118,0.3787246793422278,0.9257277026510734,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ATL_IND,Atlanta Falcons,Casey Washington,WR,00-0039394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.09,37.03,16.83,229.7,68.0,1.906097415838118,0.3787246793422278,0.9257277026510734,1.0,1.0,1.0,1.0,1.0,1.0
v2_baseline,Baseline,2025,10,0.0,2025_10_ATL_IND,Atlanta Falcons,Darnell Mooney,WR,00-0036309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,3.41,30.9,0.29,0.25173643242143473,56.09,37.03,16.83,229.7,68.0,1.906097415838118,0.3787246793422278,0.9257277026510734,1.0,1.0,1.0,1.0,1.0,1.0
