scenario_id,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc,n_games_applies,n_games,scenario_label
v2_baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,14,Baseline
v2_blend_10_20,2.5376526277146434e-16,0.15499381504400336,0.0,0.0,0.10026203691885449,0.06871317551034688,0.16897521242919972,0.0014642857142856919,-0.001285714285714267,0.00614285714285716,14,14,Market blend m=0.10 t=0.20
v2_cold_minus15,0.0,0.0,0.0,0.0,0.05993351322363516,0.059604531665122806,0.11953804488875416,0.002821428571428559,-0.000714285714285703,0.0031785714285714473,14,14,Temp -15F
v2_elo_minus100,-0.08,0.0,0.0,0.0,-0.05809718225759397,0.04274192870768229,-0.015355253549914087,-3.571428571429268e-05,-0.005035714285714267,0.001999999999999998,14,14,Home Elo -100 (diff)
v2_elo_plus100,0.08000000000000006,0.0,0.0,0.0,0.06584483419906968,-0.08660147963755767,-0.02075664543848938,0.00882142857142856,0.007000000000000018,-0.002142857142857133,14,14,Home Elo +100 (diff)
v2_inj_away_plus1,0.0,-0.3999999999999996,0.0,0.0,-0.08784462422343532,-0.1734207736424541,-0.2612653978658917,0.0026428571428571213,0.0014642857142857354,-0.005571428571428565,14,14,Away starters out +1
v2_inj_away_plus2,0.0,-0.8000000000000017,0.0,0.0,-0.39631719151463735,-0.3984234804648073,-0.7947406719794446,0.0018928571428571286,-0.0022499999999999903,-0.023571428571428566,14,14,Away starters out +2
v2_inj_home_plus1,0.0,-0.3999999999999996,0.0,0.0,-0.12065930174257515,-0.2254984830230478,-0.34615778476562653,0.00839285714285713,0.002678571428571447,-0.00982142857142856,14,14,Home starters out +1
v2_inj_home_plus2,0.0,-0.8000000000000017,0.0,0.0,-0.27484700732876277,-0.39723638621528995,-0.6720833935440547,0.004321428571428564,0.004214285714285722,-0.023071428571428555,14,14,Home starters out +2
v2_neutral_site,0.0,0.0,0.0,0.0,0.06509127196904885,0.004100493893571969,0.06919176586262107,0.0036071428571428327,0.0002857142857143058,0.0007857142857142943,14,14,Neutral site
v2_precip_plus25,0.0,0.0,0.0,0.0,-0.03323437447408496,0.004852045220285055,-0.02838232925380067,-0.0008928571428571476,-0.005571428571428568,-0.0013571428571428584,14,14,Precip +25%
v2_precip_plus50,0.0,0.0,0.0,0.0,0.17597857385503093,0.02691783133221889,0.20289640518724994,0.00710714285714286,0.0077500000000000225,0.004428571428571436,14,14,Precip +50%
v2_pressure_plus005,0.0,-0.8000000000000002,0.0,0.0,-0.3635129125871576,-0.45877116159079073,-0.8222840741779527,0.00046428571428570674,0.00028571428571430184,-0.023357142857142854,14,14,Home/away pressure +0.05
v2_rest_minus7,-0.14999999999999997,0.0,0.0,0.0,-0.05199235554125207,0.0987953353198719,0.04680297977861615,-0.0072500000000000064,-0.011499999999999998,0.0001785714285714327,14,14,Home rest -7 days (diff)
v2_rest_plus7,0.15000000000000005,0.0,0.0,0.0,0.11502512045214429,-0.06600971674646416,0.04901540370567962,0.003999999999999999,0.004178571428571456,0.002250000000000006,14,14,Home rest +7 days (diff)
v2_sigma_high,0.0,0.0,0.0,0.0,0.10911247747422921,0.1119487450167077,0.22106122249093474,-0.025250000000000015,-0.00035714285714284554,0.00842857142857144,14,14,High volatility
v2_sigma_low,0.0,0.0,0.0,0.0,0.06425551937647025,-0.05142386550312456,0.012831653873346584,0.003964285714285698,0.005428571428571437,-0.022857142857142854,14,14,Low volatility
v2_spread_home_minus3,3.0,0.0,-3.0,0.0,1.493604386008734,-1.3914177380865784,0.10218664792215344,0.10028571428571428,-0.007964285714285705,0.005535714285714295,14,14,Spread home -3.0
v2_spread_home_plus3,-3.0,0.0,3.0,0.0,-1.4327828646065772,1.5348930181702516,0.10211015356367323,-0.11039285714285717,-0.0008928571428571278,0.0036785714285714317,14,14,Spread home +3.0
v2_total_minus3,0.0,-2.623006332192539,0.0,-3.0,-1.3297705055264966,-1.2540008635241908,-2.583771369050685,-0.002785714285714299,-0.005785714285714275,0.014107142857142861,14,14,Total -3.0
v2_total_plus3,0.0,2.6230063321925408,0.0,3.0,1.4353414538245934,1.4352514048020848,2.8705928586266762,-0.0002142857142857105,-0.008142857142857122,-0.0033214285714285585,14,14,Total +3.0
v2_wind_plus10,0.0,-0.5,0.0,0.0,-0.23612993789585346,-0.2827944880117944,-0.5189244259076494,-3.5714285714285744e-05,0.0007142857142857269,-0.016464285714285706,14,14,Wind +10mph (open)
v2_wind_plus20,0.0,-1.0,0.0,0.0,-0.48291288757335515,-0.44194465911594805,-0.9248575466893014,-0.0026428571428571573,-0.0038928571428571263,-0.028142857142857133,14,14,Wind +20mph (open)
