scenario_id,scenario_label,season,week,game_id,team,pass_attempts,rush_attempts,targets,receptions,pass_yards,rush_yards,rec_yards,pass_tds,rush_tds,rec_tds
v2_baseline,Baseline,2025,10,2025_10_ARI_SEA,Arizona Cardinals,34.5,29.910000000000004,38.92,25.27,232.3,128.0,236.3,1.27,0.6100000000000001,1.58
v2_baseline,Baseline,2025,10,2025_10_ARI_SEA,Seattle Seahawks,34.95,33.879999999999995,35.99,25.03,240.1,141.2,216.0,2.44,1.6400000000000001,3.0
v2_baseline,Baseline,2025,10,2025_10_ATL_IND,Atlanta Falcons,38.49,16.83,37.019999999999996,23.689999999999998,221.5,56.0,221.7,1.84,0.39,1.8499999999999999
v2_baseline,Baseline,2025,10,2025_10_ATL_IND,Indianapolis Colts,44.72,21.599999999999998,47.15,29.009999999999998,245.7,67.5,255.5,3.05,0.7899999999999999,4.27
v2_baseline,Baseline,2025,10,2025_10_BAL_MIN,Baltimore Ravens,33.26,36.0,32.68,21.35,236.7,140.5,194.3,1.62,0.88,1.52
v2_baseline,Baseline,2025,10,2025_10_BAL_MIN,Minnesota Vikings,39.61,31.03,38.11,24.75,278.9,150.4,238.3,2.16,0.88,2.1
v2_baseline,Baseline,2025,10,2025_10_BUF_MIA,Buffalo Bills,33.86,37.66,31.84,20.62,216.8,153.4,192.5,1.97,1.44,2.17
v2_baseline,Baseline,2025,10,2025_10_BUF_MIA,Miami Dolphins,44.73,21.71,46.63,30.06,253.4,68.6,216.6,1.56,0.39,1.54
v2_baseline,Baseline,2025,10,2025_10_CLE_NYJ,Cleveland Browns,46.29,20.240000000000002,44.54,26.59,240.9,65.30000000000001,202.4,2.55,0.39,2.49
v2_baseline,Baseline,2025,10,2025_10_CLE_NYJ,New York Jets,33.63,31.720000000000002,34.519999999999996,20.47,223.5,127.9,222.6,1.68,0.95,2.06
v2_baseline,Baseline,2025,10,2025_10_DET_WAS,Detroit Lions,43.61,23.63,44.82,31.14,250.6,72.9,199.4,2.01,0.6100000000000001,2.21
v2_baseline,Baseline,2025,10,2025_10_DET_WAS,Washington Commanders,35.08,25.94,33.76,21.24,182.6,79.9,192.8,1.93,0.8,1.94
v2_baseline,Baseline,2025,10,2025_10_JAX_HOU,Houston Texans,42.94,24.66,44.85,28.08,240.3,75.80000000000001,200.7,2.07,0.75,2.45
v2_baseline,Baseline,2025,10,2025_10_JAX_HOU,Jacksonville Jaguars,36.37,34.63,35.01,22.11,245.3,169.7,220.7,1.78,1.21,2.14
v2_baseline,Baseline,2025,10,2025_10_LA_SF,Los Angeles Rams,34.93,37.89,32.43,21.3,238.2,155.39999999999998,188.6,1.54,1.04,1.62
v2_baseline,Baseline,2025,10,2025_10_LA_SF,San Francisco 49ers,31.89,39.6,30.25,20.38,231.1,170.5,180.0,1.75,1.49,1.8800000000000001
v2_baseline,Baseline,2025,10,2025_10_LV_DEN,Denver Broncos,42.55,25.139999999999997,44.56,29.25,230.2,75.2,200.0,2.71,1.11,3.31
v2_baseline,Baseline,2025,10,2025_10_LV_DEN,Las Vegas Raiders,40.99,19.200000000000003,41.11,26.5,279.3,80.0,249.1,1.96,0.49999999999999994,2.3
v2_baseline,Baseline,2025,10,2025_10_NE_TB,New England Patriots,38.05,27.69,40.79,27.34,254.4,115.5,236.6,1.79,0.76,2.12
