scenario_id,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,Baseline,388,0.7921292775665398,6.156653992395437,0.09965779467680609,0.06722433460076045,1.92467680608365,10.096577946768061,0.1494296577946768,2.18254752851711,1.4943346007604565,18.80494296577947,0.26323193916349813,0.12355727457940062,0.16237113402061856,3.82103698582786
v2_blend_10_20,Market blend m=0.10 t=0.20,388,0.7831223626394865,6.08839303419897,0.098826693763263,0.06716106145104479,1.9295080356437235,10.11117874433806,0.14944420925697233,2.181878395611471,1.4951725045474582,18.81283672426262,0.26322344791354424,0.12346860042479262,0.16237113402061856,3.8164313830569654
v2_cold_minus15,Temp -15F,388,0.7872074477362911,6.047010186832651,0.09899715595518328,0.06723271740949271,1.9285154061447238,10.109159771396788,0.1495128207169521,2.179689621814737,1.494112141807708,18.808306073557652,0.26313232992851626,0.12356750650779647,0.16237113402061856,3.8120796066637
v2_elo_minus100,Home Elo -100 (diff),388,0.7913165984769699,6.109407070203857,0.09957955574298533,0.06718281593993544,1.9256231872946719,10.097456315263988,0.14934467263127224,2.1809574793338173,1.4945973734865938,18.820104834048305,0.2633029942511863,0.12358210063811431,0.16237113402061856,3.818079354243053
v2_elo_plus100,Home Elo +100 (diff),388,0.7869389242845716,6.094172137161148,0.09931582111093518,0.06721269463052669,1.9260873932358489,10.102392219274813,0.14948813941836042,2.178830365660011,1.4936688931863162,18.800795187259265,0.2629548592386814,0.12359436530635251,0.16237113402061856,3.8147142394964075
v2_inj_away_plus1,Away starters out +1,388,0.7808918579694436,6.074278859359238,0.0987395395708659,0.06708145819916213,1.9250363482244939,10.097461994600577,0.14916745286472805,2.174911878607847,1.4888708041650036,18.77632506990088,0.26240121679765566,0.12344410051206345,0.16237113402061856,3.808651498205445
v2_inj_away_plus2,Away starters out +2,388,0.7856595254589828,5.940820853350254,0.09699152498274818,0.06704320610297634,1.9184321123089183,10.063281353839374,0.14879312197196934,2.168393786956882,1.4833976921366423,18.748194195300616,0.2612307376830984,0.1232062445093041,0.16237113402061856,3.7892943736447693
v2_inj_home_plus1,Home starters out +1,388,0.7818566764458367,5.990097411719864,0.09773231503306748,0.06716749678645557,1.924199849595953,10.090557640417162,0.14915067935018222,2.1709917727572834,1.487098773839292,18.76040417042744,0.2620646761420717,0.12329967200789921,0.16237113402061856,3.798301951137692
v2_inj_home_plus2,Home starters out +2,388,0.7835699029435902,6.031012316406887,0.09842748801233185,0.06705090688911199,1.9196671945759265,10.074148418870044,0.14893958783376365,2.1664203285373094,1.4842077561997744,18.758738706601406,0.2617232951141315,0.12336193006869628,0.16237113402061856,3.7994459910894793
v2_neutral_site,Neutral site,388,0.7876032595391596,6.084836136921291,0.09911211198203419,0.0672331023710235,1.9262350191303355,10.097226660223127,0.14944822939981733,2.179799500622802,1.4940423837129326,18.809866579736568,0.26304288903855877,0.12349426363594414,0.16237113402061856,3.8144041702434226
v2_precip_plus25,Precip +25%,388,0.7874146735552736,6.1021320037578635,0.09935099313317058,0.06712270393299337,1.9262183803938224,10.10071255094913,0.1493514465303835,2.1798720035348333,1.4937125205355832,18.804794287090015,0.2630012167763058,0.1235220961107131,0.16237113402061856,3.815789343653579
v2_precip_plus50,Precip +50%,388,0.7923747632560859,6.130969667053192,0.0994810562044894,0.0673209406634845,1.9250556452053653,10.089200687062913,0.14945486498399785,2.1861406986674035,1.4967810468189822,18.82420780938786,0.26359960204106536,0.12349989413237858,0.16237113402061856,3.820416980122258
v2_pressure_plus005,Home/away pressure +0.05,388,0.7849707877125273,5.957133339114555,0.0969692048838085,0.06705166467898874,1.9161832873719569,10.045091012029046,0.1488988618509722,2.167805876679963,1.483222987534682,18.75315884280811,0.26109953854562107,0.12322790299313144,0.16237113402061856,3.789235036655476
v2_rest_minus7,Home rest -7 days (diff),388,0.7949870088543118,6.127718878729842,0.09966055880570453,0.0671912424826005,1.923780172417449,10.09685043379179,0.14943446050231302,2.185326877440136,1.4951984424350966,18.81455177315617,0.2632094040246832,0.12351685669700563,0.16237113402061856,3.8198099320581913
v2_rest_plus7,Home rest +7 days (diff),388,0.7871852966071462,6.123021625456686,0.09937496026200777,0.0671933343111063,1.9262815017434003,10.099966704084292,0.14948191799941374,2.1809439034229663,1.495700086377601,18.812016023350115,0.2631446062523216,0.12356071477809064,0.16237113402061856,3.8185736327151862
v2_sigma_high,High volatility,388,0.7926253423269053,6.140929664294028,0.09931414162127762,0.06720783880624837,1.926707150141753,10.112644605138097,0.1494968658906859,2.186042721877586,1.4971082614884714,18.81458089592132,0.26369815709699407,0.12358191773747616,0.16237113402061856,3.822759604054852
v2_sigma_low,Low volatility,388,0.7897872321199447,6.113107768050621,0.09922129953384864,0.06714012686192695,1.926670190996553,10.101868458933371,0.14940990733345605,2.181630705462483,1.4935665523586013,18.793353028716933,0.2630633665539814,0.12351376767149409,0.16237113402061856,3.816256239720156
v2_spread_home_minus3,Spread home -3.0,388,0.7875093937041245,6.26140757753623,0.09930893567583307,0.06654552396345799,1.9386700685235305,10.120281746666015,0.14925024811019233,2.172821751160026,1.4928744647161192,18.801343125701845,0.26346147343249704,0.12350243775597937,0.16237113402061856,3.8321340281081704
v2_spread_home_plus3,Spread home +3.0,388,0.818373922894027,6.009200296188463,0.09969981442235655,0.0678640708204947,1.919287770957685,10.08364489128591,0.1497205260454642,2.1973860139176997,1.4993104769604302,18.846212573910805,0.26306221154971593,0.12378477691830424,0.16237113402061856,3.8139784153593683
v2_total_minus3,Total -3.0,388,0.7738780439333615,5.750032170051307,0.09365426491157694,0.06686851505599081,1.9031826259937699,9.99611735309382,0.1477088986919205,2.1332478833170923,1.4592321741802197,18.59909575830032,0.256897845966382,0.12268701612305304,0.16237113402061856,3.7436286848632516
v2_total_plus3,Total +3.0,388,0.8228408474859598,6.4995644461683115,0.10535162351124573,0.06769115797104826,1.9558566973429479,10.208934111587165,0.15122090825333026,2.232548739264574,1.533719116002524,19.033357190839027,0.2695505787655672,0.12455763200779914,0.16237113402061856,3.8982395833810632
v2_wind_plus10,Wind +10mph (open),388,0.7839549852307217,6.044849129835052,0.09829091006521423,0.06697788352885459,1.9218412784581025,10.080165212053036,0.14889583730924708,2.1737365602450307,1.4860316631721027,18.75910844918635,0.2619564681135457,0.12332093728521988,0.16237113402061856,3.8023462161088415
v2_wind_plus20,Wind +20mph (open),388,0.7848933748663393,5.984539749772922,0.09752953486655229,0.06703202899426854,1.9160945288846607,10.058111473280958,0.1487842573563765,2.1635590364552804,1.482136837459334,18.748536206610503,0.2611786205025513,0.12328151611066156,0.16237113402061856,3.7920359680954308
