season,week,game_id,home_team,away_team,pred_margin,pred_total,spread_ref,total_ref,home_points_mean,away_points_mean,total_points_mean,prob_home_win_mc,prob_home_cover_mc,prob_over_total_mc
2025,8,2025_08_BUF_CAR,Carolina Panthers,Buffalo Bills,-17.218894302664516,41.73070186706755,7.0,48.5,11.997649290340787,29.0236257847461,41.02127507508689,0.03133333333333333,0.13533333333333333,0.33466666666666667
2025,8,2025_08_CHI_BAL,Baltimore Ravens,Chicago Bears,13.536849586344516,33.78328122650113,-6.5,49.5,23.98153600996748,10.193760892210236,34.17529690217771,0.9253333333333333,0.78,0.19933333333333333
2025,8,2025_08_CLE_NE,New England Patriots,Cleveland Browns,8.929765374524804,36.45301882790953,-7.5,40.5,22.640018159964452,13.861525458715342,36.5015436186798,0.8353333333333334,0.548,0.41533333333333333
2025,8,2025_08_DAL_DEN,Denver Broncos,Dallas Cowboys,11.359753206747191,34.69052618759483,-5.5,47.5,23.1789663161392,11.985715180180188,35.16468149631939,0.8906666666666667,0.7286666666666667,0.25266666666666665
2025,8,2025_08_GB_PIT,Pittsburgh Steelers,Green Bay Packers,-9.58194464646678,46.50383915232372,3.0,43.5,18.640949696050427,28.222535646062166,46.86348534211258,0.15333333333333332,0.248,0.568
2025,8,2025_08_MIA_ATL,Atlanta Falcons,Miami Dolphins,9.649782239330213,44.80687658793422,-5.5,46.5,27.386917526903485,17.319740562746563,44.706658089650055,0.8866666666666667,0.7106666666666667,0.456
2025,8,2025_08_MIN_LAC,Los Angeles Chargers,Minnesota Vikings,-5.1734211012959985,37.294534305275,-3.0,42.5,16.294322918473178,21.291621588667972,37.58594450714115,0.258,0.158,0.4
2025,8,2025_08_NYG_PHI,Philadelphia Eagles,New York Giants,6.0178026153064,49.71894277046817,-7.5,42.5,27.609106331851407,21.717823859337354,49.32693019118876,0.7413333333333333,0.44066666666666665,0.6493333333333333
2025,8,2025_08_NYJ_CIN,Cincinnati Bengals,New York Jets,-1.6538547233025094,48.08825388924365,-2.5,42.5,22.83227021919742,24.775357389525922,47.60762760872335,0.4166666666666667,0.308,0.6293333333333333
2025,8,2025_08_SF_HOU,Houston Texans,San Francisco 49ers,2.784905148460939,49.143542580683444,-2.5,43.5,25.94459372506371,23.20474213536589,49.1493358604296,0.6253333333333333,0.5106666666666667,0.622
2025,8,2025_08_TB_NO,New Orleans Saints,Tampa Bay Buccaneers,-5.358663013977052,48.267130803503434,6.0,47.5,21.589324678844335,26.632479963480552,48.22180464232489,0.2673333333333333,0.5526666666666666,0.5066666666666667
2025,8,2025_08_TEN_IND,Indianapolis Colts,Tennessee Titans,20.0,62.0,-11.5,45.5,40.411094925961756,20.64490451675115,61.05599944271291,0.9866666666666667,0.8253333333333334,0.8346666666666667
2025,8,2025_08_WAS_KC,Kansas City Chiefs,Washington Commanders,5.580837791410516,45.22621071779056,-4.5,50.5,25.394806153742042,19.758851251152272,45.15365740489432,0.7186666666666667,0.544,0.37866666666666665
