scenario_id,position,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,QB,Baseline,26,7.0424999999999995,61.375,1.23,0.6895,3.5475000000000003,13.535,0.28300000000000003,0.0,0.0,0.0,0.0,0.10506967842004236,0.11538461538461539,7.972954545454545
v2_blend_10_20,QB,Market blend m=0.10 t=0.20,26,6.976876472983088,60.91077666683314,1.2190273028596275,0.6904054055248583,3.5396027035637543,13.490736631076402,0.28300811645375173,0.0,0.0,0.0,0.0,0.10516167462050188,0.11538461538461539,7.919130299935875
v2_cold_minus15,QB,Temp -15F,26,7.0010382592982765,60.48799951551962,1.2293398440758811,0.6901369852620689,3.53778494016706,13.492618352684445,0.28212210856679565,0.0,0.0,0.0,0.0,0.10472902013285182,0.11538461538461539,7.883730909597649
v2_elo_minus100,QB,Home Elo -100 (diff),26,7.020642155297996,60.90739947824578,1.2260980843182734,0.690952697945755,3.540172057911954,13.497723935956031,0.28218712077763836,0.0,0.0,0.0,0.0,0.10474103752207872,0.11538461538461539,7.924106866404856
v2_elo_plus100,QB,Home Elo +100 (diff),26,6.9676076775120155,60.48286696003301,1.2139251367220847,0.6895113516752394,3.541481619526791,13.513710724815278,0.28312231866166354,0.0,0.0,0.0,0.0,0.10518682169361851,0.11538461538461539,7.8811114353587355
v2_inj_away_plus1,QB,Away starters out +1,26,7.008434108404758,60.5011959291193,1.2267747716171604,0.690267445438591,3.5220603434353257,13.4387105870187,0.28179930115381285,0.0,0.0,0.0,0.0,0.10473921827195015,0.11538461538461539,7.879022044198877
v2_inj_away_plus2,QB,Away starters out +2,26,6.904542468369317,60.10601810572873,1.2082820034135018,0.6896583386402939,3.5052344805383853,13.350479069679164,0.28119350036210716,0.0,0.0,0.0,0.0,0.10472698993377237,0.11538461538461539,7.822309815157411
v2_inj_home_plus1,QB,Home starters out +1,26,6.97543219393297,59.99771714839269,1.2222393070860407,0.6899910336305816,3.514428663678472,13.384977385184195,0.28179149370216133,0.0,0.0,0.0,0.0,0.10492679908271632,0.11538461538461539,7.8242342932370095
v2_inj_home_plus2,QB,Home starters out +2,26,6.941780172370227,59.93711808984155,1.2046376165070245,0.6900421711417901,3.5023677768176014,13.333302841459266,0.2812059068371985,0.0,0.0,0.0,0.0,0.10486244712093347,0.11538461538461539,7.808223143179515
v2_neutral_site,QB,Neutral site,26,7.025213965631595,60.411649594822066,1.2213710705568852,0.6891135119748009,3.5477364089677748,13.544849745224388,0.2828853405005396,0.0,0.0,0.0,0.0,0.10496916021903749,0.11538461538461539,7.883892694334367
