scenario_id,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,Baseline,360,0.5562745098039217,4.829411764705882,0.10039215686274511,0.05407843137254902,1.623137254901961,10.688627450980391,0.1359607843137255,2.1646666666666667,1.426627450980392,15.781568627450982,0.284078431372549,0.12464878456040154,0.16111111111111112,3.422256684491978
v2_blend_10_20,Market blend m=0.10 t=0.20,360,0.5511275665084775,4.793002091516326,0.099531553165461,0.05414944357057712,1.6228057967687315,10.682487096021552,0.13598738777929895,2.1661444123695297,1.4264919492125367,15.802508985322543,0.2837191454150219,0.12455973289951419,0.16111111111111112,3.4198141297863685
v2_cold_minus15,Temp -15F,360,0.5530226085724139,4.759843099256442,0.10034037992752008,0.05412839100094658,1.6205388250346995,10.674811994458627,0.13597053314923493,2.1672920936811053,1.4284941845982815,15.80441149548335,0.28358067050401575,0.12446898778602075,0.16111111111111112,3.4165849341515124
v2_elo_minus100,Home Elo -100 (diff),360,0.5545601690429801,4.792737213980062,0.10008612426025676,0.05419236846633372,1.6242963542350373,10.691470819886769,0.13603416699377138,2.1678987771577174,1.4286780827726084,15.827467783492848,0.2838227313980874,0.12461643216441637,0.16111111111111112,3.4237495083351344
v2_elo_plus100,Home Elo +100 (diff),360,0.5504006021578051,4.759440545884942,0.09913138327232035,0.05407932170001878,1.6216685336970555,10.67394478235935,0.13612174396571183,2.1658871512308244,1.4271237137417796,15.798557464222643,0.28325253681101176,0.12442332522170986,0.16111111111111112,3.4154188890039507
v2_inj_away_plus1,Away starters out +1,360,0.5536026751690006,4.760878112087788,0.10013919777389493,0.05413862317165419,1.616205401214643,10.663028872457891,0.13565176449356142,2.1565430418717977,1.4227184881690231,15.795242189475587,0.28282800333229846,0.12440168647183501,0.16111111111111112,3.4128160335651945
v2_inj_away_plus2,Away starters out +2,360,0.5454543112446523,4.729883772998332,0.0986887845814511,0.054090850089434823,1.6113770861202394,10.659086611853178,0.13551304797724262,2.149774724056428,1.4190847146439445,15.78206586868554,0.28170723236142065,0.12405122812961136,0.16111111111111112,3.406066091328351
v2_inj_home_plus1,Home starters out +1,360,0.5510142897202329,4.721389580266093,0.09978347506557181,0.05411694381416325,1.615752541358755,10.662537318468605,0.13580545316482895,2.1530977198804777,1.4205881582913895,15.771965963368618,0.28242581764389324,0.12437158885642112,0.16111111111111112,3.40622520554933
v2_inj_home_plus2,Home starters out +2,360,0.5483749154800177,4.716636712928749,0.09840295031427644,0.05412095459935609,1.610672175123846,10.65715767505897,0.1356294385071201,2.147509810907955,1.4185203900892736,15.76668146276865,0.28136968065279305,0.12397949370947108,0.16111111111111112,3.403188742402819
v2_neutral_site,Neutral site,360,0.5549187424024781,4.753854870182123,0.09971537808289296,0.054048118586258874,1.6232291080471464,10.697241060423636,0.13625064021114505,2.1703416569522873,1.4286930205737427,15.81666571562334,0.2839181826527263,0.12464239240357211,0.16111111111111112,3.419897863067071
