scenario_id,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc,n_games_applies,n_games,scenario_label
v2_baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,Baseline
v2_blend_10_20,6.832141690000964e-17,0.1369036427059893,0.0,0.0,-0.0415879179572377,0.021214092667068786,-0.020373825290168776,-0.0014615384615384692,-0.0068461538461538395,0.0044230769230769055,13,13,Market blend m=0.10 t=0.20
v2_cold_minus15,0.0,0.0,0.0,0.0,-0.11017980927280828,0.06428751438282618,-0.045892294889980596,-0.006461538461538467,-0.009499999999999991,-0.002500000000000011,13,13,Temp -15F
v2_elo_minus100,-0.08000000000000007,0.0,0.0,0.0,-0.09522638920878553,0.057240296666977115,-0.037986092541805544,-0.0037307692307692298,-0.007730769230769225,0.001115384615384608,13,13,Home Elo -100 (diff)
v2_elo_plus100,0.08000000000000007,0.0,0.0,0.0,0.0008706354838669592,-0.05235000554565216,-0.051479370061785476,0.001730769230769213,0.0018461538461538435,-0.0011538461538461635,13,13,Home Elo +100 (diff)
v2_inj_away_plus1,0.0,-0.40000000000000024,0.0,0.0,-0.2496884248460787,-0.1807188495860109,-0.4304072744320892,-0.004999999999999996,-0.008923076923076931,-0.014153846153846157,13,13,Away starters out +1
v2_inj_away_plus2,0.0,-0.8000000000000005,0.0,0.0,-0.4484001755673047,-0.3216040826132133,-0.7700042581805169,-0.004499999999999987,-0.008192307692307691,-0.02238461538461539,13,13,Away starters out +2
v2_inj_home_plus1,0.0,-0.40000000000000024,0.0,0.0,-0.32361534233807876,-0.20706050992072045,-0.5306758522587989,-0.004307692307692316,-0.009307692307692307,-0.016884615384615394,13,13,Home starters out +1
v2_inj_home_plus2,0.0,-0.8000000000000005,0.0,0.0,-0.5133996820847962,-0.3245465775562512,-0.8379462596410456,-0.004615384615384613,-0.008076923076923093,-0.024384615384615387,13,13,Home starters out +2
v2_neutral_site,0.0,0.0,0.0,0.0,-0.0377944201783411,0.10117287106560123,0.06337845088726204,-0.00526923076923077,-0.009000000000000008,0.0029230769230769085,13,13,Neutral site
v2_precip_plus25,0.0,0.0,0.0,0.0,-0.12400889929915018,0.04389975876558926,-0.08010914053355833,-0.010115384615384616,-0.01200000000000001,-0.002384615384615387,13,13,Precip +25%
v2_precip_plus50,0.0,0.0,0.0,0.0,-0.12451838940129835,-0.07484123375617088,-0.19935962315747047,-0.003230769230769238,-0.005692307692307689,-0.004846153846153855,13,13,Precip +50%
v2_pressure_plus005,0.0,-0.7999999999999994,0.0,0.0,-0.4587967088091854,-0.4572826118152222,-0.9160793206244073,-0.0005384615384615496,-0.00038461538461538494,-0.027538461538461543,13,13,Home/away pressure +0.05
v2_rest_minus7,-0.15000000000000016,0.0,0.0,0.0,-0.18754655817028293,0.14654653102197626,-0.04100002714830435,-0.014461538461538446,-0.018807692307692303,0.001999999999999985,13,13,Home rest -7 days (diff)
v2_rest_plus7,0.15000000000000022,0.0,0.0,0.0,-0.017773533903623163,-0.022519018518983976,-0.04029255242260687,-0.005807692307692309,-0.00034615384615385925,-0.0006923076923076971,13,13,Home rest +7 days (diff)
v2_sigma_high,0.0,0.0,0.0,0.0,-0.06590002264880167,0.08487351775947029,0.018973495110667107,-0.05588461538461538,-0.013769230769230777,0.008499999999999987,13,13,High volatility
v2_sigma_low,0.0,0.0,0.0,0.0,-0.011230692451118894,0.08992555468994946,0.07869486223883151,-0.002423076923076923,-0.0037692307692307725,-0.014576923076923095,13,13,Low volatility
v2_spread_home_minus3,3.0,0.0,-3.0,0.0,1.4842522519690318,-1.4013047257380034,0.08294752623102944,0.0933076923076923,-0.0076923076923076945,0.0028461538461538316,13,13,Spread home -3.0
v2_spread_home_plus3,-2.9999999999999996,0.0,3.0,0.0,-1.5151786325315881,1.5177240970498453,0.00254546451825851,-0.11,-0.0015769230769230784,0.0020769230769230617,13,13,Spread home +3.0
v2_total_minus3,0.0,-2.623006332192539,0.0,-3.0,-1.502577768530661,-1.3457779477227776,-2.8483557162534363,-0.004499999999999991,-0.012153846153846152,0.006923076923076912,13,13,Total -3.0
v2_total_plus3,0.0,2.6230063321925403,0.0,3.0,1.207485337453191,1.3650572614508696,2.57254259890406,-0.005653846153846161,-0.004653846153846153,-0.011307692307692322,13,13,Total +3.0
v2_wind_plus10,0.0,-0.5,0.0,0.0,-0.2793358908940782,-0.18662347831953896,-0.46595936921361797,-0.0029230769230769236,-0.010192307692307697,-0.01096153846153847,13,13,Wind +10mph (open)
v2_wind_plus20,0.0,-1.0,0.0,0.0,-0.5484396539435961,-0.4684643856377569,-1.0169040395813493,-0.007307692307692312,-0.004615384615384615,-0.02553846153846155,13,13,Wind +20mph (open)
