week,n_games,acc_home_win,acc_spread_cover,acc_over_under,mae_margin,mae_total,home_pred_rate,acc_pred_home,acc_pred_away,acc_actual_home,acc_actual_away
1,16,0.8125,,,8.805923855750258,9.869964331421958,0.875,0.7857142857142857,1.0,1.0,0.4
2,16,0.5,,,11.455600322733794,8.72049956379248,0.625,0.4,0.6666666666666666,0.6666666666666666,0.4
3,16,0.5,,,12.885399049795822,11.812031309582556,0.6875,0.45454545454545453,0.6,0.7142857142857143,0.3333333333333333
4,16,0.5,,,10.701878633623817,10.832109227720563,0.6875,0.5454545454545454,0.4,0.6666666666666666,0.2857142857142857
5,14,0.5714285714285714,,,9.25082018431593,10.758811846487331,0.5714285714285714,0.625,0.5,0.625,0.5
6,14,0.7857142857142857,,,12.967155925698162,11.809359359765113,0.5,0.5714285714285714,1.0,1.0,0.7
7,15,0.7333333333333333,,,11.41937660506962,6.887631789080085,0.6666666666666666,0.7,0.8,0.875,0.5714285714285714
8,16,0.6875,,,9.472846881509337,7.850039048115234,0.6875,0.7272727272727273,0.6,0.8,0.5
9,15,0.5333333333333333,,,9.940775564005662,6.684316762813672,0.6666666666666666,0.7,0.2,0.6363636363636364,0.25
10,14,0.6428571428571429,,,10.235579985283925,10.728142185540682,0.5,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.625
11,14,0.7857142857142857,,,11.056575251915588,7.307873399602606,0.6428571428571429,0.7777777777777778,0.8,0.875,0.6666666666666666
12,13,0.6923076923076923,,,10.754928334796038,9.692861779059738,0.3076923076923077,0.5,0.7777777777777778,0.5,0.7777777777777778
13,16,0.9375,,,6.630285582943568,10.204668461258134,0.5625,0.8888888888888888,1.0,1.0,0.875
14,13,0.8461538461538461,,,5.157496539242255,13.093983368541732,0.6923076923076923,0.8888888888888888,0.75,0.8888888888888888,0.75
15,16,0.5625,,,10.440607927351923,12.476306965380772,0.625,0.4,0.8333333333333334,0.8,0.45454545454545453
16,16,0.6875,,,8.78729800655031,12.188363631518968,0.5,1.0,0.375,0.6153846153846154,1.0
17,16,0.875,,,13.207331539977485,15.97885985522531,0.5625,0.8888888888888888,0.8571428571428571,0.8888888888888888,0.8571428571428571
