scenario_id,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc,n_games_applies,n_games,scenario_label
v2_baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,Baseline
v2_blend_10_20,5.551115123125783e-17,0.12941210187135432,0.0,0.0,0.13796134040023178,0.09620969812970337,0.23417103852993382,0.0013437500000000116,-3.124999999998962e-05,0.008437500000000004,16,16,Market blend m=0.10 t=0.20
v2_cold_minus15,0.0,0.0,0.0,0.0,0.04616813987841617,0.023836123025421263,0.07000426290383688,-0.004531249999999994,-3.124999999999656e-05,0.006281249999999999,16,16,Temp -15F
v2_elo_minus100,-0.08000000000000002,0.0,0.0,0.0,-0.030580153285195144,0.07671630583850453,0.04613615255330883,-0.003593749999999986,-0.003593749999999993,0.0019375000000000052,16,16,Home Elo -100 (diff)
v2_elo_plus100,0.08000000000000003,0.0,0.0,0.0,0.03624226504351202,-0.07768341443095816,-0.04144114938744625,0.0055312500000000205,0.006093750000000005,-0.003156249999999996,16,16,Home Elo +100 (diff)
v2_inj_away_plus1,0.0,-0.3999999999999999,0.0,0.0,-0.19509468101201222,-0.20190639064037763,-0.3970010716523902,-0.0005937499999999945,0.0026562499999999954,-0.012187499999999997,16,16,Away starters out +1
v2_inj_away_plus2,0.0,-0.800000000000002,0.0,0.0,-0.3830698921540293,-0.4153975966420681,-0.7984674887960974,-0.0002499999999999907,0.0019375000000000087,-0.02259375,16,16,Away starters out +2
v2_inj_home_plus1,0.0,-0.3999999999999999,0.0,0.0,-0.14705567880570525,-0.20268631051687314,-0.3497419893225806,0.0033125000000000177,0.005000000000000011,-0.009124999999999994,16,16,Home starters out +1
v2_inj_home_plus2,0.0,-0.800000000000002,0.0,0.0,-0.2899060985610391,-0.286835068492144,-0.5767411670531835,-0.0016250000000000014,0.0003750000000000177,-0.018781249999999996,16,16,Home starters out +2
v2_neutral_site,0.0,0.0,0.0,0.0,0.08433431675306025,-0.0364545302810817,0.047879786471979546,0.006343750000000019,0.008531250000000015,0.006593749999999992,16,16,Neutral site
v2_precip_plus25,0.0,0.0,0.0,0.0,-0.021978150027789134,0.04685841673174207,0.024880266703952714,-0.004093749999999997,-0.0015312499999999979,0.0034062500000000065,16,16,Precip +25%
v2_precip_plus50,0.0,0.0,0.0,0.0,0.057109254780882024,0.1282086963946879,0.18531795117557026,-0.0043437499999999995,-0.0008437499999999869,0.006562499999999999,16,16,Precip +50%
v2_pressure_plus005,0.0,-0.7999999999999994,0.0,0.0,-0.39867422326474555,-0.41361408627422813,-0.8122883095389732,0.0019687500000000052,0.0010312500000000113,-0.02309375,16,16,Home/away pressure +0.05
v2_rest_minus7,-0.15000000000000008,0.0,0.0,0.0,-0.02663022653473912,0.10932072878088284,0.08269050224614283,-0.006593749999999986,-0.004781249999999983,0.0019374999999999983,16,16,Home rest -7 days (diff)
v2_rest_plus7,0.1500000000000001,0.0,0.0,0.0,0.19943276809702748,0.03312057719457717,0.23255334529160487,0.003906250000000002,0.008781250000000008,0.007031250000000003,16,16,Home rest +7 days (diff)
v2_sigma_high,0.0,0.0,0.0,0.0,0.08452427720544287,-0.0516548883751492,0.03286938883029045,0.014968750000000018,0.009468750000000008,0.0032499999999999925,16,16,High volatility
v2_sigma_low,0.0,0.0,0.0,0.0,-0.058039464122449425,0.014466423948712337,-0.04357304017373753,-0.005499999999999993,-0.0013124999999999803,-0.022281250000000002,16,16,Low volatility
v2_spread_home_minus3,3.0,0.0,-3.0,0.0,1.5330129249023186,-1.4950200863154839,0.03799283858683289,0.10771875000000002,-0.0002812499999999968,0.004343750000000007,16,16,Spread home -3.0
v2_spread_home_plus3,-3.0,0.0,3.0,0.0,-1.4852143679766145,1.4972524081616592,0.01203804018504595,-0.10949999999999999,9.375000000000702e-05,0.002281250000000009,16,16,Spread home +3.0
v2_total_minus3,0.0,-2.623006332192539,0.0,-3.0,-1.3036366831362083,-1.2976998813307452,-2.601336564466954,-0.0033437499999999943,0.0012812499999999977,0.014874999999999992,16,16,Total -3.0
v2_total_plus3,0.0,2.6230063321925408,0.0,3.0,1.3782961067576815,1.2863008465349903,2.6645969532926728,0.00018750000000001318,0.0062187500000000055,-0.008625,16,16,Total +3.0
v2_wind_plus10,0.0,-0.5,0.0,0.0,-0.19306662492343896,-0.22213876399738752,-0.4152053889208269,-0.0003749999999999908,0.001156250000000001,-0.010249999999999995,16,16,Wind +10mph (open)
v2_wind_plus20,0.0,-1.0,0.0,0.0,-0.4822924101160191,-0.42973783348891403,-0.9120302436049323,-0.0037812499999999825,9.375000000000355e-05,-0.022624999999999996,16,16,Wind +20mph (open)
