scenario_id,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,Baseline,559,0.9953405994550409,5.920708446866484,0.09474114441416892,0.06817438692098092,1.4462397820163486,7.418256130790191,0.1126975476839237,2.012179836512262,1.4200817438692097,16.341961852861036,0.247275204359673,0.09370802373761102,0.11270125223613596,3.279786970522665
v2_blend_10_20,Market blend m=0.10 t=0.20,559,1.0124055997498072,6.000639503896993,0.09381916135459685,0.06834345308605463,1.449768509750268,7.430635899975204,0.11253143948678666,2.0112402617954954,1.4200964661934534,16.375749252372366,0.24782809889335547,0.09366871834298368,0.11270125223613596,3.2930052405958534
v2_cold_minus15,Temp -15F,559,1.0147130104149569,6.078298591653266,0.09453396012783456,0.0682600329736307,1.442561175165294,7.396001402690646,0.11181190171044149,2.010171522677246,1.4169875584975153,16.414911013256575,0.24657882365467637,0.09351354883446099,0.11270125223613596,3.2995299084383705
v2_elo_minus100,Home Elo -100 (diff),559,1.0135118496482352,6.0566519840692346,0.0946674880048745,0.06799621379465501,1.4401829481455002,7.399942174200991,0.11221645826982522,2.0145809689844425,1.4223730175148988,16.452409476382176,0.24666332588647585,0.09380935073626182,0.11270125223613596,3.3019269004455727
v2_elo_plus100,Home Elo +100 (diff),559,1.0008383591034011,6.0872767898534565,0.09431014945203488,0.06827643124505665,1.446212974253834,7.451518497806433,0.11282491538352515,2.013786192579096,1.4207646864350347,16.427284141668896,0.24764584435417464,0.09396877123832381,0.11270125223613596,3.306430816557722
v2_inj_away_plus1,Away starters out +1,559,1.0228097814222183,6.08444892653781,0.09356218181426643,0.06778805195543527,1.4386222796471615,7.385568301587697,0.11203836116953705,2.007387701322294,1.4157728297909076,16.466182827152483,0.2460232395881806,0.09376644265073505,0.11270125223613596,3.3036549529079995
v2_inj_away_plus2,Away starters out +2,559,1.0301900974561682,6.118309212176305,0.09222091930083766,0.06832839427507652,1.4309290095969032,7.348687012702908,0.1114978746545631,2.008543009824901,1.4160484156632074,16.43695139979032,0.2447962838444928,0.0931774802998542,0.11270125223613596,3.30059105720779
v2_inj_home_plus1,Home starters out +1,559,1.0102652931870935,6.127273973178938,0.09419126667576047,0.06817542726916626,1.4481286286674093,7.39947940942248,0.11213668486118551,2.006264028815156,1.4174750262510643,16.415860300445296,0.24693520958950455,0.09359640082163832,0.11270125223613596,3.3041986589420955
v2_inj_home_plus2,Home starters out +2,559,1.0183840319283217,6.124102780983554,0.09366670745865878,0.0677508894865482,1.4425241363747583,7.390876494783739,0.11214310890637287,2.0043342289534745,1.4171255493391925,16.433071321814253,0.24582017854585012,0.09360809936949845,0.11270125223613596,3.3045272207795198
v2_neutral_site,Neutral site,559,1.016237056662408,6.065596902562299,0.0937550942883304,0.06824857632382453,1.4533516206248853,7.4210132849322665,0.11266122330898079,2.014292059302527,1.4208164121892697,16.42007576345645,0.24728586374914235,0.09348856636795973,0.11270125223613596,3.3030303506727616
v2_precip_plus25,Precip +25%,559,1.0063273829890536,6.041776061087054,0.09378019120684022,0.06821772960220336,1.4472289174320714,7.4456811941000804,0.1124299661965243,2.0136741312683575,1.419346779796282,16.4488449239461,0.24651969481017577,0.09370061466677684,0.11270125223613596,3.3039842702213402
v2_precip_plus50,Precip +50%,559,1.0102334733964393,6.045360559283463,0.09356270081873849,0.06820446945966371,1.4464201306168292,7.417401228654123,0.11233557735297958,2.008021973104241,1.4173711843584504,16.346566719356886,0.2466537396048247,0.0933844473091786,0.11270125223613596,3.2920119778187855
v2_pressure_plus005,Home/away pressure +0.05,559,1.0122585940820672,6.101078993217295,0.09412907075355179,0.06802194566830927,1.4437651524570774,7.402727804319568,0.11263744046246568,2.0127902947990006,1.419040726233957,16.420805186980203,0.24764196657093251,0.09362949403937361,0.11270125223613596,3.303172470504038
v2_rest_minus7,Home rest -7 days (diff),559,1.015587664137408,6.055523196955748,0.09387902853752435,0.06840507863757624,1.4406404384846836,7.379145014284852,0.11193883470630697,2.0087425432369215,1.4146692180038323,16.44499214131172,0.24612521811263333,0.09343811789431813,0.11270125223613596,3.298149852400837
