scenario_id,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc,n_games_applies,n_games,scenario_label
v2_baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,Baseline
v2_blend_10_20,5.551115123125783e-17,0.13883694356653997,0.0,0.0,0.12441392935844453,0.06627175527642115,0.19068568463486857,0.01437500000000001,0.011875000000000004,0.010000000000000002,16,16,Market blend m=0.10 t=0.20
v2_cold_minus15,0.0,0.0,0.0,0.0,-0.02750116488701515,-0.35398954924604253,-0.381490714133057,0.021249999999999998,0.025937500000000013,-0.010937500000000003,16,16,Temp -15F
v2_elo_minus100,-0.08,0.0,0.0,0.0,-0.33721840130597713,-0.16338692753950945,-0.5006053288454848,0.00468749999999999,-0.005312500000000001,-0.010937499999999996,16,16,Home Elo -100 (diff)
v2_elo_plus100,0.08000000000000006,0.0,0.0,0.0,0.022054641471554337,-0.08194417592624226,-0.059889534454686366,0.006562500000000016,0.0018749999999999947,-0.006562499999999992,16,16,Home Elo +100 (diff)
v2_inj_away_plus1,0.0,-0.3999999999999986,0.0,0.0,-0.3725942563103478,-0.5019143575845336,-0.8745086138948803,0.0015625000000000118,0.0071874999999999994,-0.018124999999999992,16,16,Away starters out +1
v2_inj_away_plus2,0.0,-0.7999999999999972,0.0,0.0,-0.25826017681238644,-0.6108324792511417,-0.8690926560635277,0.01718750000000001,0.018125000000000006,-0.02468749999999999,16,16,Away starters out +2
v2_inj_home_plus1,0.0,-0.3999999999999986,0.0,0.0,-0.18741676835783916,-0.1599104526747388,-0.3473272210325775,-0.0003124999999999951,0.0028124999999999956,-0.00812499999999999,16,16,Home starters out +1
v2_inj_home_plus2,0.0,-0.7999999999999972,0.0,0.0,-0.33040771085371756,-0.3788073335715829,-0.7092150444252985,0.012500000000000004,0.009375000000000005,-0.020624999999999994,16,16,Home starters out +2
v2_neutral_site,0.0,0.0,0.0,0.0,0.11024844703161185,-0.07360927235986447,0.0366391746717456,0.004062500000000007,-0.0006249999999999971,-0.0003125000000000003,16,16,Neutral site
v2_precip_plus25,0.0,0.0,0.0,0.0,-0.30520046730204253,-0.16932815223138875,-0.47452861953343106,-0.004999999999999984,-0.0006250000000000075,-0.017812499999999995,16,16,Precip +25%
v2_precip_plus50,0.0,0.0,0.0,0.0,-0.03267991788672986,-0.15473773280138436,-0.18741765068811533,0.011250000000000001,0.0040625,-0.0018749999999999947,16,16,Precip +50%
v2_pressure_plus005,0.0,0.0,0.0,0.0,-0.02149409631090493,0.04999236854598854,0.028498272235082833,0.00875000000000001,0.003437499999999996,-0.004374999999999997,16,16,Home/away pressure +0.05
v2_rest_minus7,-0.15000000000000008,0.0,0.0,0.0,-0.20274086210333264,-0.4632141347938612,-0.6659549968971925,0.006249999999999999,0.012812499999999998,-0.019687499999999993,16,16,Home rest -7 days (diff)
v2_rest_plus7,0.1500000000000002,0.0,0.0,0.0,0.155918916865031,0.02439076944988572,0.18030968631491495,0.010937500000000011,0.009375000000000001,0.011562500000000007,16,16,Home rest +7 days (diff)
v2_sigma_high,0.0,0.0,0.0,0.0,-0.03286247651536156,-0.12807778571516115,-0.16094026223052094,-0.012499999999999987,0.005312499999999994,0.0015625000000000014,16,16,High volatility
v2_sigma_low,0.0,0.0,0.0,0.0,-0.05773530673117411,-0.2603004293549701,-0.318035736086145,0.004687500000000011,0.008437500000000004,-0.0640625,16,16,Low volatility
v2_spread_home_minus3,3.0,0.0,-3.0,0.0,1.1713681981012183,-1.6425761499449312,-0.4712079518437129,0.1134375,-0.002812500000000006,-0.00906249999999999,16,16,Spread home -3.0
v2_spread_home_plus3,-3.0,0.0,3.0,0.0,-1.3388168688281095,1.2329612054935566,-0.1058556633345491,-0.0940625,0.021874999999999995,-0.01281249999999999,16,16,Spread home +3.0
v2_total_minus3,0.0,-2.6230063321925385,0.0,-3.0,-1.1795733024319475,-1.55914841180766,-2.738721714239607,0.0175,0.020000000000000007,0.009687500000000005,16,16,Total -3.0
v2_total_plus3,0.0,2.6230063321925394,0.0,3.0,1.2457732353889392,1.1302116568920404,2.375984892280982,0.00343750000000001,0.005624999999999991,-0.013437499999999991,16,16,Total +3.0
v2_wind_plus10,0.0,-0.5,0.0,0.0,-0.3275302596668066,-0.35916085704524314,-0.6866911167120526,0.006562500000000009,-0.0031250000000000097,-0.022812499999999993,16,16,Wind +10mph (open)
v2_wind_plus20,0.0,-1.0,0.0,0.0,-0.5878747916123365,-0.8291410477228145,-1.4170158393351522,0.007187500000000013,0.002812499999999992,-0.03125,16,16,Wind +20mph (open)
