event,game_time,home_team,away_team,market_key,market_name,period,team_side,line,price_home,price_away,over_price,under_price,is_alternate,price,threshold,range_low,range_high,range_type,total_line,spread_line,total_side,winner,combo,ht_result,ft_result,tie,side,ev_units
Detroit Lions @ Minnesota Vikings,1766698200000,Vikings,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Detroit Lions @ Minnesota Vikings,1766698200000,Vikings,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Detroit Lions @ Minnesota Vikings,1766698200000,Vikings,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Detroit Lions @ Minnesota Vikings,1766698200000,Vikings,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Detroit Lions @ Minnesota Vikings,1766698200000,Vikings,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Detroit Lions @ Minnesota Vikings,1766698200000,Vikings,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Detroit Lions @ Minnesota Vikings,1766698200000,Vikings,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Detroit Lions @ Minnesota Vikings,1766698200000,Vikings,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Detroit Lions @ Minnesota Vikings,1766698200000,Vikings,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Detroit Lions @ Minnesota Vikings,1766698200000,Vikings,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Denver Broncos @ Kansas City Chiefs,1766711700000,Chiefs,Broncos,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Denver Broncos @ Kansas City Chiefs,1766711700000,Chiefs,Broncos,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Denver Broncos @ Kansas City Chiefs,1766711700000,Chiefs,Broncos,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Denver Broncos @ Kansas City Chiefs,1766711700000,Chiefs,Broncos,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Denver Broncos @ Kansas City Chiefs,1766711700000,Chiefs,Broncos,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Denver Broncos @ Kansas City Chiefs,1766711700000,Chiefs,Broncos,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Denver Broncos @ Kansas City Chiefs,1766711700000,Chiefs,Broncos,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Denver Broncos @ Kansas City Chiefs,1766711700000,Chiefs,Broncos,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Denver Broncos @ Kansas City Chiefs,1766711700000,Chiefs,Broncos,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Denver Broncos @ Kansas City Chiefs,1766711700000,Chiefs,Broncos,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Houston Texans @ Los Angeles Chargers,1766871000000,Chargers,Texans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Houston Texans @ Los Angeles Chargers,1766871000000,Chargers,Texans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Houston Texans @ Los Angeles Chargers,1766871000000,Chargers,Texans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Houston Texans @ Los Angeles Chargers,1766871000000,Chargers,Texans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Houston Texans @ Los Angeles Chargers,1766871000000,Chargers,Texans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Houston Texans @ Los Angeles Chargers,1766871000000,Chargers,Texans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Houston Texans @ Los Angeles Chargers,1766871000000,Chargers,Texans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Houston Texans @ Los Angeles Chargers,1766871000000,Chargers,Texans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Houston Texans @ Los Angeles Chargers,1766871000000,Chargers,Texans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Houston Texans @ Los Angeles Chargers,1766871000000,Chargers,Texans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Baltimore Ravens @ Green Bay Packers,1766883600000,Packers,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Baltimore Ravens @ Green Bay Packers,1766883600000,Packers,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Baltimore Ravens @ Green Bay Packers,1766883600000,Packers,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Baltimore Ravens @ Green Bay Packers,1766883600000,Packers,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Baltimore Ravens @ Green Bay Packers,1766883600000,Packers,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Baltimore Ravens @ Green Bay Packers,1766883600000,Packers,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Baltimore Ravens @ Green Bay Packers,1766883600000,Packers,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Baltimore Ravens @ Green Bay Packers,1766883600000,Packers,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Baltimore Ravens @ Green Bay Packers,1766883600000,Packers,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Baltimore Ravens @ Green Bay Packers,1766883600000,Packers,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
