date,home_team,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site
2025-12-25,Washington Commanders,54.0,9.5,0.0,none,Mostly Cloudy,open,grass,
2025-12-25,Minnesota Vikings,35.0,11.4,0.0,none,Overcast,fixed,artificial,
2025-12-25,Kansas City Chiefs,58.4,10.0,0.0,none,Mostly Cloudy,open,grass,
