season,week,date,game_id,team,opponent,is_home,player,position,player_id,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int
2025,6,2025-10-12,2025_06_CIN_GB,Cincinnati Bengals,Green Bay Packers,0,Samaje Perine,RB,00-0033526,,,,,6.65,23.2,0.06,3.31,2.36,11.8,0.13,0.1715,66.34,43.47,19.9,276.1,82.4,1.6783548918063245,0.23976498454376063,1.0866339199832176
2025,6,2025-10-12,2025_06_CIN_GB,Cincinnati Bengals,Green Bay Packers,0,Mike Gesicki,TE,00-0034829,,,,,0.0,0.0,0.0,8.33,5.3,38.0,0.3,0.2624,66.34,43.47,19.9,276.1,82.4,1.6783548918063245,0.23976498454376063,1.0866339199832176
2025,6,2025-10-12,2025_06_CIN_GB,Cincinnati Bengals,Green Bay Packers,0,Noah Fant,TE,00-0035644,,,,,0.0,0.0,0.0,4.31,3.05,18.6,0.15,0.1363,66.34,43.47,19.9,276.1,82.4,1.6783548918063245,0.23976498454376063,1.0866339199832176
2025,6,2025-10-12,2025_06_CIN_GB,Cincinnati Bengals,Green Bay Packers,0,Ja'Marr Chase,WR,00-0036900,,,,,0.0,0.0,0.0,9.68,6.56,44.9,0.36,0.3051,66.34,43.47,19.9,276.1,82.4,1.6783548918063245,0.23976498454376063,1.0866339199832176
2025,6,2025-10-12,2025_06_CIN_GB,Cincinnati Bengals,Green Bay Packers,0,Tee Higgins,WR,00-0036410,,,,,0.0,0.0,0.0,7.29,4.43,33.6,0.27,0.2404,66.34,43.47,19.9,276.1,82.4,1.6783548918063245,0.23976498454376063,1.0866339199832176
2025,6,2025-10-12,2025_06_CIN_GB,Cincinnati Bengals,Green Bay Packers,0,Andrei Iosivas,WR,00-0038619,,,,,0.0,0.0,0.0,4.86,2.77,24.3,0.18,0.1686,66.34,43.47,19.9,276.1,82.4,1.6783548918063245,0.23976498454376063,1.0866339199832176
2025,6,2025-10-12,2025_06_CIN_GB,Green Bay Packers,Cincinnati Bengals,1,Jordan Love,QB,00-0036264,31.16,187.2,1.86,0.6,3.29,9.4,0.09,0.0,0.0,0.0,0.0,0.0848,62.36,28.39,32.03,159.3,117.1,2.086450381679389,0.8135496183206107,0.7097468807929932
2025,6,2025-10-12,2025_06_CIN_GB,Green Bay Packers,Cincinnati Bengals,1,Josh Jacobs,RB,00-0035700,,,,,18.48,55.4,0.57,3.39,2.32,12.2,0.24,0.5569,62.36,28.39,32.03,159.3,117.1,2.086450381679389,0.8135496183206107,0.7097468807929932
2025,6,2025-10-12,2025_06_CIN_GB,Green Bay Packers,Cincinnati Bengals,1,Emanuel Wilson,RB,00-0038797,,,,,10.27,34.9,0.2,2.11,1.43,10.2,0.16,0.3025,62.36,28.39,32.03,159.3,117.1,2.086450381679389,0.8135496183206107,0.7097468807929932
2025,6,2025-10-12,2025_06_CIN_GB,Green Bay Packers,Cincinnati Bengals,1,Tucker Kraft,TE,00-0038996,,,,,0.0,0.0,0.0,5.53,3.81,23.3,0.4,0.3299,62.36,28.39,32.03,159.3,117.1,2.086450381679389,0.8135496183206107,0.7097468807929932
2025,6,2025-10-12,2025_06_CIN_GB,Green Bay Packers,Cincinnati Bengals,1,Luke Musgrave,TE,00-0039144,,,,,0.0,0.0,0.0,2.86,2.01,12.6,0.2,0.1773,62.36,28.39,32.03,159.3,117.1,2.086450381679389,0.8135496183206107,0.7097468807929932
2025,6,2025-10-12,2025_06_CIN_GB,Green Bay Packers,Cincinnati Bengals,1,Matthew Golden,WR,00-0040667,,,,,0.0,0.0,0.0,6.39,4.45,46.7,0.46,0.3709,62.36,28.39,32.03,159.3,117.1,2.086450381679389,0.8135496183206107,0.7097468807929932
2025,6,2025-10-12,2025_06_CIN_GB,Green Bay Packers,Cincinnati Bengals,1,Romeo Doubs,WR,00-0037816,,,,,0.0,0.0,0.0,4.81,2.98,21.4,0.35,0.2929,62.36,28.39,32.03,159.3,117.1,2.086450381679389,0.8135496183206107,0.7097468807929932
