date,home_team,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site
2025-09-15,Houston Texans,94.5,11.6,0.0,none,Overcast,retractable,artificial,
2025-09-15,Las Vegas Raiders,93.8,4.9,0.0,none,Clear,fixed,grass,
