season,week,date,game_id,team,player,position,player_id,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm
2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Jacoby Brissett,QB,00-0033119,1.0,34.5,232.3,1.27,0.9,3.84,14.3,0.08,0.0,0.0,0.0,0.0,0.076,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703175,1.0,1.0
2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Bam Knight,RB,00-0037157,1.0,0.0,0.0,0.0,0.0,16.76,72.4,0.4,5.01,3.69,28.5,0.22,0.4591,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703175,1.0,1.0
2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Emari Demercado,RB,00-0038705,1.0,0.0,0.0,0.0,0.0,9.31,41.3,0.13,3.12,2.19,16.7,0.13,0.2324,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703175,1.0,1.0
2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Michael Carter,RB,00-0036924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703175,1.0,1.0
2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Trey McBride,TE,00-0037744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,5.34,42.3,0.29,0.249,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703175,1.0,1.0
2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Elijah Higgins,TE,00-0039041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,2.8,24.1,0.15,0.1387,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703175,1.0,1.0
2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Josiah Deguara,TE,00-0036332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703175,1.0,1.0
2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Oscar Cardenas,TE,00-0040381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703175,0.0,0.0
2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Marvin Harrison Jr.,WR,00-0039849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,4.41,53.2,0.35,0.2936,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703175,1.0,1.0
2025,10,0.0,2025_10_ARI_SEA,Arizona Cardinals,Michael Wilson,WR,00-0038559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,3.71,45.9,0.27,0.2389,72.0,38.92,29.91,295.4,147.9,1.6527873811823368,0.5947466167106361,0.9730339782703175,1.0,1.0
